mapping_id,role_id,skill_id,importance_weight,required_level,is_mandatory,experience_required_years,recency_required_years,certification_required,priority_rank
18648,19108,31512,0.82,Intermediate,Yes,3,1,Yes,9
18649,14023,17282,0.79,Intermediate,Yes,0,1,Yes,4
18650,646,26701,0.27,Intermediate,No,8,5,No,5
18651,26023,30329,0.85,Basic,Yes,2,3,Yes,7
18652,12941,6754,0.83,Advanced,Yes,5,1,Yes,7
18653,45699,28582,0.72,Basic,Yes,7,3,No,2
18654,5585,29836,0.66,Basic,Yes,2,3,No,10
18655,8919,30676,0.72,Intermediate,Yes,8,5,No,5
18656,34519,26172,0.27,Advanced,No,10,3,No,8
18657,28352,30132,0.14,Basic,No,6,1,No,8
18658,11106,25229,0.69,Intermediate,Yes,6,3,Yes,1
18659,22943,40366,0.3,Advanced,No,5,5,Yes,5
18660,41752,9757,0.7,Intermediate,Yes,5,5,Yes,5
18661,24111,44950,0.06,Advanced,No,6,2,Yes,2
18662,10491,20832,0.27,Basic,No,1,5,No,7
18663,13225,32646,0.33,Intermediate,No,0,5,Yes,4
18664,43084,4601,0.46,Intermediate,No,7,5,Yes,10
18665,44146,31954,0.38,Advanced,No,1,5,No,10
18666,48945,30804,0.75,Basic,No,0,2,No,9
18667,23358,48812,0.16,Basic,No,7,2,No,4
18668,7876,40285,0.36,Advanced,Yes,1,2,Yes,10
18669,459,28872,0.03,Advanced,No,10,4,Yes,7
18670,43316,45417,0.14,Basic,No,3,3,Yes,1
18671,40476,43201,0.22,Intermediate,No,6,4,Yes,7
18672,13573,4590,0.23,Basic,Yes,3,1,No,5
18673,29030,21294,0.79,Advanced,No,1,4,Yes,3
18674,21814,12296,0.84,Advanced,Yes,8,3,Yes,7
18675,18179,25882,0.1,Intermediate,No,4,5,No,6
18676,9717,40883,0.35,Intermediate,Yes,6,1,Yes,8
18677,28002,10770,0.0,Basic,Yes,2,2,Yes,2
18678,5517,9230,0.25,Intermediate,No,5,2,No,8
18679,29794,48158,0.45,Basic,Yes,2,3,No,10
18680,24154,39221,0.95,Advanced,Yes,6,4,No,5
18681,9865,27907,0.86,Advanced,Yes,6,5,Yes,7
18682,1138,22909,0.37,Basic,No,5,5,Yes,9
18683,25971,37473,0.03,Advanced,No,9,5,Yes,9
18684,17744,26387,0.05,Intermediate,Yes,8,1,Yes,9
18685,13755,49259,0.59,Advanced,No,6,1,No,6
18686,10499,37087,0.07,Advanced,Yes,8,3,No,5
18687,12175,22035,0.7,Advanced,Yes,10,2,No,8
18688,35706,43617,0.56,Basic,No,7,4,No,7
18689,760,33890,0.87,Intermediate,Yes,6,3,No,8
18690,30989,44904,0.0,Basic,No,2,4,No,4
18691,49998,23986,0.81,Advanced,No,1,4,Yes,4
18692,31611,48950,0.73,Basic,No,6,5,No,1
18693,4439,26578,0.77,Intermediate,Yes,4,3,Yes,3
18694,29579,44322,0.24,Intermediate,No,4,1,Yes,1
18695,47388,44010,0.44,Intermediate,Yes,7,2,Yes,1
18696,29641,2238,0.3,Advanced,Yes,0,4,No,8
18697,148,11790,0.79,Intermediate,No,7,1,No,5
18698,36001,29254,0.58,Basic,Yes,3,4,Yes,5
18699,44096,39378,0.73,Intermediate,No,9,4,No,5
18700,29644,39454,0.84,Intermediate,Yes,10,1,Yes,3
18701,6756,17288,0.43,Basic,No,8,4,Yes,4
18702,19505,42502,0.25,Advanced,No,5,5,No,8
18703,19331,41710,0.89,Intermediate,No,0,1,Yes,5
18704,38618,20536,0.97,Advanced,Yes,9,4,Yes,8
18705,44408,5054,0.29,Basic,Yes,2,4,Yes,9
18706,43745,24391,0.01,Intermediate,Yes,8,5,Yes,4
18707,14760,37373,0.6,Advanced,No,8,1,No,3
18708,29248,22781,0.01,Intermediate,No,8,4,No,8
18709,45072,1904,0.81,Intermediate,Yes,3,4,Yes,2
18710,27033,39986,0.55,Intermediate,Yes,10,5,No,7
18711,26628,28091,0.2,Advanced,Yes,4,1,Yes,9
18712,28353,39837,0.17,Basic,No,6,1,Yes,6
18713,6142,49040,0.26,Intermediate,Yes,7,5,No,10
18714,24613,1484,0.32,Intermediate,Yes,2,2,No,7
18715,43918,48863,0.57,Basic,No,9,5,No,7
18716,32268,8410,0.53,Basic,No,3,5,No,6
18717,13858,33422,0.27,Advanced,No,6,2,Yes,3
18718,8925,42394,0.23,Advanced,No,5,5,Yes,7
18719,32915,16068,0.98,Basic,No,9,5,Yes,7
18720,37031,20949,0.15,Intermediate,No,8,2,Yes,8
18721,11308,31496,0.76,Advanced,No,8,4,No,7
18722,32724,38819,0.46,Basic,No,6,4,No,6
18723,18268,49382,0.51,Basic,Yes,0,3,No,9
18724,30998,27738,0.05,Intermediate,No,7,4,Yes,2
18725,35300,16587,0.9,Basic,No,8,3,No,8
18726,35756,18109,0.3,Intermediate,No,2,3,Yes,5
18727,43579,36628,0.97,Intermediate,Yes,3,4,No,10
18728,1833,7015,0.29,Advanced,No,5,4,Yes,7
18729,15795,25966,0.46,Basic,No,7,3,No,7
18730,28133,34074,0.77,Intermediate,No,0,4,Yes,5
18731,38804,12500,0.65,Intermediate,Yes,0,4,Yes,8
18732,13125,43806,0.49,Basic,No,2,3,Yes,7
18733,5313,37642,0.97,Intermediate,No,6,3,No,5
18734,21681,45233,0.32,Intermediate,Yes,1,4,Yes,6
18735,1311,14107,0.38,Intermediate,Yes,4,5,No,7
18736,21987,17956,0.91,Intermediate,No,3,4,No,3
18737,11540,7139,0.68,Advanced,Yes,10,4,Yes,6
18738,16440,29057,0.21,Intermediate,No,10,4,No,4
18739,36068,42289,0.63,Basic,Yes,10,1,Yes,6
18740,28884,36290,0.19,Intermediate,Yes,9,4,Yes,4
18741,41504,25106,0.42,Advanced,No,1,5,No,9
18742,16035,34133,0.17,Intermediate,No,10,2,No,4
18743,32492,7028,0.36,Basic,Yes,2,1,Yes,4
18744,43546,34962,0.62,Advanced,Yes,0,5,No,4
18745,38200,7055,0.16,Basic,No,10,4,No,4
18746,37519,45726,0.73,Basic,Yes,7,1,No,3
18747,32992,21601,0.92,Advanced,No,9,4,Yes,10
18748,42422,42335,0.51,Basic,No,5,1,Yes,7
18749,7887,13602,0.86,Intermediate,No,10,5,No,1
18750,9889,49083,0.85,Basic,No,5,2,Yes,1
18751,34958,29086,0.79,Advanced,Yes,4,1,No,7
18752,47403,16445,0.13,Intermediate,No,2,3,No,3
18753,43568,3062,0.22,Intermediate,No,4,2,Yes,9
18754,36079,37183,0.41,Basic,No,6,4,Yes,1
18755,31231,8968,0.77,Advanced,Yes,10,5,Yes,10
18756,16860,11602,0.48,Advanced,Yes,5,3,No,8
18757,30327,24320,0.19,Basic,Yes,4,4,Yes,10
18758,10510,511,0.73,Basic,Yes,6,3,No,6
18759,34785,28644,0.28,Intermediate,Yes,6,5,Yes,1
18760,19794,20224,0.85,Advanced,No,7,2,No,2
18761,38662,12882,0.83,Advanced,No,6,1,Yes,9
18762,32857,8230,0.81,Advanced,Yes,9,1,Yes,7
18763,8118,14673,0.82,Intermediate,No,2,2,Yes,2
18764,10238,34509,0.97,Basic,Yes,10,1,Yes,1
18765,49723,48397,0.32,Basic,No,7,2,Yes,2
18766,45017,2041,0.87,Basic,Yes,10,1,Yes,8
18767,48208,23473,0.71,Basic,Yes,4,3,Yes,3
18768,8002,28825,0.43,Advanced,Yes,6,3,Yes,8
18769,13059,44474,0.5,Basic,No,7,3,Yes,7
18770,897,31143,0.41,Basic,No,5,2,No,1
18771,36082,23803,0.89,Basic,No,9,4,Yes,2
18772,30618,39495,0.06,Intermediate,No,4,2,Yes,1
18773,33370,38754,0.17,Intermediate,No,1,2,Yes,5
18774,33811,37370,0.26,Advanced,No,4,1,Yes,10
18775,5009,1673,0.43,Basic,No,0,2,Yes,2
18776,12207,27516,0.4,Advanced,Yes,10,5,Yes,6
18777,36280,30957,0.03,Basic,No,4,1,No,1
18778,1075,26011,0.59,Intermediate,No,0,5,No,7
18779,47772,5835,0.87,Advanced,No,5,2,Yes,1
18780,14329,11708,0.19,Advanced,Yes,3,4,No,7
18781,22335,36284,0.65,Basic,No,0,3,No,5
18782,45719,36921,0.27,Basic,Yes,7,3,No,8
18783,27241,12851,0.09,Intermediate,Yes,7,2,No,2
18784,14137,40912,0.02,Basic,Yes,3,3,Yes,4
18785,18210,6568,0.2,Intermediate,Yes,8,4,No,3
18786,36689,15755,0.67,Basic,No,0,2,No,6
18787,10342,11612,0.01,Intermediate,Yes,9,4,Yes,3
18788,44310,21216,0.56,Basic,No,2,2,No,2
18789,9427,20685,0.31,Advanced,Yes,2,5,No,2
18790,20832,33790,0.88,Basic,No,3,5,Yes,4
18791,26738,40759,0.28,Advanced,No,6,1,Yes,2
18792,20220,42408,0.81,Intermediate,No,5,3,Yes,7
18793,29836,32285,0.92,Advanced,Yes,1,1,No,6
18794,32894,11847,0.76,Intermediate,Yes,1,4,Yes,8
18795,23689,42558,0.91,Basic,Yes,0,5,Yes,2
18796,40122,24824,0.56,Basic,No,9,1,No,5
18797,3789,2404,0.63,Basic,No,8,3,Yes,6
18798,3702,17009,0.05,Basic,No,0,3,Yes,9
18799,42026,23199,0.95,Basic,Yes,2,4,No,4
18800,41072,4453,0.89,Advanced,No,1,4,Yes,4
18801,8360,34232,0.07,Advanced,No,0,2,No,4
18802,20382,40279,0.93,Intermediate,No,3,2,Yes,7
18803,48504,4736,0.4,Intermediate,No,8,5,Yes,1
18804,37390,19910,0.08,Advanced,No,0,1,No,3
18805,7736,19040,0.34,Basic,No,1,3,Yes,3
18806,15665,31983,0.54,Intermediate,Yes,9,5,No,2
18807,46932,46323,0.05,Basic,No,8,2,Yes,7
18808,15249,13553,0.3,Advanced,Yes,7,3,No,10
18809,36753,45408,0.06,Advanced,Yes,1,5,Yes,1
18810,40424,40532,0.02,Advanced,No,2,4,No,10
18811,24904,42542,0.12,Advanced,Yes,2,2,Yes,5
18812,6177,26937,0.39,Intermediate,Yes,7,4,Yes,4
18813,31827,45146,0.59,Basic,Yes,1,3,No,10
18814,28936,14521,0.39,Advanced,Yes,2,4,No,3
18815,18998,28323,0.15,Basic,No,0,3,Yes,8
18816,6109,38723,0.03,Advanced,No,7,4,No,5
18817,3533,8823,0.51,Basic,No,5,4,Yes,7
18818,36596,43429,0.61,Basic,No,8,5,No,3
18819,532,40173,0.69,Advanced,No,8,4,Yes,7
18820,41389,20953,0.61,Intermediate,No,8,5,Yes,4
18821,35567,48932,0.37,Advanced,Yes,5,1,No,7
18822,8552,30862,0.5,Intermediate,No,3,1,No,9
18823,15547,1922,0.12,Advanced,Yes,0,2,No,2
18824,12754,23189,0.68,Intermediate,No,6,1,No,5
18825,41202,3629,0.82,Advanced,No,10,3,No,5
18826,39122,18366,0.39,Basic,No,2,4,No,3
18827,12038,35375,0.4,Basic,Yes,6,3,Yes,7
18828,45942,34555,0.82,Advanced,Yes,3,2,No,1
18829,35977,31438,0.22,Intermediate,No,2,2,Yes,10
18830,36640,25175,0.18,Intermediate,Yes,4,5,No,6
18831,13734,42034,0.07,Basic,No,7,5,Yes,9
18832,27922,33485,0.83,Advanced,Yes,2,2,Yes,9
18833,34367,45661,0.24,Intermediate,Yes,10,3,Yes,6
18834,30847,27646,0.31,Basic,No,9,5,Yes,10
18835,42157,49260,0.22,Advanced,No,6,3,Yes,7
18836,2098,41703,0.19,Advanced,Yes,5,1,No,3
18837,34039,34356,0.97,Intermediate,No,1,4,No,3
18838,46083,2648,0.27,Basic,No,0,2,No,3
18839,32159,3628,0.01,Intermediate,No,6,4,No,5
18840,3499,39472,0.33,Advanced,No,7,1,No,4
18841,39087,15365,0.68,Intermediate,No,1,1,No,10
18842,146,23738,0.33,Advanced,No,1,4,Yes,5
18843,38583,36016,0.61,Intermediate,Yes,4,4,No,1
18844,10092,33835,0.3,Advanced,No,7,3,No,10
18845,14579,28463,0.97,Advanced,Yes,5,2,Yes,5
18846,9158,21306,0.06,Basic,Yes,9,2,Yes,10
18847,23026,6411,0.43,Basic,No,3,4,Yes,4
18848,36225,13537,0.08,Advanced,Yes,7,1,No,2
18849,40365,47506,0.43,Intermediate,No,4,1,Yes,6
18850,18121,42010,0.0,Basic,No,9,5,No,9
18851,29010,18956,0.83,Intermediate,Yes,10,4,No,9
18852,46447,37338,0.7,Intermediate,No,3,5,Yes,7
18853,23748,42897,0.91,Intermediate,No,1,1,Yes,6
18854,14657,11830,0.2,Intermediate,No,8,4,No,4
18855,39117,43834,0.68,Basic,No,7,2,No,7
18856,22859,8485,0.98,Intermediate,No,10,5,No,6
18857,42297,457,0.55,Basic,No,9,5,Yes,6
18858,17305,7833,0.57,Intermediate,Yes,3,2,No,7
18859,2351,26382,0.58,Basic,No,9,4,Yes,3
18860,23381,1795,0.93,Advanced,No,1,3,Yes,7
18861,48209,24876,0.68,Basic,No,6,3,Yes,8
18862,27514,33809,0.6,Advanced,Yes,5,1,No,10
18863,30560,23114,0.79,Intermediate,No,3,1,Yes,3
18864,39571,21082,0.53,Intermediate,Yes,6,2,No,1
18865,1361,28418,0.13,Intermediate,Yes,10,1,Yes,1
18866,33316,17558,0.34,Intermediate,No,8,2,No,10
18867,36495,6186,0.56,Intermediate,Yes,4,4,No,7
18868,48518,26957,0.33,Basic,Yes,3,3,No,7
18869,46216,27664,0.05,Basic,No,9,2,No,1
18870,46539,36826,0.71,Basic,Yes,4,5,Yes,2
18871,3024,6515,0.18,Basic,Yes,5,1,No,4
18872,27542,7144,0.59,Intermediate,No,3,2,Yes,6
18873,46260,5052,0.06,Basic,No,7,4,No,4
18874,32244,28898,0.22,Basic,Yes,5,4,Yes,7
18875,34922,15274,0.81,Advanced,Yes,9,5,No,7
18876,11166,25613,0.15,Intermediate,No,5,3,No,7
18877,48940,24068,0.64,Advanced,No,3,3,No,4
18878,43390,49216,0.2,Intermediate,Yes,6,3,Yes,2
18879,49562,25025,0.91,Basic,No,4,5,No,3
18880,5669,19365,0.54,Intermediate,No,8,3,No,5
18881,5700,21505,0.22,Intermediate,No,1,1,No,10
18882,2784,3518,0.38,Intermediate,No,3,5,No,9
18883,28927,78,0.81,Advanced,No,4,3,No,8
18884,15421,29236,0.93,Advanced,Yes,0,2,No,6
18885,16616,33212,0.15,Advanced,Yes,6,5,No,2
18886,28246,39877,0.72,Basic,Yes,7,1,Yes,7
18887,49014,44,0.51,Intermediate,Yes,10,4,Yes,7
18888,32258,45678,0.15,Basic,No,0,2,No,10
18889,9409,9771,0.08,Basic,Yes,10,2,Yes,2
18890,4032,37396,0.71,Basic,Yes,9,4,Yes,2
18891,4714,38218,0.26,Basic,Yes,7,3,No,1
18892,27796,15144,0.07,Basic,No,1,4,No,8
18893,39572,11525,0.72,Basic,No,6,3,No,4
18894,42533,15944,0.96,Basic,Yes,6,5,No,5
18895,16044,7113,0.11,Advanced,Yes,10,4,Yes,7
18896,16882,26878,0.8,Advanced,Yes,9,2,Yes,9
18897,37389,2098,0.55,Advanced,Yes,10,4,Yes,10
18898,38160,31810,0.7,Intermediate,Yes,2,1,Yes,7
18899,18785,44052,0.77,Intermediate,Yes,9,3,Yes,3
18900,17203,37670,0.26,Intermediate,Yes,1,3,Yes,4
18901,19887,25982,0.47,Advanced,No,5,1,No,4
18902,35375,37091,0.04,Basic,No,1,5,Yes,1
18903,33454,36341,0.86,Intermediate,Yes,3,5,No,7
18904,27393,45828,0.79,Advanced,No,2,4,No,8
18905,1161,21601,0.98,Intermediate,Yes,6,1,No,1
18906,24651,33003,0.36,Intermediate,Yes,7,5,No,1
18907,7900,39244,0.48,Basic,No,4,2,Yes,3
18908,11970,41122,0.66,Basic,No,10,4,Yes,2
18909,18962,33267,0.01,Advanced,Yes,0,4,No,7
18910,37427,1733,0.03,Advanced,Yes,10,3,No,4
18911,28990,35814,0.92,Basic,No,9,3,Yes,3
18912,36296,4230,0.91,Advanced,Yes,6,1,Yes,8
18913,44135,44186,0.14,Advanced,No,3,5,No,6
18914,14740,3554,0.23,Intermediate,Yes,8,4,Yes,6
18915,47088,40637,0.8,Advanced,Yes,4,1,No,3
18916,14445,10664,0.06,Basic,No,7,1,No,10
18917,27205,19518,0.59,Basic,No,9,3,Yes,10
18918,7412,27913,0.46,Advanced,No,10,1,Yes,5
18919,17897,34381,0.92,Advanced,No,9,4,No,3
18920,45742,11650,0.58,Basic,No,3,1,No,6
18921,41659,6171,0.82,Advanced,Yes,1,1,No,9
18922,47921,47649,1.0,Basic,Yes,1,2,Yes,5
18923,10635,13645,0.41,Intermediate,No,8,1,Yes,5
18924,12631,39782,0.68,Basic,No,2,1,Yes,5
18925,38890,47215,0.01,Advanced,Yes,5,1,No,6
18926,35445,37849,0.44,Basic,No,5,2,Yes,2
18927,35822,3956,0.89,Intermediate,Yes,6,2,No,9
18928,13252,15110,0.41,Advanced,No,5,1,Yes,5
18929,26941,13329,0.74,Advanced,Yes,0,3,No,5
18930,12182,28964,0.95,Basic,No,3,2,Yes,10
18931,1451,34336,0.0,Basic,Yes,3,3,Yes,4
18932,20641,21881,0.51,Basic,Yes,3,3,No,2
18933,36335,43015,0.28,Advanced,Yes,0,4,Yes,3
18934,35885,7449,0.42,Advanced,Yes,0,5,Yes,2
18935,10712,36353,0.31,Basic,No,5,3,Yes,10
18936,3653,18076,0.21,Advanced,No,1,3,Yes,9
18937,19408,15375,0.26,Intermediate,No,1,4,Yes,5
18938,31073,49390,0.62,Basic,No,9,3,Yes,9
18939,4384,9411,0.12,Intermediate,Yes,9,1,Yes,5
18940,32315,1899,0.24,Basic,No,6,2,No,4
18941,25926,47032,0.54,Advanced,No,10,5,Yes,8
18942,17841,30436,0.98,Intermediate,No,6,4,Yes,8
18943,31574,24900,0.73,Advanced,No,4,5,No,6
18944,47118,35973,0.48,Advanced,No,5,2,No,2
18945,23879,32061,0.92,Basic,Yes,3,4,Yes,6
18946,1953,31668,0.26,Advanced,No,7,3,No,5
18947,5159,11691,0.78,Basic,No,6,3,Yes,2
18948,41165,1998,0.08,Basic,No,0,3,No,9
18949,48961,39805,0.89,Basic,Yes,9,3,No,6
18950,5037,25981,0.98,Basic,Yes,0,5,Yes,6
18951,47363,33508,0.54,Intermediate,Yes,2,5,No,9
18952,37291,29041,0.16,Basic,Yes,6,2,Yes,5
18953,36917,26087,0.96,Intermediate,No,2,1,No,10
18954,35481,36387,0.18,Basic,Yes,2,3,No,8
18955,12624,43563,0.56,Intermediate,No,6,2,Yes,3
18956,33881,40153,0.04,Intermediate,Yes,6,1,Yes,5
18957,47578,23050,0.1,Advanced,No,7,1,No,7
18958,18881,6536,0.16,Intermediate,Yes,10,2,No,3
18959,32620,30048,0.06,Intermediate,Yes,9,2,Yes,3
18960,10389,19362,0.68,Advanced,No,9,4,Yes,1
18961,36588,46993,0.69,Advanced,Yes,6,5,No,4
18962,23986,44786,0.32,Intermediate,No,9,2,No,4
18963,10792,12841,0.54,Basic,Yes,3,3,No,3
18964,17408,34027,0.35,Intermediate,Yes,10,3,No,8
18965,45697,3708,0.0,Intermediate,No,9,4,No,9
18966,36582,43711,0.99,Advanced,No,4,2,Yes,10
18967,4697,24255,0.93,Advanced,Yes,8,5,No,8
18968,35180,42076,0.88,Basic,No,7,1,Yes,2
18969,28355,38240,0.12,Advanced,No,10,5,Yes,2
18970,48280,29508,0.7,Basic,No,6,4,Yes,5
18971,8361,18749,0.67,Advanced,Yes,0,2,Yes,4
18972,34938,28933,0.46,Basic,Yes,10,5,Yes,2
18973,4539,16519,0.9,Advanced,Yes,7,4,No,7
18974,36143,36637,0.74,Advanced,No,0,3,No,1
18975,38371,19606,0.3,Intermediate,Yes,3,5,No,2
18976,9094,36672,0.41,Advanced,Yes,1,5,Yes,5
18977,6558,48264,0.37,Advanced,Yes,0,5,No,3
18978,35071,20547,0.35,Intermediate,Yes,1,1,Yes,8
18979,30347,27143,0.51,Basic,Yes,5,1,Yes,4
18980,23037,12703,0.23,Intermediate,No,10,3,No,10
18981,11309,45210,0.29,Intermediate,Yes,8,4,Yes,9
18982,30426,8663,0.78,Intermediate,No,8,5,Yes,1
18983,42657,36581,0.63,Advanced,Yes,6,1,No,8
18984,9771,13963,0.58,Advanced,Yes,1,1,No,5
18985,2684,34692,0.44,Intermediate,No,7,1,Yes,8
18986,36294,39081,0.93,Intermediate,No,9,2,Yes,4
18987,45173,17735,0.06,Advanced,No,2,2,Yes,1
18988,8147,17172,0.3,Intermediate,No,5,3,No,4
18989,36995,8969,0.75,Basic,No,6,3,Yes,10
18990,15201,49265,0.88,Advanced,Yes,0,5,Yes,1
18991,32292,22309,0.28,Basic,Yes,2,5,Yes,8
18992,28512,16034,0.14,Basic,No,0,3,Yes,2
18993,31349,18353,0.88,Intermediate,Yes,2,2,Yes,7
18994,13842,40129,0.27,Advanced,No,0,1,No,1
18995,15215,38903,0.72,Advanced,No,3,5,No,4
18996,32154,43556,0.97,Basic,No,4,4,Yes,2
18997,23115,32203,0.81,Basic,No,10,4,Yes,2
18998,16398,13253,0.03,Advanced,No,7,3,No,8
18999,19843,38598,0.09,Advanced,No,6,2,Yes,6
19000,27557,14805,0.59,Intermediate,No,4,5,Yes,5
19001,2975,46066,0.38,Intermediate,Yes,4,4,Yes,6
19002,2832,25477,0.21,Basic,No,2,1,Yes,10
19003,171,39382,0.04,Intermediate,No,9,2,Yes,6
19004,44337,22481,0.88,Advanced,Yes,6,1,No,1
19005,24648,21265,0.9,Intermediate,Yes,7,5,Yes,5
19006,8983,22914,0.68,Advanced,No,1,3,Yes,7
19007,7635,24189,0.34,Intermediate,Yes,3,4,Yes,8
19008,6369,35043,0.58,Basic,Yes,1,3,No,9
19009,4650,15861,0.5,Advanced,No,8,4,No,4
19010,13356,1121,0.25,Advanced,No,1,3,No,7
19011,35264,24969,0.35,Basic,No,8,5,Yes,7
19012,23139,33335,0.42,Intermediate,No,4,5,Yes,6
19013,1506,8261,0.23,Intermediate,No,0,2,Yes,4
19014,4188,40347,0.86,Advanced,No,3,5,No,9
19015,13458,11550,0.94,Basic,No,0,2,No,4
19016,15300,31572,0.26,Intermediate,Yes,1,5,No,10
19017,4012,28040,0.97,Basic,No,5,2,No,4
19018,5531,16873,0.01,Intermediate,No,4,5,Yes,10
19019,46326,45584,0.28,Intermediate,Yes,5,3,No,8
19020,21046,43620,0.49,Advanced,No,2,1,No,1
19021,26602,11449,0.77,Intermediate,Yes,6,5,No,5
19022,20947,10015,0.53,Intermediate,No,9,1,No,10
19023,20013,10400,0.73,Basic,Yes,6,2,No,5
19024,42435,39673,0.47,Intermediate,Yes,7,3,Yes,5
19025,39398,40205,0.29,Intermediate,Yes,1,3,No,8
19026,1356,49896,0.74,Advanced,No,9,3,Yes,6
19027,48918,38092,0.0,Advanced,No,4,2,Yes,6
19028,19893,14978,0.81,Basic,Yes,4,1,Yes,10
19029,35066,35755,0.55,Advanced,Yes,0,2,No,1
19030,26325,19704,0.62,Basic,Yes,1,2,No,10
19031,31754,22401,0.43,Advanced,Yes,1,3,No,8
19032,44991,5749,0.5,Intermediate,Yes,3,5,Yes,6
19033,41630,39213,0.36,Intermediate,Yes,6,5,Yes,8
19034,38094,32735,0.38,Advanced,Yes,10,5,No,1
19035,21214,29572,0.86,Advanced,Yes,10,5,Yes,6
19036,49213,19881,0.56,Intermediate,Yes,0,4,No,4
19037,15929,26868,0.43,Intermediate,Yes,9,3,No,9
19038,8095,37135,0.9,Basic,No,0,5,Yes,7
19039,45618,39070,0.39,Intermediate,No,6,4,No,2
19040,29396,13815,0.74,Advanced,Yes,5,1,Yes,2
19041,17317,7427,0.11,Basic,Yes,5,2,Yes,2
19042,10284,49126,0.82,Intermediate,No,10,4,Yes,3
19043,28772,30076,0.99,Basic,Yes,10,5,Yes,7
19044,9906,43625,0.16,Advanced,No,10,3,No,2
19045,10412,7695,0.83,Basic,No,1,1,Yes,6
19046,17022,36454,0.86,Basic,No,1,4,Yes,9
19047,34118,23643,0.28,Advanced,Yes,1,1,Yes,3
19048,47023,22621,0.83,Advanced,Yes,4,3,Yes,10
19049,38013,6407,0.91,Basic,Yes,7,3,Yes,5
19050,40810,6101,0.49,Intermediate,No,9,3,No,4
19051,42609,25671,0.04,Intermediate,Yes,7,1,No,8
19052,40400,47663,0.41,Advanced,No,9,3,Yes,5
19053,17257,40509,0.16,Advanced,Yes,10,3,Yes,5
19054,7064,18329,0.53,Basic,No,10,2,Yes,4
19055,46074,27455,0.79,Intermediate,No,6,4,No,2
19056,29298,23235,0.6,Basic,No,2,5,No,5
19057,17690,19045,0.59,Advanced,Yes,6,4,No,5
19058,1214,31039,0.08,Basic,Yes,4,2,Yes,5
19059,4511,517,0.46,Basic,No,3,5,Yes,3
19060,43767,46938,0.23,Advanced,No,0,1,No,6
19061,45507,18465,0.69,Advanced,Yes,8,2,Yes,9
19062,24430,40530,0.79,Basic,Yes,3,5,Yes,9
19063,45893,35768,0.0,Intermediate,No,9,1,No,2
19064,19606,16549,0.09,Advanced,No,1,1,Yes,8
19065,19425,28112,0.99,Basic,No,10,4,No,8
19066,5542,29084,0.87,Advanced,No,2,1,No,2
19067,4603,43150,0.79,Advanced,Yes,0,4,Yes,2
19068,4855,5073,0.12,Basic,Yes,7,4,No,7
19069,44199,31,0.49,Advanced,Yes,9,3,Yes,9
19070,10138,16679,0.47,Basic,Yes,2,2,No,2
19071,34227,12712,0.92,Basic,No,3,2,No,10
19072,19062,7831,0.17,Basic,No,6,3,Yes,8
19073,10118,35396,0.48,Intermediate,No,5,4,No,2
19074,43131,38460,0.34,Basic,No,5,3,No,3
19075,21085,49087,0.43,Basic,No,9,4,Yes,7
19076,32848,44316,0.96,Advanced,Yes,3,4,Yes,3
19077,32541,44129,0.21,Intermediate,Yes,2,3,No,3
19078,29947,37233,0.79,Basic,No,0,5,No,5
19079,4452,34438,0.08,Intermediate,Yes,3,3,No,3
19080,28568,12269,0.66,Advanced,Yes,7,5,No,3
19081,1631,49237,0.59,Intermediate,No,4,4,Yes,1
19082,32956,26724,0.67,Basic,No,5,2,No,5
19083,19741,32104,0.04,Advanced,Yes,5,3,Yes,7
19084,15117,21000,0.65,Advanced,Yes,6,4,Yes,4
19085,26644,43519,0.16,Advanced,Yes,8,5,No,8
19086,41034,29560,0.67,Intermediate,No,8,1,Yes,9
19087,10040,34787,0.68,Advanced,No,9,1,Yes,7
19088,36996,43516,0.28,Intermediate,Yes,8,5,Yes,4
19089,27116,36616,0.76,Basic,No,0,5,No,8
19090,43524,8480,0.09,Intermediate,Yes,6,1,No,8
19091,6569,6967,0.2,Intermediate,No,7,4,Yes,8
19092,44142,18951,0.19,Advanced,No,10,5,Yes,7
19093,47098,12173,0.36,Basic,No,7,1,Yes,7
19094,42533,9855,0.86,Intermediate,No,2,2,No,2
19095,33471,1579,0.45,Basic,Yes,5,1,Yes,5
19096,37624,15416,0.68,Intermediate,No,9,5,No,8
19097,5167,3905,0.23,Intermediate,No,0,4,Yes,9
19098,25538,25822,0.33,Basic,Yes,3,4,No,10
19099,39177,47141,0.28,Advanced,No,4,2,No,1
19100,11319,407,0.42,Intermediate,Yes,3,1,Yes,10
19101,3071,14766,0.28,Advanced,Yes,7,2,Yes,9
19102,39952,41952,0.45,Advanced,Yes,6,3,No,5
19103,7320,539,0.75,Intermediate,Yes,0,3,Yes,9
19104,44733,10464,0.48,Advanced,Yes,8,3,No,8
19105,25938,15834,0.66,Advanced,No,1,4,No,8
19106,24609,40306,0.44,Advanced,No,2,3,No,5
19107,8061,42397,0.83,Advanced,No,1,2,No,6
19108,25193,47621,0.57,Advanced,Yes,6,5,No,7
19109,40576,19887,0.54,Basic,Yes,10,4,No,3
19110,26513,26586,0.16,Basic,Yes,8,1,Yes,4
19111,30341,11194,0.79,Basic,Yes,7,5,Yes,4
19112,37673,28396,0.43,Intermediate,No,7,2,Yes,3
19113,36579,12485,0.78,Advanced,No,7,3,No,1
