certification_id,certification_name,provider,related_skill_id,difficulty_level,average_cost,duration_months,global_recognition_score,renewal_required,validity_years
22772,AWS Solutions Architect,ProviderX,590,Intermediate,141,1,0.16,Yes,5
22773,AWS Solutions Architect,ProviderX,924,Intermediate,96,12,0.62,No,3
22774,Azure Administrator,ProviderX,170,Intermediate,371,7,0.72,Yes,4
22775,AWS Solutions Architect,ProviderX,562,Beginner,415,7,0.54,No,4
22776,TensorFlow Developer,ProviderX,1,Beginner,59,9,0.86,Yes,1
22777,Azure Administrator,ProviderX,883,Advanced,310,2,0.18,No,2
22778,AWS Solutions Architect,ProviderX,541,Beginner,124,4,0.44,No,5
22779,TensorFlow Developer,ProviderX,308,Advanced,382,10,0.14,Yes,1
22780,AWS Solutions Architect,ProviderX,64,Intermediate,447,9,0.85,Yes,3
22781,Oracle Java SE,ProviderX,578,Advanced,64,11,0.51,No,3
22782,Azure Administrator,ProviderX,428,Beginner,350,9,0.61,No,3
22783,Azure Administrator,ProviderX,513,Beginner,66,12,0.01,No,4
22784,TensorFlow Developer,ProviderX,86,Beginner,463,1,0.51,No,3
22785,AWS Solutions Architect,ProviderX,241,Advanced,229,12,0.21,No,1
22786,AWS Solutions Architect,ProviderX,277,Beginner,355,12,0.27,Yes,4
22787,AWS Solutions Architect,ProviderX,13,Intermediate,338,1,0.2,Yes,4
22788,Azure Administrator,ProviderX,233,Beginner,102,1,0.06,No,5
22789,TensorFlow Developer,ProviderX,864,Advanced,341,4,0.02,No,5
22790,AWS Solutions Architect,ProviderX,967,Advanced,175,1,0.2,Yes,4
22791,TensorFlow Developer,ProviderX,806,Beginner,183,11,0.54,Yes,1
22792,Google Cloud Engineer,ProviderX,605,Beginner,468,6,0.44,Yes,4
22793,Google Cloud Engineer,ProviderX,155,Advanced,92,12,0.27,No,5
22794,Azure Administrator,ProviderX,142,Beginner,436,8,0.45,No,4
22795,Google Cloud Engineer,ProviderX,642,Intermediate,206,8,0.01,Yes,3
22796,Oracle Java SE,ProviderX,623,Intermediate,153,9,0.89,Yes,3
22797,Oracle Java SE,ProviderX,884,Advanced,63,4,0.34,No,3
22798,AWS Solutions Architect,ProviderX,530,Advanced,335,11,0.06,Yes,1
22799,AWS Solutions Architect,ProviderX,350,Beginner,126,1,0.66,Yes,4
22800,TensorFlow Developer,ProviderX,505,Intermediate,192,9,0.18,Yes,5
22801,Azure Administrator,ProviderX,769,Intermediate,56,12,0.48,No,1
22802,TensorFlow Developer,ProviderX,137,Beginner,330,1,0.24,Yes,3
22803,TensorFlow Developer,ProviderX,119,Advanced,412,9,0.72,No,5
22804,TensorFlow Developer,ProviderX,473,Advanced,445,7,0.28,Yes,2
22805,Azure Administrator,ProviderX,42,Intermediate,312,12,0.27,Yes,1
22806,TensorFlow Developer,ProviderX,882,Advanced,104,2,0.39,No,4
22807,Oracle Java SE,ProviderX,916,Beginner,434,12,0.29,No,3
22808,AWS Solutions Architect,ProviderX,685,Advanced,386,4,0.97,No,1
22809,Oracle Java SE,ProviderX,12,Advanced,344,4,0.36,Yes,3
22810,TensorFlow Developer,ProviderX,58,Intermediate,313,6,0.38,Yes,4
22811,Oracle Java SE,ProviderX,4,Advanced,190,11,0.83,No,3
22812,AWS Solutions Architect,ProviderX,651,Intermediate,250,10,0.18,Yes,1
22813,Azure Administrator,ProviderX,602,Advanced,82,10,0.16,No,5
22814,Google Cloud Engineer,ProviderX,234,Advanced,332,11,0.79,No,2
22815,Google Cloud Engineer,ProviderX,131,Intermediate,287,1,0.28,No,4
22816,Oracle Java SE,ProviderX,692,Beginner,60,3,0.31,No,3
22817,Azure Administrator,ProviderX,425,Intermediate,70,7,0.43,Yes,3
22818,Azure Administrator,ProviderX,706,Beginner,262,3,0.16,Yes,5
22819,Google Cloud Engineer,ProviderX,308,Beginner,431,8,0.93,Yes,5
22820,Google Cloud Engineer,ProviderX,161,Intermediate,157,10,0.62,No,5
22821,TensorFlow Developer,ProviderX,221,Intermediate,494,8,0.72,No,5
22822,Azure Administrator,ProviderX,29,Intermediate,91,12,0.63,Yes,3
22823,AWS Solutions Architect,ProviderX,74,Intermediate,481,3,0.2,No,3
22824,Google Cloud Engineer,ProviderX,793,Beginner,398,12,0.1,No,3
22825,Oracle Java SE,ProviderX,706,Advanced,455,1,0.47,No,2
22826,Google Cloud Engineer,ProviderX,118,Advanced,432,11,0.43,Yes,2
22827,Oracle Java SE,ProviderX,303,Advanced,297,7,0.29,Yes,5
22828,Google Cloud Engineer,ProviderX,750,Advanced,459,8,0.27,Yes,1
22829,Google Cloud Engineer,ProviderX,759,Advanced,154,1,0.18,No,4
22830,Oracle Java SE,ProviderX,518,Beginner,50,7,0.46,Yes,3
22831,Oracle Java SE,ProviderX,423,Beginner,181,10,0.31,No,4
22832,AWS Solutions Architect,ProviderX,83,Advanced,198,2,0.58,No,1
22833,Azure Administrator,ProviderX,153,Advanced,306,1,0.39,Yes,5
22834,AWS Solutions Architect,ProviderX,491,Advanced,147,5,0.53,No,5
22835,Oracle Java SE,ProviderX,308,Advanced,110,5,0.84,No,5
22836,Azure Administrator,ProviderX,973,Beginner,432,8,0.81,Yes,4
22837,AWS Solutions Architect,ProviderX,896,Intermediate,310,12,0.44,Yes,4
22838,Oracle Java SE,ProviderX,611,Intermediate,147,6,0.02,No,5
22839,Google Cloud Engineer,ProviderX,876,Advanced,383,9,0.32,Yes,4
22840,Oracle Java SE,ProviderX,28,Beginner,170,7,0.59,No,3
22841,Oracle Java SE,ProviderX,32,Advanced,449,5,0.98,Yes,5
22842,TensorFlow Developer,ProviderX,77,Advanced,429,11,0.52,No,3
22843,TensorFlow Developer,ProviderX,893,Advanced,53,2,0.51,Yes,4
22844,Oracle Java SE,ProviderX,239,Beginner,163,1,0.67,Yes,2
22845,Azure Administrator,ProviderX,229,Advanced,254,12,0.75,Yes,2
22846,Google Cloud Engineer,ProviderX,864,Beginner,62,12,0.91,No,1
22847,Azure Administrator,ProviderX,917,Beginner,249,3,0.62,No,2
22848,AWS Solutions Architect,ProviderX,636,Advanced,214,11,0.38,No,2
22849,AWS Solutions Architect,ProviderX,367,Beginner,201,8,0.51,Yes,5
22850,Google Cloud Engineer,ProviderX,441,Beginner,252,1,0.09,Yes,3
22851,Oracle Java SE,ProviderX,940,Intermediate,142,5,0.62,No,1
22852,Google Cloud Engineer,ProviderX,87,Intermediate,101,11,0.79,Yes,4
22853,Google Cloud Engineer,ProviderX,360,Beginner,91,11,0.96,No,5
22854,AWS Solutions Architect,ProviderX,45,Advanced,345,2,0.77,Yes,4
22855,Oracle Java SE,ProviderX,348,Advanced,432,3,0.42,Yes,4
22856,Google Cloud Engineer,ProviderX,681,Beginner,176,1,0.95,Yes,3
22857,AWS Solutions Architect,ProviderX,332,Advanced,460,8,0.0,No,3
22858,Oracle Java SE,ProviderX,716,Beginner,89,10,0.84,No,4
22859,Google Cloud Engineer,ProviderX,32,Intermediate,440,4,0.5,No,4
22860,Azure Administrator,ProviderX,784,Beginner,324,5,1.0,Yes,2
22861,Oracle Java SE,ProviderX,254,Advanced,313,11,0.84,No,5
22862,TensorFlow Developer,ProviderX,806,Beginner,484,3,0.41,No,4
22863,AWS Solutions Architect,ProviderX,254,Intermediate,216,9,0.39,No,5
22864,Azure Administrator,ProviderX,738,Advanced,190,10,0.98,Yes,3
22865,AWS Solutions Architect,ProviderX,68,Beginner,282,11,0.62,No,5
22866,TensorFlow Developer,ProviderX,711,Intermediate,264,1,0.37,No,5
22867,Azure Administrator,ProviderX,406,Intermediate,196,10,0.27,Yes,3
22868,TensorFlow Developer,ProviderX,226,Advanced,223,9,0.71,Yes,4
22869,TensorFlow Developer,ProviderX,309,Advanced,57,11,0.11,No,4
22870,Google Cloud Engineer,ProviderX,594,Intermediate,467,3,0.62,Yes,3
22871,AWS Solutions Architect,ProviderX,687,Intermediate,329,5,0.63,Yes,2
22872,Oracle Java SE,ProviderX,205,Intermediate,77,2,0.82,No,5
22873,Google Cloud Engineer,ProviderX,659,Beginner,60,2,0.48,Yes,5
22874,Oracle Java SE,ProviderX,779,Intermediate,376,11,0.5,No,2
22875,Azure Administrator,ProviderX,654,Beginner,191,12,0.65,No,2
22876,Oracle Java SE,ProviderX,141,Advanced,314,10,0.28,Yes,5
22877,TensorFlow Developer,ProviderX,24,Beginner,72,6,0.66,Yes,1
22878,Oracle Java SE,ProviderX,639,Beginner,308,6,0.47,Yes,1
22879,AWS Solutions Architect,ProviderX,464,Advanced,493,11,0.39,No,4
22880,AWS Solutions Architect,ProviderX,185,Intermediate,410,10,0.66,Yes,3
22881,Oracle Java SE,ProviderX,71,Advanced,449,11,0.15,No,1
22882,Azure Administrator,ProviderX,185,Beginner,54,10,0.87,No,3
22883,TensorFlow Developer,ProviderX,589,Beginner,51,4,0.51,Yes,2
22884,AWS Solutions Architect,ProviderX,118,Beginner,230,7,0.35,No,3
22885,Oracle Java SE,ProviderX,357,Advanced,310,6,0.78,No,3
22886,Google Cloud Engineer,ProviderX,418,Intermediate,443,9,0.49,No,1
22887,TensorFlow Developer,ProviderX,832,Intermediate,314,8,0.51,No,4
22888,Google Cloud Engineer,ProviderX,947,Beginner,219,9,0.77,No,2
22889,Oracle Java SE,ProviderX,339,Advanced,271,5,0.26,No,1
22890,AWS Solutions Architect,ProviderX,144,Beginner,245,12,0.38,Yes,2
22891,Azure Administrator,ProviderX,85,Advanced,383,10,0.88,No,1
22892,Google Cloud Engineer,ProviderX,122,Advanced,450,3,0.27,No,4
22893,Azure Administrator,ProviderX,659,Intermediate,275,4,0.47,No,1
22894,Azure Administrator,ProviderX,417,Intermediate,449,10,0.08,Yes,1
22895,Oracle Java SE,ProviderX,803,Advanced,466,1,0.72,Yes,5
22896,Azure Administrator,ProviderX,795,Beginner,430,8,0.71,No,5
22897,TensorFlow Developer,ProviderX,456,Intermediate,118,12,0.18,No,4
22898,Oracle Java SE,ProviderX,435,Intermediate,54,11,0.94,Yes,2
22899,Google Cloud Engineer,ProviderX,270,Beginner,71,8,0.5,No,1
22900,Google Cloud Engineer,ProviderX,756,Beginner,158,2,0.98,Yes,4
22901,Azure Administrator,ProviderX,363,Intermediate,155,7,0.33,No,2
22902,Azure Administrator,ProviderX,218,Beginner,93,4,0.99,No,4
22903,Google Cloud Engineer,ProviderX,822,Advanced,252,9,0.61,No,1
22904,Oracle Java SE,ProviderX,365,Beginner,196,5,0.07,No,4
22905,Oracle Java SE,ProviderX,276,Advanced,203,11,0.41,No,4
22906,Google Cloud Engineer,ProviderX,580,Advanced,415,6,0.98,Yes,4
22907,TensorFlow Developer,ProviderX,598,Advanced,75,7,0.59,No,3
22908,Google Cloud Engineer,ProviderX,914,Intermediate,373,8,0.2,Yes,1
22909,Azure Administrator,ProviderX,273,Beginner,272,9,0.27,Yes,4
22910,Azure Administrator,ProviderX,864,Advanced,264,7,0.86,No,3
22911,TensorFlow Developer,ProviderX,327,Advanced,143,8,0.67,Yes,2
22912,TensorFlow Developer,ProviderX,869,Beginner,244,3,0.55,Yes,3
22913,AWS Solutions Architect,ProviderX,786,Advanced,353,1,0.02,No,2
22914,AWS Solutions Architect,ProviderX,959,Advanced,489,6,0.45,No,1
22915,AWS Solutions Architect,ProviderX,942,Advanced,421,10,0.88,Yes,3
22916,Oracle Java SE,ProviderX,109,Advanced,344,10,0.23,Yes,2
22917,Oracle Java SE,ProviderX,341,Intermediate,197,10,0.26,Yes,2
22918,TensorFlow Developer,ProviderX,892,Intermediate,361,10,0.81,Yes,1
22919,AWS Solutions Architect,ProviderX,386,Intermediate,181,8,0.39,Yes,2
22920,Oracle Java SE,ProviderX,425,Beginner,375,11,0.2,Yes,5
22921,Azure Administrator,ProviderX,847,Beginner,101,12,0.65,Yes,2
22922,AWS Solutions Architect,ProviderX,342,Beginner,103,4,0.07,No,5
22923,AWS Solutions Architect,ProviderX,402,Beginner,214,3,0.18,Yes,5
22924,Oracle Java SE,ProviderX,926,Intermediate,425,9,0.62,No,5
22925,Azure Administrator,ProviderX,408,Intermediate,425,1,0.32,No,1
22926,AWS Solutions Architect,ProviderX,262,Beginner,192,4,0.59,Yes,2
22927,Oracle Java SE,ProviderX,740,Intermediate,179,12,0.33,No,3
22928,Oracle Java SE,ProviderX,727,Intermediate,328,5,0.8,Yes,2
22929,Oracle Java SE,ProviderX,878,Beginner,500,6,0.66,No,5
22930,TensorFlow Developer,ProviderX,879,Advanced,401,8,0.21,No,4
22931,TensorFlow Developer,ProviderX,633,Advanced,495,3,0.93,No,3
22932,AWS Solutions Architect,ProviderX,759,Intermediate,85,6,0.3,No,1
22933,Google Cloud Engineer,ProviderX,321,Intermediate,261,4,0.05,No,4
22934,Oracle Java SE,ProviderX,554,Beginner,217,4,0.94,Yes,5
22935,TensorFlow Developer,ProviderX,750,Intermediate,75,7,0.0,Yes,2
22936,TensorFlow Developer,ProviderX,601,Advanced,346,10,0.55,Yes,3
22937,AWS Solutions Architect,ProviderX,704,Advanced,99,3,0.89,Yes,5
22938,AWS Solutions Architect,ProviderX,485,Beginner,237,11,0.02,Yes,5
22939,Oracle Java SE,ProviderX,635,Advanced,459,10,0.35,No,1
22940,TensorFlow Developer,ProviderX,140,Advanced,206,5,0.53,No,3
22941,Oracle Java SE,ProviderX,84,Advanced,474,4,0.39,No,4
22942,Google Cloud Engineer,ProviderX,839,Beginner,206,11,0.28,Yes,2
22943,Azure Administrator,ProviderX,65,Beginner,74,1,0.21,Yes,5
22944,AWS Solutions Architect,ProviderX,141,Advanced,413,10,0.69,Yes,3
22945,Google Cloud Engineer,ProviderX,42,Beginner,129,11,0.9,Yes,1
22946,TensorFlow Developer,ProviderX,649,Advanced,397,5,0.89,No,5
22947,Google Cloud Engineer,ProviderX,804,Advanced,200,10,0.14,No,3
22948,Google Cloud Engineer,ProviderX,128,Beginner,209,6,0.21,Yes,1
22949,AWS Solutions Architect,ProviderX,692,Beginner,54,5,0.29,Yes,2
22950,Azure Administrator,ProviderX,144,Advanced,119,2,0.69,No,3
22951,TensorFlow Developer,ProviderX,47,Advanced,211,2,0.02,Yes,1
22952,Azure Administrator,ProviderX,743,Intermediate,159,5,0.18,No,5
22953,Google Cloud Engineer,ProviderX,613,Intermediate,254,3,0.19,No,1
22954,Azure Administrator,ProviderX,48,Advanced,61,8,0.81,No,2
22955,AWS Solutions Architect,ProviderX,338,Beginner,467,5,0.7,Yes,5
22956,AWS Solutions Architect,ProviderX,325,Intermediate,414,11,0.75,Yes,5
22957,TensorFlow Developer,ProviderX,13,Intermediate,274,3,0.37,Yes,5
22958,Azure Administrator,ProviderX,176,Advanced,302,12,0.75,Yes,1
22959,TensorFlow Developer,ProviderX,970,Beginner,461,5,0.11,No,2
22960,TensorFlow Developer,ProviderX,551,Advanced,455,11,0.55,No,5
22961,Azure Administrator,ProviderX,855,Intermediate,468,12,0.82,No,1
22962,Google Cloud Engineer,ProviderX,129,Beginner,123,1,0.6,No,4
22963,AWS Solutions Architect,ProviderX,790,Intermediate,375,5,0.67,Yes,4
22964,AWS Solutions Architect,ProviderX,301,Intermediate,88,10,0.72,No,4
22965,Google Cloud Engineer,ProviderX,555,Advanced,354,2,0.62,No,4
22966,Oracle Java SE,ProviderX,744,Advanced,323,1,0.42,Yes,5
22967,Oracle Java SE,ProviderX,111,Advanced,489,2,0.07,No,3
22968,AWS Solutions Architect,ProviderX,513,Beginner,91,3,0.94,No,1
22969,TensorFlow Developer,ProviderX,147,Beginner,299,1,0.64,No,1
22970,Oracle Java SE,ProviderX,961,Beginner,469,5,0.69,Yes,1
22971,Azure Administrator,ProviderX,257,Intermediate,462,4,0.31,Yes,3
22972,AWS Solutions Architect,ProviderX,494,Intermediate,200,10,0.39,No,5
22973,Oracle Java SE,ProviderX,196,Advanced,327,10,0.63,No,3
22974,Oracle Java SE,ProviderX,798,Intermediate,411,3,0.94,Yes,4
22975,AWS Solutions Architect,ProviderX,517,Advanced,55,8,0.59,Yes,1
22976,Azure Administrator,ProviderX,602,Advanced,103,12,0.46,Yes,1
22977,Azure Administrator,ProviderX,286,Beginner,433,9,0.9,Yes,4
22978,Oracle Java SE,ProviderX,162,Beginner,454,11,0.18,No,1
22979,Oracle Java SE,ProviderX,779,Beginner,56,5,0.68,Yes,2
22980,Azure Administrator,ProviderX,248,Beginner,117,5,0.94,Yes,5
22981,Azure Administrator,ProviderX,217,Advanced,382,12,0.93,No,3
22982,Oracle Java SE,ProviderX,565,Intermediate,249,11,0.39,Yes,3
22983,Oracle Java SE,ProviderX,518,Intermediate,205,2,0.63,Yes,1
22984,Google Cloud Engineer,ProviderX,214,Beginner,487,5,0.46,No,5
22985,TensorFlow Developer,ProviderX,406,Intermediate,188,3,0.9,No,1
22986,Google Cloud Engineer,ProviderX,488,Advanced,245,10,0.69,No,1
22987,Google Cloud Engineer,ProviderX,731,Intermediate,375,11,0.82,Yes,2
22988,TensorFlow Developer,ProviderX,391,Advanced,223,11,0.06,Yes,3
22989,TensorFlow Developer,ProviderX,356,Beginner,368,3,1.0,No,3
22990,AWS Solutions Architect,ProviderX,513,Advanced,200,5,0.34,No,4
22991,AWS Solutions Architect,ProviderX,467,Intermediate,437,5,0.98,Yes,5
22992,Azure Administrator,ProviderX,365,Intermediate,356,4,0.87,No,5
22993,Oracle Java SE,ProviderX,544,Beginner,237,5,0.46,Yes,2
22994,Azure Administrator,ProviderX,318,Advanced,249,6,0.19,Yes,5
22995,Google Cloud Engineer,ProviderX,992,Advanced,423,7,0.95,Yes,5
22996,Google Cloud Engineer,ProviderX,773,Beginner,207,9,0.69,Yes,2
22997,Azure Administrator,ProviderX,471,Intermediate,149,11,0.54,No,3
22998,Oracle Java SE,ProviderX,442,Beginner,364,1,0.15,Yes,2
22999,Google Cloud Engineer,ProviderX,227,Advanced,221,7,0.95,No,1
23000,Oracle Java SE,ProviderX,723,Beginner,63,9,0.51,No,2
23001,Oracle Java SE,ProviderX,186,Advanced,195,9,0.72,No,3
23002,Oracle Java SE,ProviderX,51,Advanced,469,11,0.23,No,5
23003,Oracle Java SE,ProviderX,206,Beginner,298,3,0.62,Yes,3
23004,Azure Administrator,ProviderX,989,Advanced,149,3,0.17,No,4
23005,Oracle Java SE,ProviderX,744,Advanced,474,6,0.91,No,2
23006,Azure Administrator,ProviderX,131,Intermediate,308,1,0.58,No,1
23007,TensorFlow Developer,ProviderX,329,Intermediate,295,3,0.82,Yes,3
23008,AWS Solutions Architect,ProviderX,623,Beginner,71,3,0.63,Yes,3
23009,AWS Solutions Architect,ProviderX,514,Beginner,318,11,0.91,Yes,1
23010,TensorFlow Developer,ProviderX,461,Beginner,365,3,0.47,Yes,1
23011,Oracle Java SE,ProviderX,148,Beginner,242,8,0.66,Yes,4
23012,AWS Solutions Architect,ProviderX,555,Advanced,279,6,0.92,Yes,4
23013,Google Cloud Engineer,ProviderX,549,Intermediate,196,7,0.9,No,1
23014,AWS Solutions Architect,ProviderX,410,Beginner,117,12,0.15,Yes,5
23015,TensorFlow Developer,ProviderX,919,Beginner,250,5,0.92,No,5
23016,AWS Solutions Architect,ProviderX,906,Beginner,203,8,0.16,Yes,5
23017,Google Cloud Engineer,ProviderX,458,Advanced,490,12,0.93,No,3
23018,AWS Solutions Architect,ProviderX,477,Beginner,340,4,0.25,Yes,5
23019,Oracle Java SE,ProviderX,146,Intermediate,361,3,0.37,No,3
23020,TensorFlow Developer,ProviderX,452,Intermediate,395,7,0.81,Yes,1
23021,Azure Administrator,ProviderX,758,Beginner,53,4,0.09,No,4
23022,Oracle Java SE,ProviderX,897,Advanced,440,7,0.36,Yes,4
23023,AWS Solutions Architect,ProviderX,463,Intermediate,100,9,0.13,Yes,3
23024,TensorFlow Developer,ProviderX,996,Intermediate,196,8,0.68,Yes,3
23025,TensorFlow Developer,ProviderX,5,Beginner,64,3,0.33,No,4
23026,Google Cloud Engineer,ProviderX,265,Beginner,304,6,0.45,No,1
23027,TensorFlow Developer,ProviderX,195,Intermediate,414,7,0.17,No,1
23028,Oracle Java SE,ProviderX,130,Advanced,85,6,0.51,Yes,5
23029,TensorFlow Developer,ProviderX,409,Advanced,467,10,0.86,Yes,4
23030,Azure Administrator,ProviderX,170,Intermediate,244,8,0.1,Yes,2
23031,TensorFlow Developer,ProviderX,801,Beginner,60,5,0.02,No,2
23032,Google Cloud Engineer,ProviderX,231,Intermediate,170,7,0.74,No,5
23033,Azure Administrator,ProviderX,41,Intermediate,224,12,0.95,No,4
23034,AWS Solutions Architect,ProviderX,433,Beginner,277,1,0.6,No,4
23035,AWS Solutions Architect,ProviderX,810,Advanced,251,3,0.36,No,4
23036,Azure Administrator,ProviderX,148,Advanced,415,2,0.91,Yes,4
23037,TensorFlow Developer,ProviderX,910,Advanced,142,11,0.23,Yes,5
23038,AWS Solutions Architect,ProviderX,840,Advanced,313,3,0.12,Yes,5
23039,Azure Administrator,ProviderX,301,Beginner,313,12,0.63,No,1
23040,AWS Solutions Architect,ProviderX,222,Intermediate,193,9,0.66,Yes,4
23041,Oracle Java SE,ProviderX,235,Beginner,79,7,0.4,Yes,5
23042,Google Cloud Engineer,ProviderX,20,Beginner,295,6,0.42,Yes,1
23043,Google Cloud Engineer,ProviderX,372,Intermediate,350,12,0.34,No,2
23044,Oracle Java SE,ProviderX,570,Advanced,71,1,0.77,Yes,3
23045,AWS Solutions Architect,ProviderX,913,Beginner,441,6,0.21,No,2
23046,AWS Solutions Architect,ProviderX,437,Advanced,359,9,0.12,Yes,2
23047,Oracle Java SE,ProviderX,417,Advanced,225,11,0.84,No,3
23048,Oracle Java SE,ProviderX,153,Intermediate,460,5,0.2,No,2
23049,Azure Administrator,ProviderX,111,Beginner,440,6,0.39,Yes,2
23050,AWS Solutions Architect,ProviderX,610,Advanced,89,5,0.99,No,4
23051,Google Cloud Engineer,ProviderX,791,Advanced,486,5,0.63,Yes,3
23052,Google Cloud Engineer,ProviderX,718,Intermediate,463,11,0.26,Yes,4
23053,Azure Administrator,ProviderX,447,Beginner,318,10,0.51,No,4
23054,TensorFlow Developer,ProviderX,906,Beginner,324,5,0.1,No,4
23055,TensorFlow Developer,ProviderX,392,Beginner,63,3,0.76,No,5
23056,Google Cloud Engineer,ProviderX,972,Intermediate,90,6,0.83,Yes,5
23057,AWS Solutions Architect,ProviderX,885,Beginner,366,6,0.76,Yes,2
23058,AWS Solutions Architect,ProviderX,684,Beginner,261,10,0.17,Yes,1
23059,Azure Administrator,ProviderX,104,Beginner,80,3,0.53,No,3
23060,AWS Solutions Architect,ProviderX,323,Intermediate,170,2,0.05,Yes,4
23061,Google Cloud Engineer,ProviderX,261,Beginner,391,10,0.83,Yes,4
23062,Oracle Java SE,ProviderX,240,Beginner,302,9,0.73,Yes,1
23063,Google Cloud Engineer,ProviderX,563,Intermediate,309,5,0.07,Yes,1
23064,Azure Administrator,ProviderX,22,Intermediate,374,7,0.36,No,2
23065,TensorFlow Developer,ProviderX,391,Intermediate,219,10,0.52,No,3
23066,AWS Solutions Architect,ProviderX,161,Beginner,491,7,0.99,No,3
23067,Google Cloud Engineer,ProviderX,120,Intermediate,244,4,0.8,Yes,3
23068,Google Cloud Engineer,ProviderX,217,Advanced,428,8,0.4,No,2
23069,TensorFlow Developer,ProviderX,616,Advanced,421,7,0.72,Yes,3
23070,Google Cloud Engineer,ProviderX,779,Advanced,319,1,0.98,No,5
23071,Google Cloud Engineer,ProviderX,777,Beginner,133,5,0.9,Yes,2
23072,Oracle Java SE,ProviderX,769,Intermediate,352,7,0.34,No,5
23073,Oracle Java SE,ProviderX,15,Intermediate,184,5,0.63,Yes,5
23074,AWS Solutions Architect,ProviderX,877,Advanced,313,7,0.74,Yes,3
23075,Azure Administrator,ProviderX,202,Intermediate,431,12,0.82,No,2
23076,AWS Solutions Architect,ProviderX,433,Advanced,277,4,0.01,Yes,2
23077,Azure Administrator,ProviderX,546,Beginner,423,7,0.43,Yes,5
23078,Azure Administrator,ProviderX,940,Intermediate,433,8,0.08,Yes,1
23079,Google Cloud Engineer,ProviderX,314,Beginner,448,7,0.23,No,4
23080,Google Cloud Engineer,ProviderX,461,Advanced,133,3,0.35,Yes,5
23081,TensorFlow Developer,ProviderX,890,Beginner,387,7,0.87,Yes,4
23082,Google Cloud Engineer,ProviderX,250,Beginner,335,10,0.86,No,2
23083,Google Cloud Engineer,ProviderX,975,Beginner,379,3,0.59,No,2
23084,Azure Administrator,ProviderX,95,Advanced,139,1,0.63,No,3
23085,Azure Administrator,ProviderX,159,Beginner,475,3,0.85,Yes,1
23086,AWS Solutions Architect,ProviderX,431,Advanced,275,2,0.96,No,2
