keyword_id,role_id,keyword,keyword_type,frequency_weight,is_primary_keyword,keyword_category,synonym_group_id
24861,26768,api,technical,0.92,False,tool,1538
24862,24867,frontend,technical,0.91,True,tool,1505
24863,2889,api,technical,0.24,False,tool,1712
24864,32708,cloud,technical,0.12,False,tool,1348
24865,7377,microservices,technical,0.75,False,tool,836
24866,27938,ml model,technical,0.68,False,tool,985
24867,27163,ci/cd,technical,0.04,False,tool,44
24868,18158,data pipeline,technical,0.03,False,tool,1465
24869,15963,testing,technical,0.62,False,tool,810
24870,24579,testing,technical,0.59,True,tool,886
24871,37434,frontend,technical,0.87,True,tool,1513
24872,24752,ml model,technical,0.64,True,tool,1443
24873,18517,frontend,technical,0.48,True,tool,1205
24874,1488,cloud,technical,0.95,False,tool,1434
24875,38664,backend,technical,0.4,True,tool,379
24876,10675,backend,technical,0.16,True,tool,502
24877,21016,ml model,technical,0.99,False,tool,1849
24878,10443,data pipeline,technical,0.09,False,tool,1984
24879,23300,data pipeline,technical,0.53,True,tool,1039
24880,44422,testing,technical,0.02,False,tool,473
24881,40795,ci/cd,technical,0.07,False,tool,544
24882,33666,microservices,technical,0.34,True,tool,750
24883,34996,ml model,technical,0.05,False,tool,1970
24884,43909,ci/cd,technical,0.28,False,tool,586
24885,46774,microservices,technical,0.29,False,tool,128
24886,1671,cloud,technical,0.51,False,tool,710
24887,23304,microservices,technical,0.71,True,tool,729
24888,46603,ml model,technical,0.73,False,tool,1062
24889,14820,data pipeline,technical,0.3,True,tool,1040
24890,16436,ml model,technical,0.46,True,tool,548
24891,3781,ml model,technical,0.45,False,tool,1308
24892,17669,testing,technical,0.01,True,tool,296
24893,8532,api,technical,0.4,True,tool,213
24894,30296,ci/cd,technical,0.12,True,tool,444
24895,17219,cloud,technical,0.72,False,tool,126
24896,30168,frontend,technical,0.83,False,tool,436
24897,30691,api,technical,0.66,False,tool,400
24898,18690,frontend,technical,0.02,False,tool,484
24899,25868,microservices,technical,0.97,True,tool,1962
24900,36417,ci/cd,technical,0.42,True,tool,1063
24901,5504,frontend,technical,0.11,True,tool,862
24902,20283,backend,technical,0.78,False,tool,451
24903,13938,api,technical,0.32,True,tool,1460
24904,2334,cloud,technical,0.64,False,tool,67
24905,24333,ml model,technical,0.69,False,tool,293
24906,15570,data pipeline,technical,0.07,True,tool,1217
24907,4358,testing,technical,0.2,False,tool,1576
24908,17263,microservices,technical,1.0,True,tool,736
24909,18323,ml model,technical,0.47,False,tool,592
24910,22694,testing,technical,0.24,True,tool,1110
24911,9821,frontend,technical,0.39,True,tool,1025
24912,48573,ml model,technical,0.74,True,tool,1077
24913,12806,frontend,technical,0.24,False,tool,965
24914,12719,backend,technical,0.89,True,tool,1033
24915,32404,microservices,technical,0.82,True,tool,1812
24916,12609,data pipeline,technical,0.53,True,tool,559
24917,31876,data pipeline,technical,0.38,True,tool,1766
24918,5587,cloud,technical,0.92,False,tool,76
24919,37237,testing,technical,0.6,False,tool,81
24920,35624,backend,technical,0.9,True,tool,1013
24921,2637,data pipeline,technical,0.03,True,tool,103
24922,24552,cloud,technical,0.34,True,tool,334
24923,46427,api,technical,0.29,True,tool,32
24924,28013,ml model,technical,0.66,True,tool,1650
24925,26105,frontend,technical,0.1,True,tool,874
24926,32025,backend,technical,0.66,True,tool,1494
24927,24156,cloud,technical,0.04,True,tool,1354
24928,26066,data pipeline,technical,0.5,True,tool,315
24929,29009,frontend,technical,0.74,True,tool,4
24930,38482,microservices,technical,0.69,False,tool,711
24931,41660,api,technical,0.11,False,tool,1566
24932,23920,data pipeline,technical,0.57,False,tool,310
24933,24974,data pipeline,technical,0.54,True,tool,533
24934,19129,frontend,technical,0.37,False,tool,1733
24935,49807,backend,technical,0.56,False,tool,339
24936,34161,ci/cd,technical,0.56,False,tool,64
24937,44711,frontend,technical,0.79,True,tool,1400
24938,14259,ci/cd,technical,0.63,False,tool,1956
24939,994,ci/cd,technical,0.84,False,tool,1602
24940,49141,ml model,technical,0.62,True,tool,1732
24941,47990,testing,technical,0.17,False,tool,1110
24942,16144,api,technical,0.95,True,tool,920
24943,46118,ci/cd,technical,0.66,False,tool,1034
24944,26656,testing,technical,0.49,False,tool,1309
24945,41721,data pipeline,technical,0.36,True,tool,772
24946,30953,data pipeline,technical,0.5,True,tool,1354
24947,43877,testing,technical,0.36,True,tool,1925
24948,23582,testing,technical,0.19,False,tool,662
24949,43812,frontend,technical,0.85,True,tool,82
24950,3762,backend,technical,0.68,False,tool,459
24951,23098,backend,technical,0.83,True,tool,1627
24952,47540,ml model,technical,0.52,True,tool,799
24953,23284,api,technical,0.32,True,tool,678
24954,3495,data pipeline,technical,0.25,False,tool,612
24955,11885,cloud,technical,1.0,False,tool,40
24956,9177,testing,technical,0.07,False,tool,79
24957,2305,ci/cd,technical,0.82,True,tool,995
24958,5615,data pipeline,technical,0.86,True,tool,964
24959,8993,backend,technical,0.69,False,tool,1956
24960,18805,testing,technical,0.86,False,tool,1588
24961,20,testing,technical,0.92,False,tool,149
24962,34990,cloud,technical,0.33,False,tool,1217
24963,18365,api,technical,0.21,False,tool,100
24964,40223,backend,technical,0.57,False,tool,1141
24965,24174,ci/cd,technical,0.07,False,tool,1454
24966,11430,api,technical,0.3,False,tool,16
24967,12092,data pipeline,technical,0.76,True,tool,457
24968,21411,microservices,technical,0.18,False,tool,227
24969,19473,api,technical,0.18,True,tool,885
24970,41897,ml model,technical,0.52,True,tool,897
24971,29737,cloud,technical,0.73,False,tool,1803
24972,24756,ml model,technical,0.21,True,tool,11
24973,12955,testing,technical,0.08,True,tool,1001
24974,33065,backend,technical,0.55,False,tool,550
24975,41058,microservices,technical,0.66,True,tool,1940
24976,20978,testing,technical,0.62,True,tool,1849
24977,12491,api,technical,0.55,True,tool,154
24978,22188,microservices,technical,0.43,False,tool,248
24979,13516,microservices,technical,1.0,False,tool,248
24980,5187,ci/cd,technical,0.97,False,tool,1194
24981,41321,frontend,technical,0.31,True,tool,439
24982,44592,cloud,technical,0.75,False,tool,1015
24983,19860,ml model,technical,0.57,True,tool,66
24984,35266,ml model,technical,0.59,True,tool,1078
24985,27043,api,technical,0.11,True,tool,1097
24986,19157,testing,technical,0.79,False,tool,1910
24987,13010,ci/cd,technical,0.15,False,tool,647
24988,16472,ml model,technical,0.26,False,tool,1763
24989,2279,cloud,technical,0.75,True,tool,1455
24990,12144,testing,technical,0.3,True,tool,620
24991,22721,cloud,technical,0.1,True,tool,1020
24992,23429,api,technical,0.38,False,tool,1103
24993,20707,data pipeline,technical,0.78,False,tool,859
24994,3742,testing,technical,0.37,True,tool,427
24995,291,frontend,technical,0.09,False,tool,1193
24996,21648,ml model,technical,1.0,False,tool,643
24997,18075,frontend,technical,0.93,False,tool,2
24998,29504,api,technical,0.4,False,tool,178
24999,20868,microservices,technical,0.13,False,tool,229
25000,28137,api,technical,0.33,False,tool,1937
25001,47765,cloud,technical,0.07,False,tool,1040
25002,5691,frontend,technical,0.45,True,tool,808
25003,24488,cloud,technical,0.98,False,tool,1213
25004,23063,microservices,technical,0.95,True,tool,463
25005,16707,cloud,technical,0.61,False,tool,167
25006,29874,testing,technical,0.98,True,tool,777
25007,42435,backend,technical,0.75,True,tool,192
25008,1022,cloud,technical,0.04,False,tool,671
25009,15641,cloud,technical,0.02,True,tool,226
25010,40774,frontend,technical,0.04,True,tool,698
25011,1827,ci/cd,technical,0.85,True,tool,1866
25012,16098,backend,technical,0.91,False,tool,1170
25013,18911,ci/cd,technical,0.5,True,tool,1284
25014,38826,frontend,technical,0.27,False,tool,646
25015,26325,api,technical,0.88,True,tool,183
25016,49735,ml model,technical,0.16,True,tool,1004
25017,23511,ml model,technical,0.69,False,tool,1698
25018,12007,testing,technical,0.33,False,tool,1575
25019,16314,testing,technical,0.7,False,tool,159
25020,27122,ml model,technical,0.1,True,tool,1725
25021,19094,microservices,technical,0.84,False,tool,1659
25022,37800,frontend,technical,0.8,True,tool,713
25023,49029,ci/cd,technical,0.82,False,tool,270
25024,29950,microservices,technical,0.86,False,tool,6
25025,7523,microservices,technical,0.15,True,tool,378
25026,10884,frontend,technical,0.12,True,tool,1329
25027,10923,backend,technical,0.28,True,tool,841
25028,23499,ci/cd,technical,0.87,True,tool,1288
25029,36707,testing,technical,0.09,False,tool,1019
25030,19463,ml model,technical,0.13,False,tool,1463
25031,6505,backend,technical,0.79,False,tool,1247
25032,582,frontend,technical,0.47,True,tool,1936
25033,38915,testing,technical,0.24,False,tool,1689
25034,45020,data pipeline,technical,0.36,False,tool,449
25035,23612,ci/cd,technical,0.45,False,tool,472
25036,14302,frontend,technical,0.36,False,tool,1929
25037,33168,data pipeline,technical,0.77,False,tool,146
25038,10707,data pipeline,technical,0.06,True,tool,1812
25039,6384,cloud,technical,0.02,True,tool,1393
25040,47756,ml model,technical,0.41,False,tool,1986
25041,4776,testing,technical,0.4,True,tool,178
25042,48955,testing,technical,0.7,True,tool,1861
25043,3879,ci/cd,technical,0.76,False,tool,139
25044,41473,testing,technical,0.32,False,tool,467
25045,11957,api,technical,0.54,False,tool,1888
25046,12333,data pipeline,technical,0.49,True,tool,867
25047,16007,ml model,technical,0.01,False,tool,445
25048,39005,testing,technical,0.16,True,tool,642
25049,3675,ml model,technical,0.9,False,tool,416
25050,1111,api,technical,0.76,True,tool,879
25051,18583,frontend,technical,0.37,False,tool,1984
25052,41253,ml model,technical,0.61,False,tool,774
25053,10217,microservices,technical,0.08,True,tool,323
25054,46593,microservices,technical,0.73,True,tool,1492
25055,12101,data pipeline,technical,0.24,True,tool,529
25056,17288,data pipeline,technical,0.39,True,tool,613
25057,27475,ci/cd,technical,0.82,True,tool,384
25058,22663,ml model,technical,0.11,True,tool,1963
25059,47411,data pipeline,technical,0.88,True,tool,1656
25060,16838,ci/cd,technical,0.06,False,tool,1391
25061,38626,frontend,technical,0.65,True,tool,1580
25062,33053,backend,technical,0.89,False,tool,870
25063,38953,frontend,technical,0.06,False,tool,1472
25064,7795,api,technical,0.81,False,tool,311
25065,11607,microservices,technical,0.12,True,tool,1991
25066,48334,testing,technical,0.53,False,tool,52
25067,49927,api,technical,0.85,False,tool,1367
25068,33745,backend,technical,0.12,True,tool,1967
25069,42564,ci/cd,technical,0.4,False,tool,1599
25070,4879,backend,technical,0.23,False,tool,1121
25071,44106,microservices,technical,0.98,False,tool,127
25072,42506,microservices,technical,0.67,False,tool,1104
25073,8686,api,technical,0.81,True,tool,1726
25074,13407,frontend,technical,0.1,False,tool,1955
25075,45562,testing,technical,0.34,False,tool,644
25076,37225,api,technical,0.37,True,tool,231
25077,27204,backend,technical,0.8,True,tool,224
25078,33284,frontend,technical,0.99,True,tool,1927
25079,9867,api,technical,0.12,True,tool,1366
25080,37473,backend,technical,0.74,True,tool,922
25081,3980,ml model,technical,0.27,True,tool,1302
25082,40534,backend,technical,0.6,True,tool,828
25083,16447,backend,technical,0.93,False,tool,1082
25084,19642,api,technical,0.77,True,tool,397
25085,19285,frontend,technical,0.76,True,tool,1205
25086,31339,ci/cd,technical,0.88,False,tool,443
25087,5245,data pipeline,technical,0.31,False,tool,141
25088,32295,api,technical,0.34,False,tool,664
25089,44223,microservices,technical,0.57,True,tool,1744
25090,37082,ml model,technical,0.77,False,tool,104
25091,20270,testing,technical,0.46,False,tool,1054
25092,44944,api,technical,0.59,False,tool,806
25093,45331,backend,technical,0.86,False,tool,422
25094,39718,api,technical,0.4,False,tool,1375
25095,3313,cloud,technical,0.4,True,tool,1129
25096,18186,api,technical,0.45,False,tool,1013
25097,49315,testing,technical,0.04,True,tool,753
25098,48804,ci/cd,technical,0.65,True,tool,1491
25099,3249,api,technical,0.02,False,tool,469
25100,14000,cloud,technical,0.32,False,tool,709
25101,48546,microservices,technical,0.14,True,tool,626
25102,20855,api,technical,0.88,False,tool,1311
25103,20288,cloud,technical,0.41,False,tool,670
25104,32652,backend,technical,0.77,False,tool,1041
25105,12045,frontend,technical,0.81,False,tool,376
25106,12938,ml model,technical,0.77,False,tool,1113
25107,6776,cloud,technical,0.07,False,tool,261
25108,42562,backend,technical,0.87,True,tool,841
25109,38170,api,technical,0.14,False,tool,1167
25110,34894,ci/cd,technical,0.85,True,tool,189
25111,1691,backend,technical,0.56,False,tool,1740
25112,3893,frontend,technical,0.32,True,tool,1046
25113,25762,frontend,technical,0.09,True,tool,222
25114,12530,testing,technical,0.59,True,tool,1343
25115,2135,cloud,technical,0.29,False,tool,959
25116,12340,microservices,technical,0.29,True,tool,633
25117,12842,backend,technical,0.95,False,tool,1992
25118,14011,data pipeline,technical,0.58,False,tool,467
25119,17381,testing,technical,0.67,False,tool,1900
25120,9438,frontend,technical,0.09,False,tool,1656
25121,4829,microservices,technical,0.86,True,tool,883
25122,641,cloud,technical,0.23,False,tool,1043
25123,31270,ci/cd,technical,0.14,True,tool,1078
25124,15441,microservices,technical,0.96,False,tool,1342
25125,9567,ci/cd,technical,0.62,False,tool,927
25126,25634,data pipeline,technical,0.62,True,tool,1028
25127,33362,api,technical,0.41,False,tool,483
25128,3748,testing,technical,0.3,False,tool,142
25129,24610,data pipeline,technical,0.97,False,tool,974
25130,18189,backend,technical,0.34,False,tool,1203
25131,22732,testing,technical,0.6,True,tool,1463
25132,3314,ml model,technical,0.24,True,tool,4
25133,38701,data pipeline,technical,0.94,False,tool,391
25134,11519,microservices,technical,0.66,True,tool,1809
25135,40447,ml model,technical,0.22,False,tool,1640
25136,46835,backend,technical,0.2,True,tool,249
25137,11677,ci/cd,technical,0.68,False,tool,1543
25138,709,api,technical,0.5,True,tool,1278
25139,43222,cloud,technical,0.64,True,tool,4
25140,47002,ml model,technical,0.18,False,tool,1361
25141,46736,frontend,technical,0.64,False,tool,125
25142,11488,testing,technical,0.25,True,tool,1113
25143,16848,data pipeline,technical,0.17,False,tool,808
25144,11499,ci/cd,technical,0.82,True,tool,683
25145,42035,testing,technical,0.58,True,tool,983
25146,46710,ml model,technical,0.66,False,tool,1581
25147,21801,testing,technical,0.08,True,tool,865
25148,42800,frontend,technical,0.31,True,tool,92
25149,12900,ml model,technical,0.82,True,tool,266
25150,15568,frontend,technical,0.47,False,tool,1011
25151,27362,microservices,technical,0.4,True,tool,368
25152,6213,cloud,technical,0.52,True,tool,1398
25153,16185,frontend,technical,0.9,False,tool,569
25154,24242,ml model,technical,0.21,True,tool,1389
25155,16916,microservices,technical,0.43,True,tool,887
25156,27643,data pipeline,technical,0.51,True,tool,1949
25157,35018,cloud,technical,0.88,False,tool,1187
25158,253,cloud,technical,0.27,False,tool,582
25159,9160,testing,technical,0.75,False,tool,1364
25160,3689,api,technical,0.01,False,tool,857
25161,3341,data pipeline,technical,0.97,True,tool,1554
25162,35284,testing,technical,0.42,False,tool,197
25163,33237,frontend,technical,0.97,True,tool,1191
25164,35518,cloud,technical,0.67,True,tool,904
25165,11271,testing,technical,0.96,False,tool,1749
25166,22584,cloud,technical,0.34,True,tool,1450
25167,23429,api,technical,0.33,True,tool,1665
25168,29148,data pipeline,technical,0.92,True,tool,700
25169,20173,data pipeline,technical,0.9,False,tool,154
25170,21793,ci/cd,technical,0.05,True,tool,1358
25171,19686,backend,technical,0.14,True,tool,907
25172,11414,ci/cd,technical,0.41,True,tool,1872
25173,44534,backend,technical,0.09,True,tool,819
25174,13184,testing,technical,0.23,True,tool,800
25175,46450,cloud,technical,0.45,True,tool,1220
25176,5567,cloud,technical,0.94,False,tool,1446
25177,40738,data pipeline,technical,0.44,False,tool,155
25178,10290,frontend,technical,0.11,True,tool,797
25179,21357,microservices,technical,0.39,False,tool,51
25180,45008,backend,technical,0.24,False,tool,751
25181,22612,api,technical,0.76,False,tool,1091
25182,22064,testing,technical,0.21,False,tool,714
25183,35421,backend,technical,0.2,True,tool,1894
25184,34346,testing,technical,0.56,False,tool,169
25185,5795,data pipeline,technical,0.75,False,tool,1619
25186,11687,cloud,technical,0.19,True,tool,1985
