config_id,role_id,skill_weight,experience_weight,keyword_weight,structure_weight,soft_skill_weight,industry_alignment_weight,version,last_updated
30602,148,0.56,0.27,0.95,0.02,0.23,0.16,v1,2026-02-19
30603,440,0.15,0.57,0.92,0.35,0.96,0.66,v1,2026-02-19
30604,153,0.58,0.47,0.72,0.64,0.47,0.84,v1,2026-02-19
30605,356,0.93,0.38,0.03,0.21,0.74,0.43,v1,2026-02-19
30606,489,0.0,0.27,0.38,0.08,0.2,0.29,v1,2026-02-19
30607,215,0.3,0.06,0.53,0.11,0.0,0.08,v1,2026-02-19
30608,585,0.81,0.46,0.68,0.4,0.31,0.86,v1,2026-02-19
30609,375,0.48,0.09,0.32,0.54,0.01,0.4,v1,2026-02-19
30610,753,0.46,0.89,0.44,0.8,0.6,0.33,v1,2026-02-19
30611,236,0.76,0.06,0.36,0.74,0.05,0.01,v1,2026-02-19
30612,734,0.08,0.24,0.46,0.41,0.15,0.67,v1,2026-02-19
30613,177,0.98,0.15,0.04,0.19,0.25,0.57,v1,2026-02-19
30614,964,0.12,1.0,0.79,0.85,0.68,0.86,v1,2026-02-19
30615,777,0.68,0.21,0.6,0.58,0.8,0.75,v1,2026-02-19
30616,180,0.58,0.89,0.74,0.68,0.41,0.27,v1,2026-02-19
30617,219,0.55,0.28,0.39,0.46,0.29,0.52,v1,2026-02-19
30618,25,0.47,0.33,0.39,0.58,0.23,0.83,v1,2026-02-19
30619,118,0.35,0.25,0.43,0.47,0.57,0.57,v1,2026-02-19
30620,207,0.22,0.82,0.69,0.12,0.4,0.74,v1,2026-02-19
30621,558,0.72,0.83,0.55,0.19,0.58,0.94,v1,2026-02-19
30622,301,0.26,0.25,0.18,0.49,0.45,0.41,v1,2026-02-19
30623,681,0.78,0.5,0.89,0.0,0.57,0.24,v1,2026-02-19
30624,930,0.65,0.18,0.36,0.4,0.92,0.7,v1,2026-02-19
30625,407,0.68,0.53,0.48,0.82,0.04,0.8,v1,2026-02-19
30626,37,0.44,0.55,0.38,0.33,0.84,0.47,v1,2026-02-19
30627,471,0.75,0.68,0.35,0.18,0.09,0.49,v1,2026-02-19
30628,970,0.19,0.53,0.72,0.78,0.24,0.53,v1,2026-02-19
30629,115,0.15,0.91,0.46,0.49,0.87,0.02,v1,2026-02-19
30630,71,0.3,0.07,0.76,0.66,0.51,0.81,v1,2026-02-19
30631,659,0.1,0.51,0.99,0.46,0.32,0.55,v1,2026-02-19
30632,45,0.1,0.64,0.19,0.83,0.49,0.7,v1,2026-02-19
30633,72,0.22,0.96,0.04,0.06,0.82,0.5,v1,2026-02-19
30634,315,0.17,0.66,0.14,0.5,0.01,0.78,v1,2026-02-19
30635,175,0.18,0.24,0.42,0.52,0.88,0.54,v1,2026-02-19
30636,444,1.0,0.15,0.42,0.56,0.76,0.23,v1,2026-02-19
30637,0,0.09,0.69,0.36,0.2,0.96,0.71,v1,2026-02-19
30638,861,0.47,0.01,0.83,0.86,0.69,0.38,v1,2026-02-19
30639,151,0.23,0.7,0.89,0.22,0.47,0.49,v1,2026-02-19
30640,392,0.58,0.06,0.91,0.68,0.45,0.92,v1,2026-02-19
30641,365,0.11,0.43,0.04,0.67,0.79,0.76,v1,2026-02-19
30642,810,0.01,0.9,0.15,0.74,0.24,0.99,v1,2026-02-19
30643,334,0.92,0.48,0.4,0.55,0.16,0.57,v1,2026-02-19
30644,978,0.56,0.67,0.99,0.48,0.45,0.15,v1,2026-02-19
30645,985,0.05,0.75,0.87,0.35,0.64,0.0,v1,2026-02-19
30646,924,0.96,0.94,0.47,0.74,0.04,0.01,v1,2026-02-19
30647,254,0.79,0.71,0.82,0.59,0.8,0.05,v1,2026-02-19
30648,241,0.49,0.09,0.6,0.27,0.94,0.67,v1,2026-02-19
30649,224,0.91,0.24,0.5,0.11,0.09,0.19,v1,2026-02-19
30650,678,0.04,0.94,0.99,0.25,0.89,0.69,v1,2026-02-19
30651,5,0.62,0.93,0.58,0.64,0.25,0.63,v1,2026-02-19
30652,550,0.18,0.7,0.61,0.2,0.57,0.93,v1,2026-02-19
30653,854,0.12,0.86,0.02,0.04,0.68,0.97,v1,2026-02-19
30654,362,0.19,0.27,0.88,0.58,0.09,0.81,v1,2026-02-19
30655,928,0.75,0.14,0.23,0.47,0.01,0.31,v1,2026-02-19
30656,335,0.92,0.03,0.27,0.1,0.17,0.98,v1,2026-02-19
30657,20,0.56,0.76,0.94,0.83,0.09,0.95,v1,2026-02-19
30658,742,0.3,0.91,0.47,0.96,0.14,0.73,v1,2026-02-19
30659,943,0.8,0.43,0.63,0.0,0.74,0.72,v1,2026-02-19
30660,321,0.14,0.75,0.6,0.98,0.66,0.19,v1,2026-02-19
30661,630,0.06,0.43,0.31,0.84,0.63,0.79,v1,2026-02-19
30662,164,0.83,0.81,0.5,0.14,0.91,0.97,v1,2026-02-19
30663,36,0.82,0.62,0.28,0.58,0.65,0.34,v1,2026-02-19
30664,18,0.42,0.68,0.19,0.32,0.39,0.41,v1,2026-02-19
30665,12,0.88,0.4,0.92,0.81,0.67,0.09,v1,2026-02-19
30666,454,0.17,0.92,0.86,0.21,0.76,0.81,v1,2026-02-19
30667,62,0.02,0.82,0.45,0.89,0.12,0.55,v1,2026-02-19
30668,553,0.94,0.97,0.3,0.2,0.18,0.51,v1,2026-02-19
30669,830,0.54,0.6,0.22,0.62,0.48,0.3,v1,2026-02-19
30670,22,0.36,0.7,0.21,0.74,0.07,0.28,v1,2026-02-19
30671,650,0.27,0.13,0.1,0.25,0.3,0.24,v1,2026-02-19
30672,704,0.33,0.6,0.2,0.61,0.94,0.29,v1,2026-02-19
30673,547,0.92,0.53,0.51,0.21,0.23,0.28,v1,2026-02-19
30674,753,0.35,0.06,0.59,0.6,0.17,0.08,v1,2026-02-19
30675,119,0.61,0.39,0.84,0.55,0.09,0.62,v1,2026-02-19
30676,168,0.58,0.33,0.31,0.26,0.32,0.61,v1,2026-02-19
30677,736,0.94,0.26,0.39,0.34,0.5,0.74,v1,2026-02-19
30678,270,0.87,0.08,0.57,0.05,0.17,0.44,v1,2026-02-19
30679,221,0.41,0.21,0.41,0.11,0.44,0.45,v1,2026-02-19
30680,897,0.18,0.42,0.75,0.16,0.16,0.39,v1,2026-02-19
30681,229,0.75,0.33,0.76,0.26,0.23,0.24,v1,2026-02-19
30682,379,0.45,0.07,0.6,0.75,0.09,0.52,v1,2026-02-19
30683,610,0.06,0.34,0.92,0.6,0.59,0.09,v1,2026-02-19
30684,843,0.78,0.08,0.93,0.29,0.75,0.86,v1,2026-02-19
30685,606,0.39,0.27,0.09,0.5,0.3,0.08,v1,2026-02-19
30686,405,0.93,0.88,0.46,0.83,0.6,1.0,v1,2026-02-19
30687,2,0.46,0.42,0.99,0.42,0.03,0.29,v1,2026-02-19
30688,389,0.34,0.98,0.59,0.78,0.86,0.97,v1,2026-02-19
30689,665,0.2,0.16,0.63,0.71,0.65,0.48,v1,2026-02-19
30690,249,0.96,0.35,0.12,0.18,0.75,0.85,v1,2026-02-19
30691,953,0.53,0.67,0.49,0.69,0.71,0.79,v1,2026-02-19
30692,700,0.92,0.96,0.62,0.29,0.88,0.58,v1,2026-02-19
30693,671,0.35,0.26,0.85,0.8,0.95,0.72,v1,2026-02-19
30694,986,0.64,0.02,0.92,0.45,0.96,0.06,v1,2026-02-19
30695,674,0.31,0.86,0.09,0.87,0.22,0.02,v1,2026-02-19
30696,657,0.27,0.55,0.81,0.74,0.39,0.68,v1,2026-02-19
30697,209,0.78,0.65,0.11,0.01,0.51,0.66,v1,2026-02-19
30698,485,0.09,0.22,0.06,0.08,0.84,0.1,v1,2026-02-19
30699,939,0.47,0.4,0.73,0.35,0.93,0.04,v1,2026-02-19
30700,344,0.61,0.09,0.13,0.05,0.68,0.94,v1,2026-02-19
30701,903,0.3,0.25,0.62,0.88,0.24,0.27,v1,2026-02-19
30702,697,0.21,0.84,0.7,0.15,0.43,0.99,v1,2026-02-19
30703,717,0.38,0.64,0.25,0.99,0.21,0.18,v1,2026-02-19
30704,117,0.4,0.58,0.79,0.52,0.99,0.83,v1,2026-02-19
30705,565,0.44,0.1,0.56,0.84,0.74,0.18,v1,2026-02-19
30706,411,0.81,0.09,0.22,0.76,0.29,0.02,v1,2026-02-19
30707,698,0.88,0.76,0.15,0.56,0.33,0.8,v1,2026-02-19
30708,38,0.98,0.5,0.93,0.92,0.96,0.26,v1,2026-02-19
30709,318,0.31,0.25,0.86,0.83,0.6,0.95,v1,2026-02-19
30710,235,0.5,0.68,0.53,0.21,0.51,0.81,v1,2026-02-19
30711,659,0.1,0.55,0.63,0.79,0.65,0.52,v1,2026-02-19
30712,213,0.41,0.77,0.9,0.72,0.64,0.81,v1,2026-02-19
30713,892,0.07,0.27,0.9,0.64,0.91,0.07,v1,2026-02-19
30714,555,0.64,0.68,0.4,0.86,0.84,0.38,v1,2026-02-19
30715,450,0.11,0.41,0.0,0.83,1.0,0.71,v1,2026-02-19
30716,147,0.85,0.99,0.25,0.86,0.73,0.35,v1,2026-02-19
30717,3,0.43,0.0,0.06,0.02,0.07,0.42,v1,2026-02-19
30718,961,0.55,0.45,0.25,0.93,0.06,0.95,v1,2026-02-19
30719,152,0.55,0.86,0.15,0.71,0.32,0.16,v1,2026-02-19
30720,774,0.35,0.64,0.92,0.76,0.74,0.27,v1,2026-02-19
30721,356,0.66,0.7,0.46,0.81,0.05,0.12,v1,2026-02-19
30722,614,0.16,0.47,0.92,0.91,0.84,0.54,v1,2026-02-19
30723,377,0.14,0.78,0.62,0.06,0.28,0.79,v1,2026-02-19
30724,783,0.4,0.71,0.19,0.26,0.28,0.68,v1,2026-02-19
30725,296,0.04,0.49,0.62,0.31,0.08,0.35,v1,2026-02-19
30726,629,0.63,0.34,0.2,0.54,0.51,0.01,v1,2026-02-19
30727,382,0.55,0.77,0.09,0.7,0.0,0.46,v1,2026-02-19
30728,585,0.27,0.94,0.82,0.71,0.06,0.94,v1,2026-02-19
30729,657,0.91,0.71,0.3,0.22,0.4,0.5,v1,2026-02-19
30730,747,0.45,0.41,0.89,0.68,0.31,0.51,v1,2026-02-19
30731,591,0.1,0.36,0.05,0.28,0.95,0.68,v1,2026-02-19
30732,880,0.91,0.19,0.47,0.2,0.79,0.39,v1,2026-02-19
30733,578,0.89,0.31,0.58,0.6,0.6,0.41,v1,2026-02-19
30734,726,0.78,0.37,0.04,0.67,0.93,0.92,v1,2026-02-19
30735,391,0.84,0.07,0.87,0.83,0.12,0.59,v1,2026-02-19
30736,349,0.49,0.18,0.36,0.71,0.89,0.01,v1,2026-02-19
30737,683,0.36,0.0,0.08,0.77,0.66,0.8,v1,2026-02-19
30738,458,0.68,0.27,0.12,0.3,0.1,0.46,v1,2026-02-19
30739,583,0.93,0.74,0.47,0.06,0.47,0.1,v1,2026-02-19
30740,751,0.89,0.62,0.08,0.3,0.68,0.64,v1,2026-02-19
30741,977,0.22,0.85,0.14,0.82,0.76,0.64,v1,2026-02-19
30742,205,0.15,0.37,0.03,0.21,0.18,0.69,v1,2026-02-19
30743,693,0.27,0.5,0.25,0.71,0.08,0.97,v1,2026-02-19
30744,577,0.14,0.49,0.71,0.7,0.91,0.01,v1,2026-02-19
30745,793,0.29,0.95,0.86,0.46,0.74,0.76,v1,2026-02-19
30746,945,0.68,0.27,0.05,0.38,0.87,0.5,v1,2026-02-19
30747,372,0.98,0.51,0.62,0.19,0.6,0.86,v1,2026-02-19
30748,801,0.25,0.94,0.19,1.0,0.81,0.6,v1,2026-02-19
30749,356,0.67,0.96,0.66,0.41,0.5,0.41,v1,2026-02-19
30750,72,0.57,0.57,0.36,0.35,0.67,0.68,v1,2026-02-19
30751,976,0.56,0.69,0.51,0.15,0.29,0.2,v1,2026-02-19
30752,435,0.51,0.22,0.86,0.93,0.66,0.19,v1,2026-02-19
30753,765,0.12,0.65,0.66,0.77,0.17,0.09,v1,2026-02-19
30754,968,0.08,0.46,0.82,0.39,1.0,0.34,v1,2026-02-19
30755,311,0.21,0.71,0.22,0.39,0.01,0.38,v1,2026-02-19
30756,564,0.72,0.9,0.75,0.27,0.56,0.02,v1,2026-02-19
30757,209,0.49,0.43,0.01,0.82,0.03,0.58,v1,2026-02-19
30758,250,0.16,0.08,0.69,0.48,0.44,0.25,v1,2026-02-19
30759,674,0.02,0.72,0.69,0.23,0.32,0.43,v1,2026-02-19
30760,204,0.2,0.85,0.15,0.13,0.29,0.09,v1,2026-02-19
30761,620,0.13,0.83,0.87,0.79,0.32,0.41,v1,2026-02-19
30762,990,0.92,0.51,0.25,0.1,0.8,0.26,v1,2026-02-19
30763,428,0.32,0.62,0.32,0.79,0.69,0.29,v1,2026-02-19
30764,839,0.62,0.26,0.3,0.94,0.07,0.63,v1,2026-02-19
30765,603,0.7,0.51,0.99,0.83,0.47,0.1,v1,2026-02-19
30766,425,0.53,0.92,0.81,0.76,0.92,0.4,v1,2026-02-19
30767,757,0.74,0.98,0.87,0.83,0.73,0.84,v1,2026-02-19
30768,758,0.61,0.12,0.61,0.23,0.67,0.28,v1,2026-02-19
30769,783,0.65,0.22,0.96,0.6,0.44,0.04,v1,2026-02-19
30770,173,0.78,0.81,0.1,0.2,0.54,0.58,v1,2026-02-19
30771,390,0.56,0.69,0.9,0.63,0.34,0.03,v1,2026-02-19
30772,950,0.87,0.32,0.49,0.72,0.9,0.84,v1,2026-02-19
30773,173,0.36,0.8,0.83,0.33,0.48,0.33,v1,2026-02-19
30774,601,0.41,0.67,1.0,0.09,0.52,0.27,v1,2026-02-19
30775,81,0.79,0.77,0.51,0.58,0.19,0.73,v1,2026-02-19
30776,883,0.02,0.39,0.5,0.53,0.61,0.24,v1,2026-02-19
30777,620,0.71,0.45,0.4,0.23,0.33,0.16,v1,2026-02-19
30778,450,0.7,0.64,0.01,0.99,0.62,0.96,v1,2026-02-19
30779,768,0.27,0.82,0.25,0.46,0.2,0.45,v1,2026-02-19
30780,292,0.67,0.84,0.53,0.48,0.66,0.87,v1,2026-02-19
30781,432,0.56,0.44,0.39,0.29,0.18,0.8,v1,2026-02-19
30782,22,0.2,0.72,0.87,0.24,0.69,0.01,v1,2026-02-19
30783,227,0.52,0.41,0.13,0.49,0.35,0.34,v1,2026-02-19
30784,982,0.23,0.22,0.11,0.67,0.33,0.83,v1,2026-02-19
30785,782,0.83,0.09,0.4,0.58,0.55,0.11,v1,2026-02-19
30786,279,0.43,0.94,0.25,0.42,0.79,0.95,v1,2026-02-19
30787,659,0.18,0.33,0.89,0.87,0.98,0.58,v1,2026-02-19
30788,505,0.17,0.7,0.01,0.52,0.34,0.5,v1,2026-02-19
30789,546,0.61,0.01,0.62,0.21,0.72,0.29,v1,2026-02-19
30790,557,0.47,0.97,0.98,0.28,1.0,0.95,v1,2026-02-19
30791,125,0.09,0.89,0.58,0.53,0.03,0.76,v1,2026-02-19
30792,260,0.44,0.29,0.83,0.78,0.67,0.4,v1,2026-02-19
30793,163,0.3,0.37,0.48,0.11,0.1,0.27,v1,2026-02-19
30794,640,0.2,0.36,0.01,0.25,0.03,0.23,v1,2026-02-19
30795,29,0.09,0.74,0.95,0.65,0.15,0.5,v1,2026-02-19
30796,698,0.02,0.01,0.06,0.9,0.09,0.43,v1,2026-02-19
30797,18,0.41,0.67,0.93,0.78,0.92,0.21,v1,2026-02-19
30798,862,0.36,0.87,0.68,0.54,0.38,0.94,v1,2026-02-19
30799,538,0.16,0.75,0.53,0.28,0.59,0.79,v1,2026-02-19
30800,295,0.96,0.62,0.04,0.0,0.32,0.73,v1,2026-02-19
30801,321,0.87,0.6,0.19,0.12,0.77,0.38,v1,2026-02-19
30802,633,0.3,0.44,0.55,0.37,0.21,0.15,v1,2026-02-19
30803,953,0.07,0.25,0.17,0.06,0.0,0.57,v1,2026-02-19
30804,830,0.09,0.37,0.84,0.46,0.13,0.44,v1,2026-02-19
30805,1000,0.18,0.39,0.87,0.96,0.59,0.61,v1,2026-02-19
30806,546,0.96,0.19,0.75,0.75,0.89,0.07,v1,2026-02-19
30807,956,0.19,0.53,0.63,0.55,0.07,0.93,v1,2026-02-19
30808,59,0.02,1.0,0.21,0.26,0.8,0.04,v1,2026-02-19
30809,955,0.68,0.8,0.42,0.86,0.24,0.43,v1,2026-02-19
30810,158,0.51,0.39,0.92,0.59,0.98,0.33,v1,2026-02-19
30811,393,0.37,0.63,0.25,0.92,0.63,0.96,v1,2026-02-19
30812,200,0.19,0.26,0.45,0.43,0.24,0.13,v1,2026-02-19
30813,292,0.88,0.48,0.82,0.64,0.98,0.98,v1,2026-02-19
30814,800,0.52,0.3,0.25,0.84,0.01,0.56,v1,2026-02-19
30815,542,0.66,0.55,0.38,0.03,0.27,0.79,v1,2026-02-19
30816,42,0.56,0.1,0.05,0.65,0.3,0.61,v1,2026-02-19
30817,741,0.27,0.82,0.48,0.15,0.39,0.79,v1,2026-02-19
30818,20,0.26,0.81,0.11,0.1,0.43,0.35,v1,2026-02-19
30819,279,0.31,0.39,0.26,0.66,0.97,0.33,v1,2026-02-19
30820,481,0.91,0.44,0.8,0.07,0.28,0.75,v1,2026-02-19
30821,715,0.52,0.35,0.39,0.39,0.6,0.06,v1,2026-02-19
30822,310,0.85,0.85,0.48,0.62,0.5,0.29,v1,2026-02-19
30823,642,0.67,0.08,0.2,0.68,0.42,0.02,v1,2026-02-19
30824,508,0.7,0.9,0.65,0.08,0.2,0.08,v1,2026-02-19
30825,331,0.05,0.2,0.06,0.63,0.24,0.62,v1,2026-02-19
30826,0,0.54,0.04,0.24,0.65,0.29,0.71,v1,2026-02-19
30827,675,0.79,0.13,0.97,0.62,0.14,0.64,v1,2026-02-19
30828,7,0.17,0.5,0.3,0.07,0.97,0.7,v1,2026-02-19
30829,469,0.76,0.68,0.52,0.77,0.77,0.29,v1,2026-02-19
30830,30,0.96,0.12,0.36,0.54,0.98,0.77,v1,2026-02-19
30831,914,0.77,0.15,0.18,0.75,0.14,0.94,v1,2026-02-19
30832,95,0.32,0.13,0.93,0.97,0.76,0.77,v1,2026-02-19
30833,188,0.39,0.1,0.22,0.24,0.7,0.78,v1,2026-02-19
30834,532,0.92,0.75,0.82,0.72,0.35,0.58,v1,2026-02-19
30835,11,0.48,0.99,0.32,0.3,0.09,0.66,v1,2026-02-19
30836,791,0.78,0.37,0.99,0.61,0.51,0.57,v1,2026-02-19
30837,840,0.09,0.12,0.19,0.77,0.86,0.54,v1,2026-02-19
30838,618,0.24,0.03,0.05,0.92,0.27,0.73,v1,2026-02-19
30839,484,0.27,0.82,0.26,0.43,0.98,0.0,v1,2026-02-19
30840,722,0.73,0.98,0.57,0.51,0.45,0.38,v1,2026-02-19
30841,753,0.84,0.52,0.25,0.47,0.92,0.13,v1,2026-02-19
30842,231,0.85,0.66,0.04,0.07,0.57,0.43,v1,2026-02-19
30843,644,0.21,0.75,0.68,0.9,0.35,0.76,v1,2026-02-19
30844,147,0.77,0.99,0.02,0.17,0.62,0.18,v1,2026-02-19
30845,483,0.91,0.43,0.05,0.56,0.32,0.95,v1,2026-02-19
30846,746,0.59,0.22,0.98,0.9,0.33,0.79,v1,2026-02-19
30847,527,0.8,0.38,0.03,0.65,0.6,0.51,v1,2026-02-19
30848,129,0.2,0.72,0.95,0.22,0.11,0.97,v1,2026-02-19
30849,272,0.05,0.83,0.45,0.01,0.47,0.26,v1,2026-02-19
30850,713,0.48,0.04,0.4,0.55,0.14,0.97,v1,2026-02-19
30851,196,0.05,0.52,0.04,0.92,0.2,0.04,v1,2026-02-19
30852,972,0.41,0.78,0.27,0.2,0.13,0.75,v1,2026-02-19
30853,151,0.99,0.54,0.86,0.33,0.01,0.47,v1,2026-02-19
30854,593,0.13,0.15,0.26,0.42,0.66,0.43,v1,2026-02-19
30855,25,0.04,0.62,0.95,0.42,0.3,0.34,v1,2026-02-19
30856,438,0.52,0.62,0.56,0.63,0.65,0.24,v1,2026-02-19
30857,337,0.67,0.14,0.16,0.31,0.07,0.22,v1,2026-02-19
30858,415,0.58,0.82,0.55,0.79,0.05,0.34,v1,2026-02-19
30859,112,0.12,0.21,0.62,0.89,0.49,0.51,v1,2026-02-19
30860,441,0.0,0.77,0.92,0.05,0.99,0.14,v1,2026-02-19
30861,305,0.49,0.87,0.74,0.31,0.94,0.5,v1,2026-02-19
30862,684,0.44,0.95,0.43,0.16,0.76,0.69,v1,2026-02-19
30863,172,0.3,0.11,0.42,0.14,0.44,0.54,v1,2026-02-19
30864,638,0.1,0.35,0.71,0.98,0.63,0.78,v1,2026-02-19
30865,315,0.19,0.16,0.89,0.72,0.62,0.73,v1,2026-02-19
30866,862,0.49,0.68,0.94,0.17,0.78,0.31,v1,2026-02-19
30867,737,0.3,0.36,0.99,0.43,0.7,0.9,v1,2026-02-19
30868,402,0.15,0.37,0.61,0.73,0.72,0.57,v1,2026-02-19
30869,318,0.51,0.2,0.83,0.64,0.38,0.46,v1,2026-02-19
30870,938,0.68,0.16,0.24,0.52,0.99,0.38,v1,2026-02-19
30871,322,0.63,0.55,0.2,0.82,0.37,0.72,v1,2026-02-19
30872,813,0.28,0.49,0.19,0.98,0.46,0.73,v1,2026-02-19
30873,554,0.03,0.03,0.85,0.15,0.19,0.83,v1,2026-02-19
30874,31,0.78,0.01,0.77,1.0,0.48,0.22,v1,2026-02-19
30875,408,0.59,0.46,0.08,0.13,0.22,0.45,v1,2026-02-19
30876,258,0.27,0.29,0.88,0.29,0.22,0.18,v1,2026-02-19
30877,349,0.12,0.15,0.91,0.48,0.27,0.69,v1,2026-02-19
30878,772,0.19,0.12,0.22,0.89,0.79,0.74,v1,2026-02-19
30879,846,0.75,0.88,0.88,0.43,0.57,0.94,v1,2026-02-19
30880,6,0.32,0.32,0.07,0.59,0.79,0.65,v1,2026-02-19
30881,927,0.6,0.19,0.18,0.01,0.18,0.88,v1,2026-02-19
30882,782,0.61,0.78,0.99,0.05,0.57,0.5,v1,2026-02-19
30883,433,0.16,0.32,0.1,0.75,0.76,0.86,v1,2026-02-19
30884,502,0.59,0.58,0.61,0.18,0.58,0.23,v1,2026-02-19
30885,363,0.01,0.56,0.39,0.99,0.83,0.75,v1,2026-02-19
30886,25,0.03,0.91,0.32,0.27,0.29,0.45,v1,2026-02-19
30887,939,0.99,0.65,0.83,0.23,0.11,0.77,v1,2026-02-19
30888,43,0.96,0.25,0.83,0.67,0.57,0.69,v1,2026-02-19
30889,366,0.18,0.07,0.02,0.59,0.42,0.41,v1,2026-02-19
30890,14,0.49,0.07,0.08,0.95,0.56,0.21,v1,2026-02-19
30891,204,0.15,0.88,0.12,0.39,0.14,0.27,v1,2026-02-19
30892,874,0.3,0.37,0.68,0.31,0.08,0.48,v1,2026-02-19
30893,907,0.04,0.42,0.47,0.77,0.84,0.78,v1,2026-02-19
30894,930,0.09,0.26,0.61,0.81,0.81,0.26,v1,2026-02-19
30895,11,0.82,0.72,0.09,0.93,0.28,0.08,v1,2026-02-19
30896,722,0.25,0.06,0.81,0.71,0.99,0.29,v1,2026-02-19
30897,447,0.96,0.89,0.91,0.84,0.36,0.76,v1,2026-02-19
30898,845,0.17,0.26,0.96,0.48,0.31,0.66,v1,2026-02-19
30899,603,0.34,0.04,0.0,0.66,0.97,0.09,v1,2026-02-19
30900,868,0.98,0.93,0.69,0.28,0.59,0.2,v1,2026-02-19
30901,265,0.66,0.48,0.29,0.86,0.19,0.5,v1,2026-02-19
30902,607,0.82,0.54,0.61,0.82,0.61,0.12,v1,2026-02-19
30903,420,0.14,0.53,0.32,0.25,0.28,0.89,v1,2026-02-19
30904,690,0.72,0.82,0.16,0.98,0.57,0.66,v1,2026-02-19
30905,183,0.9,0.84,0.83,0.91,0.96,0.25,v1,2026-02-19
30906,29,0.44,0.1,0.62,0.0,0.03,0.23,v1,2026-02-19
30907,600,0.64,0.9,0.34,0.14,0.54,0.35,v1,2026-02-19
30908,801,0.22,0.99,0.85,0.13,0.49,0.41,v1,2026-02-19
30909,790,0.68,0.77,0.66,0.6,0.55,0.78,v1,2026-02-19
30910,548,0.23,0.31,0.2,0.54,0.93,0.41,v1,2026-02-19
30911,987,0.32,0.44,0.57,0.34,0.1,0.08,v1,2026-02-19
30912,64,0.58,0.01,0.65,0.28,0.83,1.0,v1,2026-02-19
30913,514,0.06,0.75,0.6,0.72,0.57,0.93,v1,2026-02-19
30914,859,0.9,0.21,0.51,0.21,0.92,0.62,v1,2026-02-19
30915,589,0.5,0.75,0.69,0.26,0.06,0.21,v1,2026-02-19
30916,199,0.55,0.86,0.89,0.05,0.73,0.61,v1,2026-02-19
30917,706,0.03,0.5,0.78,0.49,0.99,0.2,v1,2026-02-19
30918,252,0.61,0.25,0.7,0.05,0.44,0.48,v1,2026-02-19
30919,183,0.53,0.03,0.82,0.43,0.47,0.11,v1,2026-02-19
30920,13,0.32,0.52,0.78,0.9,0.34,0.92,v1,2026-02-19
30921,407,0.55,0.44,0.39,0.27,0.25,0.42,v1,2026-02-19
30922,771,0.62,0.98,0.38,0.35,0.12,0.89,v1,2026-02-19
30923,462,0.02,0.76,0.61,0.93,0.86,0.59,v1,2026-02-19
30924,216,0.14,0.69,0.29,0.92,0.24,0.5,v1,2026-02-19
30925,26,0.41,0.51,0.68,0.39,0.9,0.04,v1,2026-02-19
30926,537,0.59,0.61,0.97,0.33,0.96,0.66,v1,2026-02-19
30927,395,0.01,0.25,0.52,0.27,0.05,0.84,v1,2026-02-19
30928,827,0.59,0.65,0.58,1.0,0.59,0.65,v1,2026-02-19
30929,723,0.34,0.56,0.77,0.12,0.21,0.41,v1,2026-02-19
30930,803,0.85,0.18,0.95,0.16,0.73,0.71,v1,2026-02-19
30931,209,0.59,0.61,0.25,0.62,0.67,0.4,v1,2026-02-19
30932,376,0.42,0.64,0.76,0.44,0.02,0.69,v1,2026-02-19
30933,235,0.79,0.09,0.12,0.16,0.82,0.7,v1,2026-02-19
30934,878,0.42,0.17,0.82,0.7,0.26,0.31,v1,2026-02-19
30935,1000,0.28,0.58,0.52,0.79,0.63,0.89,v1,2026-02-19
30936,744,0.7,0.81,0.65,0.16,0.46,0.75,v1,2026-02-19
30937,56,0.58,0.22,0.19,0.81,0.29,0.41,v1,2026-02-19
30938,726,0.16,0.88,0.08,0.07,0.61,0.55,v1,2026-02-19
30939,562,0.41,0.28,0.24,0.39,0.76,0.32,v1,2026-02-19
30940,370,0.09,0.83,0.48,0.93,0.38,0.47,v1,2026-02-19
30941,984,0.81,0.55,0.73,0.02,0.53,0.19,v1,2026-02-19
30942,395,0.97,0.23,0.92,0.06,0.67,0.01,v1,2026-02-19
30943,196,0.98,0.82,0.78,0.6,0.09,0.78,v1,2026-02-19
30944,695,0.24,0.61,0.67,0.18,0.86,0.72,v1,2026-02-19
30945,227,0.7,0.72,0.92,0.16,0.77,0.97,v1,2026-02-19
30946,966,0.68,0.38,0.91,0.41,0.35,0.66,v1,2026-02-19
30947,314,0.68,0.75,0.36,0.8,0.34,0.46,v1,2026-02-19
30948,427,0.02,0.32,0.07,0.94,0.71,0.62,v1,2026-02-19
30949,490,0.91,0.37,0.25,0.52,0.67,0.12,v1,2026-02-19
30950,162,0.05,0.9,0.81,0.54,0.73,0.1,v1,2026-02-19
30951,683,0.77,0.61,0.58,0.22,0.17,0.49,v1,2026-02-19
30952,930,0.31,0.27,0.8,0.8,0.08,0.02,v1,2026-02-19
30953,358,0.26,0.68,0.24,0.94,0.6,0.7,v1,2026-02-19
30954,526,0.93,0.95,0.86,0.55,0.49,0.97,v1,2026-02-19
30955,326,0.27,0.81,0.78,0.99,0.47,0.38,v1,2026-02-19
30956,894,0.95,0.51,0.04,0.16,0.14,0.95,v1,2026-02-19
30957,322,0.58,0.58,0.22,0.18,0.77,0.86,v1,2026-02-19
30958,104,0.36,0.15,0.08,0.29,0.1,0.11,v1,2026-02-19
