trend_id,skill_id,year,quarter,global_job_postings_count,india_job_postings_count,salary_average,growth_rate_percent,demand_score_normalized,industry_sector,source
29652,993,2025,2,3344,17194,1106617,24.94,0.06,IT,LinkedIn
29653,847,2020,1,7025,5337,2137888,17.12,0.58,IT,LinkedIn
29654,830,2025,4,36007,1799,529534,6.1,0.52,IT,LinkedIn
29655,752,2022,2,37248,4890,1920371,16.49,0.01,IT,LinkedIn
29656,523,2019,2,34202,28465,942694,8.65,0.11,IT,LinkedIn
29657,235,2025,2,22283,10600,2428318,-0.14,0.79,IT,LinkedIn
29658,841,2025,2,24163,18685,1681191,18.58,0.7,IT,LinkedIn
29659,475,2023,4,31381,14054,1299908,-1.83,0.05,IT,LinkedIn
29660,386,2020,3,12186,5743,2086539,17.0,0.27,IT,LinkedIn
29661,415,2021,4,27008,1282,1780893,23.99,0.36,IT,LinkedIn
29662,749,2024,4,49416,17885,2398755,-0.87,0.51,IT,LinkedIn
29663,995,2019,2,5286,11655,2481222,-4.23,0.97,IT,LinkedIn
29664,685,2025,4,32464,10955,2378906,10.99,0.66,IT,LinkedIn
29665,414,2023,4,14133,6608,1375374,14.75,0.79,IT,LinkedIn
29666,397,2025,3,29471,1326,1806489,-4.57,0.24,IT,LinkedIn
29667,666,2019,2,6011,3961,1737393,-4.38,0.06,IT,LinkedIn
29668,547,2021,3,2777,5840,1980528,10.93,0.73,IT,LinkedIn
29669,606,2025,3,39354,28834,972533,10.36,0.67,IT,LinkedIn
29670,673,2024,4,10846,6462,833051,9.33,0.68,IT,LinkedIn
29671,767,2023,1,16034,19212,782850,22.52,0.01,IT,LinkedIn
29672,525,2020,1,8496,29829,1924624,1.21,0.58,IT,LinkedIn
29673,708,2024,1,41887,934,1364546,0.7,0.34,IT,LinkedIn
29674,804,2021,2,599,23176,2048633,12.03,0.83,IT,LinkedIn
29675,940,2022,3,33810,16172,1945444,-2.04,0.58,IT,LinkedIn
29676,306,2024,1,38441,12990,1520653,24.9,0.87,IT,LinkedIn
29677,940,2020,2,23642,18755,1822832,16.91,0.29,IT,LinkedIn
29678,521,2025,1,9724,26555,1927561,23.0,0.83,IT,LinkedIn
29679,860,2019,4,24354,3245,1515210,17.86,0.35,IT,LinkedIn
29680,59,2022,2,34977,9426,1617620,1.32,0.62,IT,LinkedIn
29681,902,2021,2,42255,19269,1179607,3.57,0.01,IT,LinkedIn
29682,194,2022,3,17817,10611,2436156,7.2,0.38,IT,LinkedIn
29683,604,2024,2,43437,22258,1662755,-0.15,0.43,IT,LinkedIn
29684,586,2022,4,32653,2103,1665336,-4.68,0.03,IT,LinkedIn
29685,172,2024,2,25232,1871,2437435,14.83,0.58,IT,LinkedIn
29686,534,2025,4,28758,11137,839683,-2.39,0.74,IT,LinkedIn
29687,356,2019,3,26710,12439,2408227,5.07,0.4,IT,LinkedIn
29688,585,2021,1,27089,3247,2468803,15.3,0.61,IT,LinkedIn
29689,593,2025,3,46140,6605,700675,7.06,0.7,IT,LinkedIn
29690,200,2025,4,27199,23474,1623760,16.26,0.93,IT,LinkedIn
29691,58,2021,2,30428,5925,849775,10.52,0.98,IT,LinkedIn
29692,830,2023,4,44852,16915,1393199,22.28,0.63,IT,LinkedIn
29693,227,2022,1,40482,23803,1763575,6.22,0.41,IT,LinkedIn
29694,901,2019,2,19805,1039,908849,11.4,0.65,IT,LinkedIn
29695,647,2024,4,22012,13753,2255319,3.1,0.2,IT,LinkedIn
29696,259,2023,3,38940,29798,2243653,10.77,0.18,IT,LinkedIn
29697,36,2019,3,2307,22381,984175,4.68,0.93,IT,LinkedIn
29698,773,2019,1,41240,14522,1736444,19.89,0.88,IT,LinkedIn
29699,137,2019,4,1535,15009,2371207,20.41,0.08,IT,LinkedIn
29700,410,2023,2,15517,9401,747899,5.94,0.76,IT,LinkedIn
29701,438,2022,2,28727,12908,844004,6.41,0.56,IT,LinkedIn
29702,32,2019,1,34842,28415,2138123,-2.0,0.44,IT,LinkedIn
29703,769,2019,4,11239,7109,1346430,1.65,0.45,IT,LinkedIn
29704,835,2022,2,15116,6336,1844945,-3.89,0.26,IT,LinkedIn
29705,760,2022,4,19397,12740,2420206,22.41,0.4,IT,LinkedIn
29706,419,2021,4,20968,8873,1985716,7.78,0.06,IT,LinkedIn
29707,911,2019,1,32278,15559,1371562,-3.03,0.37,IT,LinkedIn
29708,712,2020,2,41888,672,1327457,15.79,0.44,IT,LinkedIn
29709,603,2023,4,41755,1318,2428956,1.94,0.18,IT,LinkedIn
29710,460,2025,3,34833,14998,2016673,-0.9,0.53,IT,LinkedIn
29711,79,2025,3,16923,16831,1763057,-1.64,0.71,IT,LinkedIn
29712,985,2020,4,37809,12373,1035200,22.68,0.12,IT,LinkedIn
29713,457,2024,3,1417,8267,1652553,11.54,0.05,IT,LinkedIn
29714,430,2024,4,40725,24875,1898228,2.87,0.71,IT,LinkedIn
29715,425,2023,4,49076,4325,1050679,17.74,0.65,IT,LinkedIn
29716,377,2022,3,10846,3417,1744386,12.64,1.0,IT,LinkedIn
29717,668,2019,2,4484,17064,1886111,17.87,0.57,IT,LinkedIn
29718,594,2019,2,36438,20404,2297545,15.64,0.25,IT,LinkedIn
29719,876,2021,1,13701,12140,2198510,-4.97,0.01,IT,LinkedIn
29720,241,2023,2,1857,9075,827066,19.14,0.86,IT,LinkedIn
29721,683,2020,2,13916,15557,1039914,7.18,0.22,IT,LinkedIn
29722,424,2019,3,35840,29796,1621036,23.74,0.6,IT,LinkedIn
29723,997,2022,4,7722,26831,1581777,15.09,0.82,IT,LinkedIn
29724,810,2019,1,43839,22018,2062121,22.6,0.22,IT,LinkedIn
29725,6,2023,4,43364,29136,1199242,-0.47,0.91,IT,LinkedIn
29726,259,2019,3,42853,21749,985935,6.2,0.0,IT,LinkedIn
29727,607,2024,2,44882,16090,765697,-2.07,0.7,IT,LinkedIn
29728,662,2020,1,32077,28399,1713981,14.55,0.84,IT,LinkedIn
29729,899,2021,2,21752,3960,1115628,-4.12,0.76,IT,LinkedIn
29730,635,2020,4,17787,26097,1701610,-2.77,0.63,IT,LinkedIn
29731,411,2019,4,48056,26980,1130170,23.29,0.42,IT,LinkedIn
29732,241,2020,4,22597,11337,2214090,-0.32,0.37,IT,LinkedIn
29733,476,2023,2,44947,10953,1966224,-3.83,0.42,IT,LinkedIn
29734,94,2021,4,9489,5484,1089894,2.93,0.77,IT,LinkedIn
29735,496,2025,3,26037,16038,1615397,2.32,0.27,IT,LinkedIn
29736,28,2022,3,47083,16331,1514689,17.8,0.38,IT,LinkedIn
29737,301,2024,3,29221,7568,1260967,0.09,0.64,IT,LinkedIn
29738,731,2023,2,30372,24347,1588296,21.81,0.48,IT,LinkedIn
29739,680,2022,2,43378,6939,608059,20.62,0.81,IT,LinkedIn
29740,802,2022,2,19366,12037,1121285,16.97,0.52,IT,LinkedIn
29741,182,2025,4,19628,29369,1494169,0.12,0.52,IT,LinkedIn
29742,689,2019,4,45750,2524,2431664,10.74,0.09,IT,LinkedIn
29743,529,2021,4,32951,27911,1835249,22.0,0.37,IT,LinkedIn
29744,441,2022,1,38247,10428,1747793,19.94,0.97,IT,LinkedIn
29745,826,2025,3,45957,747,592551,-2.76,0.8,IT,LinkedIn
29746,463,2021,4,16826,14726,2450665,19.9,0.85,IT,LinkedIn
29747,325,2021,2,49218,5771,1119735,8.81,0.47,IT,LinkedIn
29748,55,2019,2,46319,5771,2484253,5.33,0.19,IT,LinkedIn
29749,571,2020,4,1663,17098,571654,4.94,0.93,IT,LinkedIn
29750,666,2023,2,47497,9819,889095,11.6,0.52,IT,LinkedIn
29751,363,2020,1,46827,12283,2404497,1.49,0.23,IT,LinkedIn
29752,737,2021,4,28626,9129,1698969,1.2,0.21,IT,LinkedIn
29753,266,2019,4,32211,7042,1636503,14.82,0.42,IT,LinkedIn
29754,960,2023,2,38784,20657,701263,10.0,0.37,IT,LinkedIn
29755,505,2021,4,8605,4116,1659456,2.28,0.36,IT,LinkedIn
29756,833,2020,3,2617,27272,977622,19.7,0.02,IT,LinkedIn
29757,873,2021,1,45898,17059,2096018,1.69,0.39,IT,LinkedIn
29758,939,2019,1,43447,11615,1912916,20.31,0.93,IT,LinkedIn
29759,611,2020,2,29809,4555,1862950,10.87,0.09,IT,LinkedIn
29760,696,2020,2,26959,18800,555462,10.64,0.08,IT,LinkedIn
29761,749,2024,1,32271,28129,1836674,-1.85,0.12,IT,LinkedIn
29762,546,2023,3,11440,16230,912158,13.61,0.55,IT,LinkedIn
29763,508,2019,3,32531,17115,2332051,1.3,0.33,IT,LinkedIn
29764,672,2020,3,22100,17258,404920,20.25,0.26,IT,LinkedIn
29765,546,2024,3,28896,555,1229031,19.18,0.38,IT,LinkedIn
29766,910,2022,4,12269,17302,2309996,11.9,0.69,IT,LinkedIn
29767,545,2025,4,40657,27802,1852162,15.8,0.81,IT,LinkedIn
29768,807,2022,3,40264,28505,936592,-2.71,0.27,IT,LinkedIn
29769,162,2023,3,21004,5560,1682606,4.64,0.89,IT,LinkedIn
29770,975,2021,3,19585,9290,741763,-0.57,0.92,IT,LinkedIn
29771,962,2025,1,33734,4748,2298619,4.81,0.34,IT,LinkedIn
29772,353,2022,3,7803,17060,991400,23.73,0.21,IT,LinkedIn
29773,523,2021,3,25127,1829,445641,1.48,0.55,IT,LinkedIn
29774,846,2023,3,11619,10840,407925,24.65,0.89,IT,LinkedIn
29775,58,2020,3,6013,638,808573,3.52,0.31,IT,LinkedIn
29776,360,2024,1,26380,6412,1309196,7.94,0.23,IT,LinkedIn
29777,364,2019,3,40281,29084,995616,10.87,0.08,IT,LinkedIn
29778,996,2021,1,2222,25060,2436953,22.8,0.94,IT,LinkedIn
29779,312,2020,4,10234,1088,1327196,21.5,0.81,IT,LinkedIn
29780,97,2022,2,15230,3782,1486877,18.48,0.75,IT,LinkedIn
29781,796,2025,2,39980,24701,1276077,2.98,0.93,IT,LinkedIn
29782,622,2022,2,33567,14929,2257672,15.38,0.39,IT,LinkedIn
29783,586,2023,1,12068,26292,1700907,10.94,0.68,IT,LinkedIn
29784,617,2021,4,25535,22416,913056,10.47,0.56,IT,LinkedIn
29785,686,2023,4,34667,15691,2258030,13.24,0.89,IT,LinkedIn
29786,935,2025,2,40711,11208,1213759,-4.24,0.17,IT,LinkedIn
29787,412,2019,4,46646,19931,1926455,16.15,0.89,IT,LinkedIn
29788,424,2021,1,38257,14029,640574,8.58,0.78,IT,LinkedIn
29789,702,2019,3,47236,23962,1831649,4.36,0.73,IT,LinkedIn
29790,681,2019,2,43915,23267,2158067,19.04,0.59,IT,LinkedIn
29791,303,2019,3,21434,23134,845629,23.74,0.59,IT,LinkedIn
29792,816,2021,3,25135,16179,457162,16.36,0.96,IT,LinkedIn
29793,723,2019,1,43156,10195,1767217,4.65,0.23,IT,LinkedIn
29794,388,2021,1,39956,11107,461977,21.12,0.73,IT,LinkedIn
29795,545,2024,4,35471,10591,555933,21.48,0.21,IT,LinkedIn
29796,475,2021,3,24586,2624,987754,22.5,0.4,IT,LinkedIn
29797,913,2020,1,21832,20113,1288316,1.95,0.26,IT,LinkedIn
29798,790,2020,1,32521,11378,1811177,11.38,0.2,IT,LinkedIn
29799,358,2024,1,33482,20465,2378626,18.73,0.47,IT,LinkedIn
29800,776,2022,1,43739,2355,735407,-1.77,0.23,IT,LinkedIn
29801,228,2024,2,41562,23917,728828,-3.3,0.26,IT,LinkedIn
29802,971,2022,1,27868,9165,2121258,13.97,0.54,IT,LinkedIn
29803,891,2025,2,21525,24481,2084027,5.74,0.37,IT,LinkedIn
29804,892,2021,3,36532,26255,2230651,1.71,0.31,IT,LinkedIn
29805,530,2022,1,11358,9838,2109884,6.12,0.97,IT,LinkedIn
29806,166,2025,2,45586,6213,1702533,15.18,0.14,IT,LinkedIn
29807,527,2021,2,18890,10621,1591878,-3.95,0.99,IT,LinkedIn
29808,585,2025,4,1823,14091,488196,16.65,0.71,IT,LinkedIn
29809,970,2022,3,19253,13710,1156831,6.65,0.22,IT,LinkedIn
29810,547,2020,1,28084,6855,2224189,20.35,0.42,IT,LinkedIn
29811,874,2021,4,1248,6035,913904,18.44,0.27,IT,LinkedIn
29812,340,2025,1,1229,27127,2275111,13.6,0.28,IT,LinkedIn
29813,770,2023,1,26241,1887,1443406,2.46,0.47,IT,LinkedIn
29814,84,2025,3,22782,18770,531329,1.87,0.86,IT,LinkedIn
29815,858,2023,3,28198,1114,1824318,-3.13,0.92,IT,LinkedIn
29816,382,2021,1,20803,19802,2094833,10.96,0.49,IT,LinkedIn
29817,974,2023,1,10966,29294,1255946,14.54,0.26,IT,LinkedIn
29818,209,2021,4,26105,5940,2224713,18.57,0.17,IT,LinkedIn
29819,388,2021,4,35279,12528,1720187,21.72,0.49,IT,LinkedIn
29820,661,2025,1,35910,28530,947185,5.69,0.32,IT,LinkedIn
29821,319,2024,1,20736,12347,1568319,-1.03,0.33,IT,LinkedIn
29822,339,2022,1,16376,14505,2301547,23.9,0.06,IT,LinkedIn
29823,676,2019,4,28652,11553,1870149,4.21,0.6,IT,LinkedIn
29824,918,2021,3,24073,26496,2348740,22.31,0.43,IT,LinkedIn
29825,399,2022,2,45128,7933,966411,18.17,0.79,IT,LinkedIn
29826,482,2020,4,17739,16408,523195,7.22,0.96,IT,LinkedIn
29827,626,2019,3,30171,25801,869994,5.71,0.87,IT,LinkedIn
29828,216,2019,3,26083,12824,1725807,1.72,0.48,IT,LinkedIn
29829,873,2024,2,32625,5968,2391137,23.91,0.44,IT,LinkedIn
29830,947,2019,2,2093,26300,738019,5.36,0.58,IT,LinkedIn
29831,430,2023,1,38964,20054,1973104,-4.4,0.72,IT,LinkedIn
29832,844,2025,1,19422,6637,2113387,14.88,0.91,IT,LinkedIn
29833,424,2019,3,1188,29800,1727206,-2.07,0.83,IT,LinkedIn
29834,866,2025,2,37367,27240,1201824,-4.32,0.76,IT,LinkedIn
29835,304,2020,1,35158,20139,1096436,19.06,0.49,IT,LinkedIn
29836,473,2025,1,48044,11831,1491330,1.49,0.28,IT,LinkedIn
29837,49,2020,4,3404,15791,1384195,12.12,0.82,IT,LinkedIn
29838,986,2024,3,30258,28756,643445,18.88,0.77,IT,LinkedIn
29839,532,2019,4,10552,23937,2368830,18.1,0.09,IT,LinkedIn
29840,187,2019,4,48392,29782,2057160,15.14,0.22,IT,LinkedIn
29841,88,2023,1,31207,15036,1478604,12.57,0.84,IT,LinkedIn
29842,313,2025,2,32758,1599,931615,11.11,0.71,IT,LinkedIn
29843,527,2020,4,13828,8489,709586,12.46,0.4,IT,LinkedIn
29844,956,2021,3,14739,18872,491924,-1.62,0.22,IT,LinkedIn
29845,837,2025,1,30497,21607,2076274,20.8,0.38,IT,LinkedIn
29846,493,2025,1,33948,16010,1140448,7.23,0.39,IT,LinkedIn
29847,529,2025,4,23881,14545,587981,1.9,0.23,IT,LinkedIn
29848,463,2025,3,22816,3682,558131,13.25,0.22,IT,LinkedIn
29849,25,2022,2,7780,13278,666098,13.47,0.21,IT,LinkedIn
29850,792,2024,1,1079,8306,2312332,9.53,0.17,IT,LinkedIn
29851,555,2025,3,24128,25990,1238550,3.41,0.73,IT,LinkedIn
29852,269,2023,2,36155,801,580047,20.81,0.36,IT,LinkedIn
29853,988,2025,3,44888,12509,2223600,22.06,0.14,IT,LinkedIn
29854,264,2022,4,35370,27045,749175,14.83,0.21,IT,LinkedIn
29855,937,2020,1,35952,4406,722993,16.28,0.01,IT,LinkedIn
29856,693,2021,1,30634,1955,1944534,6.64,0.88,IT,LinkedIn
29857,92,2020,3,17752,4201,1304462,2.58,0.24,IT,LinkedIn
29858,993,2022,3,12664,12460,2335805,13.36,0.53,IT,LinkedIn
29859,908,2024,3,15033,17498,800389,-2.59,0.21,IT,LinkedIn
29860,425,2022,4,7013,22376,1272789,22.25,0.41,IT,LinkedIn
29861,861,2019,1,1542,7132,893578,2.07,0.81,IT,LinkedIn
29862,492,2022,2,26015,11044,2132565,3.14,0.23,IT,LinkedIn
29863,503,2024,1,12079,13400,2431199,15.05,0.43,IT,LinkedIn
29864,707,2024,3,43720,22560,2242032,6.25,0.67,IT,LinkedIn
29865,668,2025,3,7008,7542,2090148,-2.71,0.88,IT,LinkedIn
29866,115,2019,4,47888,2103,1550147,9.01,0.68,IT,LinkedIn
29867,322,2022,3,36976,8733,1893002,20.5,0.99,IT,LinkedIn
29868,209,2020,2,28425,1599,966574,7.42,0.08,IT,LinkedIn
29869,117,2019,1,11505,15695,2111987,16.92,0.75,IT,LinkedIn
29870,402,2019,2,17247,29851,1697000,9.49,0.44,IT,LinkedIn
29871,772,2019,4,38571,11967,1562696,1.64,0.62,IT,LinkedIn
29872,115,2023,4,10138,3332,891680,7.51,0.87,IT,LinkedIn
29873,449,2020,3,40430,28662,419819,20.2,0.07,IT,LinkedIn
29874,840,2024,1,40024,4738,688825,17.29,0.25,IT,LinkedIn
29875,616,2021,2,12601,1977,2400822,10.76,0.57,IT,LinkedIn
29876,637,2020,1,38420,28957,962317,24.5,0.2,IT,LinkedIn
29877,889,2023,2,38205,29803,1648192,14.48,0.64,IT,LinkedIn
29878,136,2022,2,14346,28806,2333621,10.5,0.3,IT,LinkedIn
29879,433,2022,3,44292,9850,1602224,0.38,0.85,IT,LinkedIn
29880,882,2025,1,11890,29107,2046252,0.71,0.57,IT,LinkedIn
29881,801,2024,4,20694,28406,1473588,17.25,0.1,IT,LinkedIn
29882,345,2020,4,33176,15562,1708053,11.95,0.37,IT,LinkedIn
29883,809,2022,3,36396,18086,2057169,22.9,0.69,IT,LinkedIn
29884,847,2020,1,49160,9295,2233679,12.59,0.82,IT,LinkedIn
29885,60,2022,1,29279,19634,1053842,14.98,0.21,IT,LinkedIn
29886,229,2025,2,33914,24693,1935376,18.47,0.9,IT,LinkedIn
29887,387,2022,1,35354,17885,506967,10.23,0.84,IT,LinkedIn
29888,434,2024,3,35366,29822,1940834,-1.09,0.34,IT,LinkedIn
29889,111,2023,1,20583,28572,2474151,6.41,0.84,IT,LinkedIn
29890,420,2019,3,41403,22950,1660841,7.14,0.5,IT,LinkedIn
29891,653,2021,2,10736,18319,432057,2.45,0.46,IT,LinkedIn
29892,564,2025,3,41154,13236,454049,-3.52,0.7,IT,LinkedIn
29893,548,2024,3,14587,9545,1082839,14.62,0.54,IT,LinkedIn
29894,310,2022,1,29314,1947,435066,17.42,0.15,IT,LinkedIn
29895,733,2023,3,39304,29839,2494672,-3.98,0.78,IT,LinkedIn
29896,900,2022,1,47805,11075,1230678,14.78,0.3,IT,LinkedIn
29897,804,2023,2,3146,29811,1978512,-0.44,0.15,IT,LinkedIn
29898,116,2020,4,27056,6589,1462954,24.37,0.58,IT,LinkedIn
29899,276,2020,3,16063,14510,1808249,-1.67,0.34,IT,LinkedIn
29900,201,2020,4,33503,29879,1574959,19.57,0.01,IT,LinkedIn
29901,188,2020,2,42833,941,1483081,24.79,0.15,IT,LinkedIn
29902,574,2024,3,3432,27760,436786,21.72,0.73,IT,LinkedIn
29903,361,2024,2,46172,20242,2486028,10.92,0.48,IT,LinkedIn
29904,103,2022,1,7718,13210,2449123,20.18,0.2,IT,LinkedIn
29905,811,2024,4,28477,2667,1939630,2.38,0.18,IT,LinkedIn
29906,876,2019,2,27413,25997,2260475,4.68,0.01,IT,LinkedIn
29907,195,2020,2,45934,24452,2414223,19.6,0.96,IT,LinkedIn
29908,852,2025,1,7598,12215,746087,24.49,0.53,IT,LinkedIn
29909,829,2020,4,17978,24470,829126,11.53,0.98,IT,LinkedIn
29910,60,2022,3,21895,16163,1632453,15.64,0.15,IT,LinkedIn
29911,281,2021,4,44148,22664,632497,9.07,0.84,IT,LinkedIn
29912,977,2022,2,6627,7701,1324791,2.39,0.15,IT,LinkedIn
29913,732,2023,4,40872,944,833863,9.27,0.44,IT,LinkedIn
29914,909,2023,4,36292,9646,517696,8.86,0.5,IT,LinkedIn
29915,150,2022,2,26973,1616,1865341,11.26,0.83,IT,LinkedIn
29916,652,2021,1,44008,5802,2276580,7.92,0.45,IT,LinkedIn
29917,759,2021,4,14883,26697,824267,2.65,0.45,IT,LinkedIn
29918,537,2023,4,20000,15652,800373,19.64,0.78,IT,LinkedIn
29919,422,2020,1,48183,6673,1015771,-5.0,0.16,IT,LinkedIn
29920,292,2021,2,31129,25706,651882,21.76,0.6,IT,LinkedIn
29921,96,2020,4,13487,1575,853870,-4.82,0.55,IT,LinkedIn
29922,16,2024,3,13851,8461,1581209,13.27,0.9,IT,LinkedIn
29923,680,2024,1,3929,18735,1220973,0.52,0.5,IT,LinkedIn
29924,325,2024,2,10754,15958,1466849,0.66,0.18,IT,LinkedIn
29925,815,2025,2,42820,10484,667847,19.92,0.55,IT,LinkedIn
29926,410,2023,1,9476,21920,632063,16.58,0.64,IT,LinkedIn
29927,223,2021,2,15158,29409,1963983,-1.31,0.3,IT,LinkedIn
29928,305,2020,3,20236,8285,1464413,16.83,0.21,IT,LinkedIn
29929,433,2023,4,45145,7622,1088188,1.28,0.93,IT,LinkedIn
29930,71,2022,1,7051,18071,491109,5.77,0.45,IT,LinkedIn
29931,270,2020,3,16553,10436,930463,-0.81,0.62,IT,LinkedIn
29932,340,2025,4,33659,1291,815056,14.64,0.98,IT,LinkedIn
29933,236,2020,3,39148,12495,1749820,1.91,0.1,IT,LinkedIn
29934,65,2022,1,2517,13594,415359,16.08,0.29,IT,LinkedIn
29935,526,2025,4,45320,13999,1127213,24.35,0.12,IT,LinkedIn
29936,624,2024,3,25366,22217,2377484,0.44,0.45,IT,LinkedIn
29937,646,2021,3,24203,19045,1002579,24.4,0.91,IT,LinkedIn
29938,246,2025,3,42092,20203,2242355,17.35,0.06,IT,LinkedIn
29939,357,2024,2,13525,9920,912140,-3.82,0.7,IT,LinkedIn
29940,772,2024,1,28259,24748,876501,5.33,0.12,IT,LinkedIn
29941,304,2019,4,36635,4352,1944688,-4.95,0.41,IT,LinkedIn
29942,219,2019,1,32729,4733,1211735,2.43,0.06,IT,LinkedIn
29943,559,2020,4,32495,22136,697161,-2.16,0.98,IT,LinkedIn
29944,843,2021,2,10180,3921,767822,23.76,0.97,IT,LinkedIn
29945,237,2023,2,33486,816,2180046,1.1,0.07,IT,LinkedIn
29946,983,2019,4,43169,21855,1714152,19.45,0.73,IT,LinkedIn
29947,229,2019,3,6549,15278,1018207,18.65,0.11,IT,LinkedIn
29948,379,2021,3,33623,24003,852549,22.58,0.61,IT,LinkedIn
29949,10,2023,4,36114,4235,2210779,4.49,0.41,IT,LinkedIn
29950,93,2019,3,21215,6956,1362482,6.85,0.8,IT,LinkedIn
29951,241,2023,1,24567,21662,1395078,24.6,0.1,IT,LinkedIn
29952,4,2021,1,18541,24736,640650,19.87,0.19,IT,LinkedIn
29953,419,2025,2,26819,3188,597117,20.36,0.08,IT,LinkedIn
29954,26,2024,1,40776,8080,1217684,20.66,0.64,IT,LinkedIn
29955,399,2025,4,14894,26843,1214506,13.66,0.21,IT,LinkedIn
29956,855,2021,2,43464,24112,992156,-0.72,0.43,IT,LinkedIn
29957,529,2020,2,1035,8733,2298133,-2.95,0.74,IT,LinkedIn
29958,302,2023,4,26372,4547,2312852,9.28,0.23,IT,LinkedIn
29959,615,2021,3,31470,25713,655008,19.25,0.63,IT,LinkedIn
29960,651,2019,4,29568,29235,543763,16.51,0.98,IT,LinkedIn
29961,847,2025,2,23335,16871,1939098,11.33,0.03,IT,LinkedIn
29962,329,2023,3,24218,5047,1121683,2.48,0.8,IT,LinkedIn
29963,989,2025,4,7088,2632,2434474,13.26,0.34,IT,LinkedIn
29964,977,2019,2,8079,25402,1402375,11.84,0.88,IT,LinkedIn
29965,27,2019,1,16783,12861,438268,11.39,0.56,IT,LinkedIn
29966,301,2022,4,32567,9724,1570703,10.48,0.45,IT,LinkedIn
29967,164,2023,2,3048,21494,1572332,11.28,0.48,IT,LinkedIn
29968,438,2025,4,6930,18610,1271119,19.95,0.39,IT,LinkedIn
29969,292,2021,1,6304,2088,728785,7.77,0.87,IT,LinkedIn
29970,988,2023,4,32655,28001,2290508,-4.11,0.49,IT,LinkedIn
29971,786,2021,1,7344,28854,1589942,6.67,0.32,IT,LinkedIn
29972,135,2020,1,39582,568,1885614,16.48,0.36,IT,LinkedIn
29973,313,2023,4,46702,9971,988466,-4.61,0.93,IT,LinkedIn
29974,246,2024,1,39377,14464,2175274,19.19,0.26,IT,LinkedIn
29975,792,2022,3,41416,14476,1348265,18.46,0.34,IT,LinkedIn
29976,236,2025,3,42307,3135,1327757,0.69,0.13,IT,LinkedIn
29977,261,2023,3,37151,18548,773914,11.65,0.37,IT,LinkedIn
29978,388,2020,1,19796,29042,1633154,0.9,0.58,IT,LinkedIn
29979,612,2023,1,33734,3327,925679,19.04,0.7,IT,LinkedIn
29980,113,2023,3,42619,16113,2112666,6.95,0.93,IT,LinkedIn
29981,890,2021,1,43584,29101,606684,20.86,0.57,IT,LinkedIn
29982,131,2024,2,43167,1722,481821,13.27,0.77,IT,LinkedIn
29983,587,2025,2,7170,28712,449682,9.11,0.18,IT,LinkedIn
29984,200,2021,1,19855,9122,2287194,24.25,0.48,IT,LinkedIn
29985,741,2023,3,12692,14865,2267797,13.59,0.27,IT,LinkedIn
29986,659,2020,1,3437,9976,1755362,-4.69,0.34,IT,LinkedIn
29987,719,2025,3,25864,17917,2113236,-2.0,0.78,IT,LinkedIn
29988,490,2023,4,37443,22682,405373,-1.53,0.7,IT,LinkedIn
29989,475,2024,4,38877,11497,1227114,-2.69,0.91,IT,LinkedIn
29990,850,2019,2,18550,24099,1361549,18.58,0.96,IT,LinkedIn
29991,462,2019,1,3535,2237,2052287,22.13,0.65,IT,LinkedIn
29992,839,2021,2,5099,17734,1112597,-5.0,0.95,IT,LinkedIn
29993,460,2020,3,8693,15558,1691295,17.89,0.22,IT,LinkedIn
29994,643,2023,3,12563,4473,1884716,3.77,0.72,IT,LinkedIn
29995,395,2025,3,36022,18092,2055482,-2.95,0.28,IT,LinkedIn
29996,623,2021,3,34822,14312,2185300,20.54,0.93,IT,LinkedIn
29997,941,2021,4,5750,4346,1594748,9.85,0.05,IT,LinkedIn
29998,176,2022,1,46620,8509,1661212,14.0,0.08,IT,LinkedIn
29999,169,2022,1,38517,4152,750048,12.97,0.28,IT,LinkedIn
30000,582,2023,4,18907,12261,482564,16.48,0.95,IT,LinkedIn
30001,723,2021,3,34997,18269,1402172,6.09,0.73,IT,LinkedIn
30002,368,2020,3,24862,28510,1658858,2.2,0.8,IT,LinkedIn
30003,391,2021,4,43619,23108,2018897,8.51,0.37,IT,LinkedIn
30004,140,2019,4,34121,10040,2020487,5.54,0.18,IT,LinkedIn
30005,695,2022,2,12187,4481,1505475,-3.4,0.57,IT,LinkedIn
30006,472,2020,1,45280,19148,2101516,2.71,0.5,IT,LinkedIn
30007,340,2019,3,27606,18067,1195378,6.3,0.82,IT,LinkedIn
30008,216,2025,4,23884,20507,448297,-3.11,0.28,IT,LinkedIn
30009,56,2021,3,13405,4035,1761500,1.66,0.78,IT,LinkedIn
30010,387,2021,3,34312,6864,1336124,16.56,0.35,IT,LinkedIn
30011,773,2022,1,12205,9151,1815225,-1.15,0.75,IT,LinkedIn
30012,816,2024,3,13264,23072,2102215,3.02,0.65,IT,LinkedIn
30013,713,2023,3,969,17848,2271106,21.55,0.24,IT,LinkedIn
30014,227,2025,2,43569,12159,1955067,12.82,0.94,IT,LinkedIn
30015,905,2020,1,11520,5936,1829359,1.21,0.1,IT,LinkedIn
30016,706,2023,4,29761,20996,1825804,17.92,1.0,IT,LinkedIn
30017,6,2019,4,25886,19635,2271808,-4.36,0.76,IT,LinkedIn
30018,69,2024,2,7520,20498,1428147,18.59,0.67,IT,LinkedIn
30019,393,2019,2,9077,24339,688639,23.39,0.15,IT,LinkedIn
