path_id,current_role_id,next_role_id,transition_difficulty_score,required_additional_skills,required_experience_years,recommended_certifications,average_transition_time_months,salary_growth_percent,role_similarity_score
32329,495,564,0.63,"315,808,650",1,AWS Certification,11,70,0.6
32330,775,569,0.32,"479,503,946",4,AWS Certification,19,25,0.72
32331,24,463,0.07,"506,229,750",2,AWS Certification,23,68,0.67
32332,709,640,0.24,"566,703,413",2,AWS Certification,6,71,0.15
32333,146,28,0.08,"630,505,875",5,AWS Certification,23,53,0.69
32334,993,301,0.45,"384,408,365",5,AWS Certification,18,22,0.94
32335,839,508,0.59,"961,89,326",5,AWS Certification,23,45,0.69
32336,610,834,0.74,"409,809,577",5,AWS Certification,15,10,0.97
32337,393,398,0.11,"702,666,145",2,AWS Certification,11,36,0.38
32338,301,258,0.16,"915,475,131",1,AWS Certification,24,71,0.38
32339,626,91,0.95,"924,197,207",5,AWS Certification,19,61,0.97
32340,762,107,0.55,"327,251,908",2,AWS Certification,17,39,0.26
32341,330,504,0.23,"199,445,29",1,AWS Certification,6,32,0.52
32342,114,251,0.38,"506,119,476",5,AWS Certification,6,17,0.95
32343,931,233,0.27,"277,202,100",1,AWS Certification,10,40,0.85
32344,528,775,0.69,"856,449,223",1,AWS Certification,12,40,0.53
32345,475,300,0.94,"508,469,669",1,AWS Certification,19,61,0.71
32346,139,562,0.24,"201,272,116",2,AWS Certification,22,67,0.85
32347,306,230,0.01,"890,647,657",2,AWS Certification,17,65,0.6
32348,152,151,0.71,"188,262,941",2,AWS Certification,18,77,0.11
32349,609,346,0.88,"521,480,746",5,AWS Certification,23,69,0.56
32350,95,829,0.42,"440,734,109",2,AWS Certification,10,38,0.49
32351,334,775,0.19,"335,20,394",2,AWS Certification,9,42,0.21
32352,135,307,0.28,"885,934,403",5,AWS Certification,9,35,0.19
32353,453,516,0.99,"210,803,787",2,AWS Certification,16,78,0.08
32354,45,79,0.04,"702,880,159",3,AWS Certification,13,61,0.57
32355,566,293,0.83,"14,316,356",3,AWS Certification,11,76,0.93
32356,816,581,0.86,"872,539,341",4,AWS Certification,7,23,0.57
32357,287,477,0.67,"105,475,888",4,AWS Certification,6,58,0.69
32358,321,60,0.48,"494,140,434",5,AWS Certification,11,24,0.41
32359,359,509,0.36,"98,0,227",1,AWS Certification,9,55,0.4
32360,216,482,0.56,"369,991,214",2,AWS Certification,10,63,0.26
32361,655,866,0.43,"25,951,657",2,AWS Certification,20,77,0.2
32362,293,19,0.88,"285,119,397",3,AWS Certification,17,78,0.79
32363,871,987,0.8,"20,9,273",4,AWS Certification,10,53,0.77
32364,663,262,0.69,"107,489,151",3,AWS Certification,21,11,0.15
32365,177,124,0.47,"776,926,390",4,AWS Certification,8,38,0.67
32366,79,545,0.91,"705,769,206",5,AWS Certification,24,23,0.84
32367,266,260,0.02,"178,718,558",4,AWS Certification,9,21,0.89
32368,802,684,0.77,"471,964,536",1,AWS Certification,16,72,0.98
32369,418,400,0.91,"230,519,186",1,AWS Certification,8,71,0.56
32370,612,54,0.31,"449,709,102",4,AWS Certification,16,29,0.85
32371,119,965,0.56,"327,530,516",1,AWS Certification,13,76,0.48
32372,583,206,0.91,"840,955,594",2,AWS Certification,16,59,0.66
32373,586,462,0.25,"570,326,1",2,AWS Certification,20,51,0.42
32374,529,266,0.35,"805,343,381",5,AWS Certification,15,13,0.07
32375,853,760,0.81,"322,818,414",5,AWS Certification,14,22,0.42
32376,100,148,0.61,"670,4,391",1,AWS Certification,20,37,0.53
32377,188,267,0.88,"484,896,941",5,AWS Certification,15,39,0.3
32378,354,85,0.19,"73,700,869",5,AWS Certification,19,70,0.5
32379,610,183,0.79,"379,881,237",3,AWS Certification,16,36,0.43
32380,348,917,0.19,"379,439,1000",5,AWS Certification,20,67,0.58
32381,513,397,0.59,"245,145,81",2,AWS Certification,16,35,1.0
32382,938,270,0.43,"954,2,550",5,AWS Certification,8,52,0.98
32383,208,494,0.14,"585,321,683",2,AWS Certification,6,56,0.41
32384,421,921,0.18,"905,309,265",4,AWS Certification,15,21,0.95
32385,344,389,0.04,"673,188,120",5,AWS Certification,15,23,0.87
32386,943,651,0.05,"351,302,319",2,AWS Certification,15,57,0.87
32387,809,323,1.0,"874,267,716",2,AWS Certification,23,27,0.36
32388,2,163,0.9,"161,830,695",5,AWS Certification,13,12,0.96
32389,683,536,0.16,"869,246,341",5,AWS Certification,24,73,0.68
32390,624,660,0.43,"41,615,446",5,AWS Certification,21,13,0.98
32391,838,7,0.29,"241,544,591",5,AWS Certification,20,79,0.65
32392,482,193,0.28,"743,378,132",4,AWS Certification,22,10,0.66
32393,452,593,0.14,"338,351,846",1,AWS Certification,24,15,0.68
32394,268,541,0.98,"242,830,738",4,AWS Certification,23,43,0.41
32395,57,667,0.89,"806,958,529",1,AWS Certification,6,46,0.13
32396,495,283,0.35,"303,160,445",1,AWS Certification,24,21,0.49
32397,405,445,0.56,"55,990,931",1,AWS Certification,16,15,0.25
32398,330,424,0.9,"796,307,224",3,AWS Certification,15,54,0.46
32399,525,257,0.97,"851,434,236",3,AWS Certification,11,12,0.21
32400,618,118,0.71,"855,963,755",1,AWS Certification,22,37,0.88
32401,389,389,0.18,"273,475,452",5,AWS Certification,11,46,0.73
32402,11,764,0.8,"8,635,841",1,AWS Certification,20,20,0.46
32403,485,252,0.2,"545,863,314",1,AWS Certification,12,50,0.86
32404,364,704,0.9,"182,28,132",1,AWS Certification,14,77,0.83
32405,920,196,0.38,"529,383,866",4,AWS Certification,15,67,0.4
32406,462,432,0.1,"283,302,846",5,AWS Certification,8,76,0.86
32407,367,947,0.14,"333,276,537",3,AWS Certification,6,25,0.61
32408,777,640,0.28,"781,316,24",3,AWS Certification,24,23,0.58
32409,247,375,0.96,"543,965,912",1,AWS Certification,20,77,0.89
32410,402,672,0.51,"860,143,420",5,AWS Certification,16,21,0.39
32411,84,363,0.34,"403,572,506",5,AWS Certification,23,20,0.31
32412,109,460,0.7,"818,304,302",4,AWS Certification,11,67,0.73
32413,885,452,0.91,"367,122,305",2,AWS Certification,10,79,0.68
32414,914,147,0.97,"66,605,437",1,AWS Certification,21,64,0.78
32415,161,530,0.83,"263,355,847",5,AWS Certification,23,15,0.8
32416,785,870,0.49,"810,177,168",1,AWS Certification,19,24,0.44
32417,199,590,0.31,"265,9,47",2,AWS Certification,23,72,0.31
32418,417,309,0.95,"776,551,525",2,AWS Certification,9,69,0.77
32419,476,757,0.15,"904,349,403",5,AWS Certification,12,32,0.87
32420,235,966,0.36,"196,67,993",5,AWS Certification,9,43,0.93
32421,770,389,0.18,"773,974,394",1,AWS Certification,24,32,0.95
32422,117,571,0.17,"193,573,414",1,AWS Certification,6,45,0.07
32423,583,52,0.01,"980,948,190",2,AWS Certification,11,42,0.48
32424,33,63,0.29,"55,373,778",1,AWS Certification,16,80,0.6
32425,768,274,0.29,"529,952,697",1,AWS Certification,14,61,0.76
32426,437,657,0.15,"132,972,627",2,AWS Certification,6,55,0.6
32427,742,182,0.33,"890,918,464",5,AWS Certification,13,79,0.78
32428,513,884,0.97,"410,83,649",2,AWS Certification,13,16,0.56
32429,263,410,0.07,"426,621,38",4,AWS Certification,21,79,0.92
32430,825,837,0.36,"649,217,565",3,AWS Certification,8,53,0.4
32431,532,804,0.2,"383,562,755",2,AWS Certification,18,28,0.78
32432,786,96,0.96,"552,779,77",1,AWS Certification,9,34,0.07
32433,85,581,0.41,"46,960,189",3,AWS Certification,17,30,0.93
32434,63,11,0.9,"215,912,470",2,AWS Certification,11,80,0.31
32435,588,260,0.02,"728,976,648",5,AWS Certification,7,75,0.75
32436,706,634,0.39,"415,372,811",3,AWS Certification,24,52,0.95
32437,290,620,0.37,"987,970,635",5,AWS Certification,24,40,0.76
32438,380,364,0.14,"393,14,439",1,AWS Certification,15,37,0.46
32439,282,643,0.25,"900,179,879",4,AWS Certification,9,76,0.95
32440,438,459,0.61,"743,902,27",2,AWS Certification,13,20,0.02
32441,296,636,0.98,"865,802,466",5,AWS Certification,7,14,0.74
32442,424,11,0.8,"883,395,545",2,AWS Certification,10,57,0.36
32443,792,579,0.83,"933,915,820",3,AWS Certification,15,56,0.28
32444,364,576,0.11,"888,476,119",2,AWS Certification,20,23,0.55
32445,526,255,0.71,"659,500,304",4,AWS Certification,10,16,0.52
32446,359,713,0.25,"601,110,972",3,AWS Certification,15,66,0.1
32447,887,506,0.11,"655,440,796",2,AWS Certification,23,17,0.05
32448,646,272,0.32,"808,133,907",3,AWS Certification,23,26,0.36
32449,770,745,0.81,"766,682,858",3,AWS Certification,19,58,0.12
32450,238,262,0.55,"360,954,491",2,AWS Certification,9,27,0.44
32451,864,878,0.2,"455,566,225",3,AWS Certification,6,57,0.25
32452,277,982,0.08,"29,246,97",3,AWS Certification,10,21,0.22
32453,995,389,0.36,"290,609,855",5,AWS Certification,14,51,0.14
32454,997,487,0.23,"183,14,702",1,AWS Certification,8,65,0.54
32455,694,185,0.59,"64,396,780",5,AWS Certification,19,51,0.64
32456,555,855,0.29,"184,83,345",2,AWS Certification,19,64,0.63
32457,499,170,0.4,"248,284,183",1,AWS Certification,20,50,0.24
32458,906,323,0.14,"592,225,522",1,AWS Certification,12,64,0.61
32459,370,307,0.07,"301,835,484",1,AWS Certification,13,59,0.26
32460,700,44,0.3,"742,489,95",3,AWS Certification,23,55,0.71
32461,997,9,0.51,"845,105,360",2,AWS Certification,20,24,0.55
32462,372,870,0.65,"317,174,491",1,AWS Certification,15,60,0.43
32463,180,815,0.01,"243,887,280",2,AWS Certification,12,40,0.74
32464,528,877,0.28,"826,766,591",3,AWS Certification,12,12,0.05
32465,137,301,0.24,"47,32,886",4,AWS Certification,15,12,0.36
32466,550,944,0.14,"40,766,135",5,AWS Certification,10,72,0.4
32467,68,641,0.11,"512,990,215",5,AWS Certification,14,39,0.2
32468,96,68,0.94,"369,222,368",2,AWS Certification,18,61,0.71
32469,733,543,0.01,"136,475,681",3,AWS Certification,23,35,0.59
32470,126,566,0.85,"608,986,229",2,AWS Certification,8,37,0.58
32471,848,692,0.05,"935,975,748",3,AWS Certification,20,31,0.49
32472,600,580,0.6,"564,270,504",3,AWS Certification,14,43,0.08
32473,550,78,0.28,"825,349,674",4,AWS Certification,17,38,0.63
32474,203,607,0.35,"660,5,648",4,AWS Certification,13,11,0.77
32475,610,940,0.76,"375,514,530",5,AWS Certification,24,34,0.03
32476,700,474,0.07,"293,508,290",4,AWS Certification,23,28,0.76
32477,538,524,0.16,"221,993,610",1,AWS Certification,13,80,0.67
32478,151,145,0.43,"839,618,536",5,AWS Certification,21,41,0.7
32479,16,629,0.55,"196,17,461",1,AWS Certification,15,78,0.6
32480,123,392,0.07,"912,957,604",2,AWS Certification,12,29,0.64
32481,95,321,0.96,"958,653,931",5,AWS Certification,22,11,0.64
32482,361,498,0.67,"796,337,971",2,AWS Certification,12,18,0.77
32483,997,385,0.62,"882,229,545",3,AWS Certification,10,35,0.39
32484,64,394,0.51,"495,896,139",3,AWS Certification,9,16,0.45
32485,763,365,0.08,"287,302,210",4,AWS Certification,24,76,0.68
32486,977,622,0.59,"694,204,806",4,AWS Certification,15,27,0.71
32487,286,703,0.96,"610,306,147",1,AWS Certification,14,18,0.66
32488,972,513,0.75,"389,901,825",4,AWS Certification,11,30,0.27
32489,247,186,0.55,"788,594,0",4,AWS Certification,20,20,0.1
32490,609,962,0.87,"611,953,824",5,AWS Certification,22,53,0.03
32491,831,453,0.2,"742,48,983",4,AWS Certification,8,60,0.83
32492,203,653,0.04,"741,212,101",3,AWS Certification,22,44,0.02
32493,581,93,0.07,"249,235,224",4,AWS Certification,16,47,0.06
32494,171,325,0.96,"818,987,195",4,AWS Certification,8,75,0.03
32495,829,327,0.79,"887,257,341",5,AWS Certification,9,20,0.58
32496,268,275,0.93,"943,154,69",5,AWS Certification,10,30,0.31
32497,624,677,0.66,"46,345,288",3,AWS Certification,17,49,0.94
32498,665,997,0.4,"371,813,197",5,AWS Certification,22,79,0.82
32499,593,28,0.18,"49,618,606",5,AWS Certification,21,74,0.28
32500,44,898,0.93,"360,323,721",2,AWS Certification,10,68,0.89
32501,578,262,0.72,"865,602,760",2,AWS Certification,15,60,0.25
32502,525,324,0.43,"796,229,63",5,AWS Certification,13,78,0.08
32503,581,620,0.74,"877,681,832",4,AWS Certification,7,38,0.96
32504,27,837,0.89,"27,281,214",2,AWS Certification,16,69,0.52
32505,564,677,0.75,"365,774,857",4,AWS Certification,16,61,0.41
32506,97,650,0.21,"551,606,467",2,AWS Certification,16,19,0.95
32507,382,545,0.2,"286,615,187",1,AWS Certification,13,18,0.74
32508,194,198,0.8,"901,450,564",2,AWS Certification,22,79,0.33
32509,482,544,0.98,"545,735,904",3,AWS Certification,16,43,0.64
32510,677,958,0.98,"933,280,229",2,AWS Certification,12,46,0.62
32511,902,16,0.02,"765,98,215",2,AWS Certification,9,27,0.46
32512,510,30,0.09,"750,837,949",2,AWS Certification,6,70,0.99
32513,316,421,0.66,"364,383,902",3,AWS Certification,18,45,0.59
32514,89,686,0.71,"589,559,233",5,AWS Certification,23,17,0.3
32515,132,182,0.96,"773,25,164",3,AWS Certification,18,35,0.33
32516,692,938,0.52,"188,9,5",5,AWS Certification,10,46,0.3
32517,92,423,0.95,"87,838,978",3,AWS Certification,8,79,0.04
32518,404,138,0.03,"844,882,723",3,AWS Certification,17,33,0.95
32519,386,963,0.67,"616,603,837",1,AWS Certification,11,48,0.31
32520,392,560,0.45,"962,141,806",2,AWS Certification,10,33,0.42
32521,805,221,0.87,"614,451,3",1,AWS Certification,7,57,0.44
32522,280,813,0.82,"481,313,669",2,AWS Certification,9,51,0.49
32523,783,758,0.87,"914,437,241",2,AWS Certification,9,27,0.87
32524,588,180,0.99,"79,549,863",4,AWS Certification,18,25,0.5
32525,624,241,0.22,"19,346,190",4,AWS Certification,16,11,0.65
32526,945,156,0.45,"477,512,932",5,AWS Certification,7,17,0.52
32527,793,57,0.52,"725,561,384",1,AWS Certification,17,75,0.72
32528,443,508,0.06,"997,238,801",2,AWS Certification,6,58,0.13
32529,732,51,0.01,"796,216,443",1,AWS Certification,21,15,0.71
32530,381,655,0.28,"7,954,768",3,AWS Certification,13,35,0.52
32531,445,897,0.29,"319,300,821",3,AWS Certification,18,73,0.42
32532,918,92,0.46,"727,845,424",3,AWS Certification,23,71,0.44
32533,240,22,0.94,"908,341,193",1,AWS Certification,19,20,0.73
32534,774,461,0.07,"726,754,4",4,AWS Certification,17,29,0.04
32535,234,401,0.49,"307,549,452",4,AWS Certification,13,76,0.09
32536,706,831,0.04,"659,270,679",1,AWS Certification,7,35,0.32
32537,884,820,0.87,"812,600,756",4,AWS Certification,16,33,0.99
32538,909,761,0.74,"754,506,47",1,AWS Certification,16,38,0.04
32539,797,203,0.43,"92,745,777",2,AWS Certification,9,31,0.8
32540,264,355,0.24,"20,55,409",3,AWS Certification,10,53,0.3
32541,914,69,0.99,"141,71,922",1,AWS Certification,7,40,0.03
32542,969,643,0.39,"743,933,433",1,AWS Certification,22,49,0.77
32543,806,198,0.71,"619,470,633",1,AWS Certification,24,69,0.46
32544,178,540,0.48,"523,10,214",2,AWS Certification,10,47,0.84
32545,528,868,0.51,"874,835,236",3,AWS Certification,16,56,0.36
32546,129,105,0.57,"57,527,646",3,AWS Certification,6,68,0.24
32547,296,193,0.39,"933,441,442",2,AWS Certification,19,50,0.2
32548,189,635,0.9,"604,881,252",3,AWS Certification,6,28,0.66
32549,376,363,0.28,"127,448,10",4,AWS Certification,8,18,0.21
32550,774,514,0.01,"754,478,839",5,AWS Certification,17,65,0.64
32551,413,56,0.6,"735,589,367",2,AWS Certification,24,40,0.58
32552,38,994,0.97,"238,983,269",4,AWS Certification,20,46,0.31
32553,50,777,0.67,"480,384,826",5,AWS Certification,16,42,0.96
32554,294,919,0.84,"380,1000,149",4,AWS Certification,14,61,0.36
32555,319,419,0.3,"694,528,945",5,AWS Certification,12,71,0.3
32556,871,735,0.98,"696,662,780",1,AWS Certification,7,20,0.24
32557,534,556,0.41,"830,423,928",4,AWS Certification,15,63,0.33
32558,170,817,0.01,"918,4,81",1,AWS Certification,12,13,0.87
32559,983,463,0.22,"502,949,869",5,AWS Certification,7,76,0.66
32560,120,886,0.77,"221,53,465",5,AWS Certification,22,70,0.46
32561,955,732,0.57,"199,995,849",4,AWS Certification,15,45,0.34
32562,626,98,0.54,"900,371,69",3,AWS Certification,20,32,0.73
32563,329,404,0.68,"433,195,845",5,AWS Certification,22,60,0.65
32564,313,64,0.39,"361,793,442",3,AWS Certification,9,78,0.82
32565,823,66,0.64,"654,985,541",5,AWS Certification,6,16,0.43
32566,396,73,0.22,"113,497,833",4,AWS Certification,17,17,0.44
32567,519,18,0.36,"865,606,548",2,AWS Certification,18,54,0.45
32568,627,496,0.54,"619,319,236",4,AWS Certification,7,78,0.37
32569,147,891,0.51,"623,567,580",2,AWS Certification,20,68,0.03
32570,940,730,0.45,"106,649,472",2,AWS Certification,16,76,1.0
32571,843,25,0.1,"712,868,537",1,AWS Certification,15,76,0.8
32572,383,313,0.34,"750,69,300",2,AWS Certification,10,19,0.54
32573,623,477,0.61,"129,834,813",4,AWS Certification,10,46,0.21
32574,715,709,0.12,"829,604,585",1,AWS Certification,7,26,0.08
32575,149,145,0.06,"545,158,483",3,AWS Certification,10,71,0.25
32576,632,68,0.44,"969,910,84",4,AWS Certification,10,76,0.6
32577,831,521,0.83,"81,18,702",4,AWS Certification,23,65,0.88
32578,399,531,0.13,"778,228,979",1,AWS Certification,7,49,0.02
32579,580,216,0.21,"741,690,128",2,AWS Certification,9,74,0.99
32580,30,184,0.37,"938,263,492",5,AWS Certification,8,61,0.76
32581,392,364,0.2,"238,626,94",2,AWS Certification,18,64,0.41
32582,182,545,0.42,"13,137,251",5,AWS Certification,17,22,0.99
32583,256,800,0.05,"959,39,537",3,AWS Certification,13,54,0.5
32584,912,328,0.58,"752,199,423",4,AWS Certification,22,72,0.1
32585,569,76,0.92,"81,499,79",1,AWS Certification,24,19,0.66
32586,962,845,0.21,"74,978,637",5,AWS Certification,10,23,0.42
32587,582,779,0.17,"313,548,118",1,AWS Certification,18,40,0.08
32588,916,854,0.38,"868,626,454",1,AWS Certification,8,27,0.04
32589,299,46,0.62,"233,284,681",5,AWS Certification,7,43,0.7
32590,527,227,0.78,"502,830,248",5,AWS Certification,12,30,0.12
32591,341,813,0.06,"157,154,453",4,AWS Certification,23,64,0.1
32592,781,452,0.74,"575,541,756",3,AWS Certification,21,62,0.61
32593,41,756,0.92,"9,416,13",4,AWS Certification,12,52,0.08
32594,829,581,0.35,"871,553,21",5,AWS Certification,11,13,0.94
32595,427,208,0.57,"378,963,183",4,AWS Certification,9,17,0.47
32596,0,232,0.42,"739,848,991",5,AWS Certification,11,67,0.47
32597,914,291,0.73,"434,181,819",3,AWS Certification,21,37,0.27
32598,877,871,0.89,"673,427,570",4,AWS Certification,12,29,0.25
32599,851,33,0.43,"165,875,864",4,AWS Certification,15,27,0.05
32600,646,519,0.53,"375,166,68",3,AWS Certification,6,14,0.98
32601,824,755,0.74,"246,50,552",4,AWS Certification,11,32,0.32
32602,781,715,0.31,"1,1000,482",4,AWS Certification,18,78,0.49
32603,915,854,0.8,"622,277,378",5,AWS Certification,8,75,0.2
32604,662,663,0.94,"527,803,863",5,AWS Certification,20,17,0.58
32605,521,27,0.96,"753,126,627",1,AWS Certification,21,37,0.0
32606,133,92,0.0,"114,284,220",3,AWS Certification,22,80,0.46
32607,464,433,0.58,"395,410,837",5,AWS Certification,12,17,0.32
32608,452,110,0.39,"169,627,929",4,AWS Certification,17,62,0.35
32609,675,836,0.44,"119,42,485",4,AWS Certification,9,28,0.27
32610,924,724,0.85,"670,218,893",5,AWS Certification,17,18,0.4
32611,586,665,0.39,"882,94,559",3,AWS Certification,13,61,0.14
32612,649,810,0.46,"263,818,420",1,AWS Certification,22,26,0.93
32613,273,714,0.89,"11,6,105",3,AWS Certification,13,15,0.5
32614,915,941,0.61,"856,742,117",2,AWS Certification,24,56,0.88
32615,10,235,0.97,"704,444,148",3,AWS Certification,14,16,0.35
32616,129,389,0.74,"121,336,215",5,AWS Certification,9,38,0.3
32617,757,915,0.63,"323,557,682",4,AWS Certification,11,61,0.81
32618,975,352,0.55,"243,789,642",5,AWS Certification,14,14,0.41
32619,639,656,0.74,"322,682,160",1,AWS Certification,7,70,0.98
32620,316,723,0.47,"223,266,145",4,AWS Certification,18,21,0.98
32621,999,58,0.18,"416,286,303",2,AWS Certification,16,10,0.08
32622,156,328,0.55,"813,534,331",2,AWS Certification,18,67,0.91
32623,9,366,0.11,"770,926,535",1,AWS Certification,7,56,0.33
32624,961,260,0.57,"851,417,625",3,AWS Certification,15,78,0.78
32625,161,346,0.84,"682,158,657",3,AWS Certification,9,73,0.45
32626,118,555,0.85,"247,579,949",2,AWS Certification,7,23,0.64
32627,450,304,0.19,"755,850,982",3,AWS Certification,13,53,0.42
32628,499,13,0.14,"31,951,189",3,AWS Certification,6,58,0.05
32629,202,6,0.71,"657,204,565",1,AWS Certification,22,13,0.9
32630,69,879,0.21,"532,705,346",1,AWS Certification,21,53,0.17
32631,192,937,0.38,"603,207,13",1,AWS Certification,7,25,0.31
32632,713,719,0.89,"631,56,281",3,AWS Certification,23,26,0.41
32633,749,818,0.61,"286,846,561",3,AWS Certification,11,25,0.39
32634,140,233,0.45,"378,279,966",1,AWS Certification,11,20,0.39
32635,863,936,0.73,"634,551,454",1,AWS Certification,12,62,0.66
32636,482,272,0.31,"786,739,959",1,AWS Certification,9,26,0.3
32637,296,178,0.83,"423,467,613",2,AWS Certification,11,61,0.03
32638,714,514,0.36,"679,32,930",5,AWS Certification,22,53,0.25
32639,538,490,0.06,"99,111,325",4,AWS Certification,22,72,0.68
32640,170,296,0.59,"626,352,846",4,AWS Certification,8,40,0.85
32641,166,556,0.72,"73,41,133",1,AWS Certification,17,22,0.53
32642,63,457,0.18,"874,606,126",3,AWS Certification,18,41,0.69
32643,474,348,0.36,"832,214,452",4,AWS Certification,19,79,0.29
32644,648,173,0.51,"896,524,95",1,AWS Certification,12,54,0.87
32645,975,416,0.35,"64,864,763",5,AWS Certification,15,48,0.05
32646,259,195,0.76,"270,76,746",4,AWS Certification,15,66,0.8
