synonym_id,original_term,normalized_skill_name,synonym_type,confidence_score,language,region
23190,Docker,docker,abbreviation,0.76,English,Global
23191,Microservices,microservices,abbreviation,0.84,English,Global
23192,React,react,abbreviation,0.79,English,Global
23193,REST API,rest api,abbreviation,0.83,English,Global
23194,Communication,communication,abbreviation,0.95,English,Global
23195,Microservices,microservices,abbreviation,0.86,English,Global
23196,Algorithms,algorithms,abbreviation,0.84,English,Global
23197,React,react,abbreviation,0.85,English,Global
23198,Algorithms,algorithms,abbreviation,0.9,English,Global
23199,SQL,sql,abbreviation,0.79,English,Global
23200,Communication,communication,abbreviation,0.73,English,Global
23201,TensorFlow,tensorflow,abbreviation,0.95,English,Global
23202,Kubernetes,kubernetes,abbreviation,0.8,English,Global
23203,SQL,sql,abbreviation,0.82,English,Global
23204,Communication,communication,abbreviation,0.96,English,Global
23205,Leadership,leadership,abbreviation,0.75,English,Global
23206,Azure,azure,abbreviation,0.74,English,Global
23207,Node.js,node.js,abbreviation,0.93,English,Global
23208,Leadership,leadership,abbreviation,0.77,English,Global
23209,Microservices,microservices,abbreviation,0.94,English,Global
23210,SQL,sql,abbreviation,0.93,English,Global
23211,Algorithms,algorithms,abbreviation,0.8,English,Global
23212,React,react,abbreviation,0.84,English,Global
23213,Communication,communication,abbreviation,0.98,English,Global
23214,Azure,azure,abbreviation,0.77,English,Global
23215,Azure,azure,abbreviation,0.91,English,Global
23216,Azure,azure,abbreviation,0.77,English,Global
23217,Data Structures,data structures,abbreviation,0.77,English,Global
23218,Kubernetes,kubernetes,abbreviation,0.78,English,Global
23219,Problem Solving,problem solving,abbreviation,0.79,English,Global
23220,TensorFlow,tensorflow,abbreviation,0.7,English,Global
23221,GCP,gcp,abbreviation,0.74,English,Global
23222,Angular,angular,abbreviation,0.96,English,Global
23223,Algorithms,algorithms,abbreviation,0.71,English,Global
23224,React,react,abbreviation,0.78,English,Global
23225,SQL,sql,abbreviation,0.87,English,Global
23226,Angular,angular,abbreviation,0.79,English,Global
23227,React,react,abbreviation,0.81,English,Global
23228,Spring Boot,spring boot,abbreviation,0.87,English,Global
23229,Spring Boot,spring boot,abbreviation,0.82,English,Global
23230,Node.js,node.js,abbreviation,0.82,English,Global
23231,Problem Solving,problem solving,abbreviation,0.96,English,Global
23232,Leadership,leadership,abbreviation,0.73,English,Global
23233,Java,java,abbreviation,0.99,English,Global
23234,Time Management,time management,abbreviation,0.81,English,Global
23235,AWS,aws,abbreviation,0.75,English,Global
23236,Python,python,abbreviation,0.71,English,Global
23237,Node.js,node.js,abbreviation,0.83,English,Global
23238,Docker,docker,abbreviation,0.76,English,Global
23239,Spring Boot,spring boot,abbreviation,0.83,English,Global
23240,Docker,docker,abbreviation,0.98,English,Global
23241,GCP,gcp,abbreviation,0.89,English,Global
23242,Node.js,node.js,abbreviation,0.98,English,Global
23243,Java,java,abbreviation,0.88,English,Global
23244,Algorithms,algorithms,abbreviation,0.74,English,Global
23245,Microservices,microservices,abbreviation,0.87,English,Global
23246,Azure,azure,abbreviation,0.73,English,Global
23247,Communication,communication,abbreviation,0.88,English,Global
23248,Microservices,microservices,abbreviation,0.81,English,Global
23249,React,react,abbreviation,0.9,English,Global
23250,Microservices,microservices,abbreviation,0.83,English,Global
23251,Docker,docker,abbreviation,0.99,English,Global
23252,Python,python,abbreviation,0.74,English,Global
23253,Microservices,microservices,abbreviation,0.76,English,Global
23254,TensorFlow,tensorflow,abbreviation,0.7,English,Global
23255,Kubernetes,kubernetes,abbreviation,0.93,English,Global
23256,PyTorch,pytorch,abbreviation,0.82,English,Global
23257,Communication,communication,abbreviation,0.72,English,Global
23258,MongoDB,mongodb,abbreviation,0.82,English,Global
23259,Docker,docker,abbreviation,0.79,English,Global
23260,Communication,communication,abbreviation,0.98,English,Global
23261,Angular,angular,abbreviation,0.78,English,Global
23262,TensorFlow,tensorflow,abbreviation,0.99,English,Global
23263,REST API,rest api,abbreviation,0.85,English,Global
23264,Angular,angular,abbreviation,0.93,English,Global
23265,GCP,gcp,abbreviation,0.88,English,Global
23266,AWS,aws,abbreviation,0.95,English,Global
23267,Leadership,leadership,abbreviation,0.85,English,Global
23268,Python,python,abbreviation,0.78,English,Global
23269,GCP,gcp,abbreviation,0.81,English,Global
23270,REST API,rest api,abbreviation,0.85,English,Global
23271,Node.js,node.js,abbreviation,0.71,English,Global
23272,REST API,rest api,abbreviation,0.75,English,Global
23273,TensorFlow,tensorflow,abbreviation,0.74,English,Global
23274,Node.js,node.js,abbreviation,0.96,English,Global
23275,Python,python,abbreviation,0.96,English,Global
23276,Azure,azure,abbreviation,0.76,English,Global
23277,Git,git,abbreviation,0.98,English,Global
23278,React,react,abbreviation,0.87,English,Global
23279,Data Structures,data structures,abbreviation,0.72,English,Global
23280,Java,java,abbreviation,0.72,English,Global
23281,Time Management,time management,abbreviation,0.8,English,Global
23282,Data Structures,data structures,abbreviation,0.98,English,Global
23283,Azure,azure,abbreviation,0.76,English,Global
23284,Microservices,microservices,abbreviation,0.87,English,Global
23285,SQL,sql,abbreviation,0.8,English,Global
23286,Azure,azure,abbreviation,0.75,English,Global
23287,Communication,communication,abbreviation,0.79,English,Global
23288,Kubernetes,kubernetes,abbreviation,0.82,English,Global
23289,React,react,abbreviation,0.8,English,Global
23290,Node.js,node.js,abbreviation,0.74,English,Global
23291,Spring Boot,spring boot,abbreviation,0.75,English,Global
23292,Java,java,abbreviation,0.99,English,Global
23293,Angular,angular,abbreviation,0.75,English,Global
23294,MongoDB,mongodb,abbreviation,0.92,English,Global
23295,Docker,docker,abbreviation,0.81,English,Global
23296,Azure,azure,abbreviation,0.98,English,Global
23297,Git,git,abbreviation,0.73,English,Global
23298,Leadership,leadership,abbreviation,0.81,English,Global
23299,Azure,azure,abbreviation,0.76,English,Global
23300,Spring Boot,spring boot,abbreviation,0.93,English,Global
23301,Microservices,microservices,abbreviation,0.71,English,Global
23302,Problem Solving,problem solving,abbreviation,0.78,English,Global
23303,Spring Boot,spring boot,abbreviation,0.97,English,Global
23304,Problem Solving,problem solving,abbreviation,0.92,English,Global
23305,Spring Boot,spring boot,abbreviation,0.76,English,Global
23306,Java,java,abbreviation,0.95,English,Global
23307,Algorithms,algorithms,abbreviation,0.91,English,Global
23308,GCP,gcp,abbreviation,0.98,English,Global
23309,Spring Boot,spring boot,abbreviation,0.93,English,Global
23310,Node.js,node.js,abbreviation,0.91,English,Global
23311,Azure,azure,abbreviation,0.87,English,Global
23312,Kubernetes,kubernetes,abbreviation,0.82,English,Global
23313,PyTorch,pytorch,abbreviation,0.88,English,Global
23314,Node.js,node.js,abbreviation,0.89,English,Global
23315,MongoDB,mongodb,abbreviation,0.85,English,Global
23316,Microservices,microservices,abbreviation,0.8,English,Global
23317,Data Structures,data structures,abbreviation,0.87,English,Global
23318,Time Management,time management,abbreviation,0.87,English,Global
23319,Python,python,abbreviation,0.81,English,Global
23320,Data Structures,data structures,abbreviation,0.8,English,Global
23321,React,react,abbreviation,0.86,English,Global
23322,Node.js,node.js,abbreviation,0.8,English,Global
23323,MongoDB,mongodb,abbreviation,0.87,English,Global
23324,Communication,communication,abbreviation,0.84,English,Global
23325,TensorFlow,tensorflow,abbreviation,0.72,English,Global
23326,Microservices,microservices,abbreviation,0.86,English,Global
23327,REST API,rest api,abbreviation,0.76,English,Global
23328,Communication,communication,abbreviation,0.82,English,Global
23329,Azure,azure,abbreviation,0.74,English,Global
23330,Azure,azure,abbreviation,0.77,English,Global
23331,Algorithms,algorithms,abbreviation,0.91,English,Global
23332,Algorithms,algorithms,abbreviation,0.96,English,Global
23333,Angular,angular,abbreviation,0.76,English,Global
23334,Leadership,leadership,abbreviation,0.87,English,Global
23335,Angular,angular,abbreviation,0.89,English,Global
23336,Docker,docker,abbreviation,0.76,English,Global
23337,Data Structures,data structures,abbreviation,0.79,English,Global
23338,GCP,gcp,abbreviation,0.73,English,Global
23339,SQL,sql,abbreviation,0.82,English,Global
23340,Git,git,abbreviation,0.76,English,Global
23341,GCP,gcp,abbreviation,0.88,English,Global
23342,Data Structures,data structures,abbreviation,0.75,English,Global
23343,MongoDB,mongodb,abbreviation,0.75,English,Global
23344,AWS,aws,abbreviation,0.71,English,Global
23345,Git,git,abbreviation,0.82,English,Global
23346,Time Management,time management,abbreviation,0.78,English,Global
23347,Angular,angular,abbreviation,0.83,English,Global
23348,Kubernetes,kubernetes,abbreviation,0.82,English,Global
23349,Kubernetes,kubernetes,abbreviation,0.93,English,Global
23350,Microservices,microservices,abbreviation,0.95,English,Global
23351,Communication,communication,abbreviation,0.82,English,Global
23352,REST API,rest api,abbreviation,0.81,English,Global
23353,Angular,angular,abbreviation,0.81,English,Global
23354,MongoDB,mongodb,abbreviation,0.78,English,Global
23355,Angular,angular,abbreviation,0.92,English,Global
23356,Kubernetes,kubernetes,abbreviation,0.72,English,Global
23357,Angular,angular,abbreviation,0.74,English,Global
23358,TensorFlow,tensorflow,abbreviation,0.97,English,Global
23359,TensorFlow,tensorflow,abbreviation,0.88,English,Global
23360,Azure,azure,abbreviation,0.94,English,Global
23361,TensorFlow,tensorflow,abbreviation,0.9,English,Global
23362,Git,git,abbreviation,0.71,English,Global
23363,TensorFlow,tensorflow,abbreviation,0.82,English,Global
23364,Angular,angular,abbreviation,0.76,English,Global
23365,REST API,rest api,abbreviation,0.96,English,Global
23366,Time Management,time management,abbreviation,0.82,English,Global
23367,Problem Solving,problem solving,abbreviation,0.77,English,Global
23368,GCP,gcp,abbreviation,0.92,English,Global
23369,MongoDB,mongodb,abbreviation,0.7,English,Global
23370,React,react,abbreviation,0.83,English,Global
23371,Angular,angular,abbreviation,0.98,English,Global
23372,TensorFlow,tensorflow,abbreviation,0.98,English,Global
23373,Communication,communication,abbreviation,0.82,English,Global
23374,TensorFlow,tensorflow,abbreviation,0.85,English,Global
23375,Kubernetes,kubernetes,abbreviation,0.8,English,Global
23376,Angular,angular,abbreviation,0.77,English,Global
23377,Angular,angular,abbreviation,0.84,English,Global
23378,Microservices,microservices,abbreviation,0.81,English,Global
23379,Java,java,abbreviation,0.76,English,Global
23380,Python,python,abbreviation,0.84,English,Global
23381,GCP,gcp,abbreviation,0.75,English,Global
23382,Docker,docker,abbreviation,0.98,English,Global
23383,TensorFlow,tensorflow,abbreviation,0.96,English,Global
23384,Algorithms,algorithms,abbreviation,0.85,English,Global
23385,MongoDB,mongodb,abbreviation,0.97,English,Global
23386,Node.js,node.js,abbreviation,0.93,English,Global
23387,React,react,abbreviation,0.73,English,Global
23388,TensorFlow,tensorflow,abbreviation,0.96,English,Global
23389,Java,java,abbreviation,0.93,English,Global
23390,AWS,aws,abbreviation,0.88,English,Global
23391,React,react,abbreviation,0.96,English,Global
23392,Python,python,abbreviation,0.85,English,Global
23393,GCP,gcp,abbreviation,0.8,English,Global
23394,Angular,angular,abbreviation,0.97,English,Global
23395,Azure,azure,abbreviation,0.92,English,Global
23396,Data Structures,data structures,abbreviation,0.94,English,Global
23397,Python,python,abbreviation,0.9,English,Global
23398,Data Structures,data structures,abbreviation,0.7,English,Global
23399,Problem Solving,problem solving,abbreviation,0.85,English,Global
23400,Java,java,abbreviation,0.9,English,Global
23401,Problem Solving,problem solving,abbreviation,0.87,English,Global
23402,Leadership,leadership,abbreviation,0.85,English,Global
23403,REST API,rest api,abbreviation,0.98,English,Global
23404,Microservices,microservices,abbreviation,0.79,English,Global
23405,SQL,sql,abbreviation,0.8,English,Global
23406,SQL,sql,abbreviation,0.86,English,Global
23407,TensorFlow,tensorflow,abbreviation,0.76,English,Global
23408,Time Management,time management,abbreviation,0.88,English,Global
23409,Java,java,abbreviation,0.86,English,Global
23410,AWS,aws,abbreviation,0.87,English,Global
23411,Java,java,abbreviation,0.92,English,Global
23412,Azure,azure,abbreviation,0.72,English,Global
23413,Git,git,abbreviation,0.77,English,Global
23414,REST API,rest api,abbreviation,0.86,English,Global
23415,PyTorch,pytorch,abbreviation,0.8,English,Global
23416,MongoDB,mongodb,abbreviation,0.87,English,Global
23417,GCP,gcp,abbreviation,0.99,English,Global
23418,SQL,sql,abbreviation,0.87,English,Global
23419,Azure,azure,abbreviation,0.84,English,Global
23420,AWS,aws,abbreviation,0.93,English,Global
23421,AWS,aws,abbreviation,0.86,English,Global
23422,AWS,aws,abbreviation,0.82,English,Global
23423,Problem Solving,problem solving,abbreviation,0.83,English,Global
23424,Data Structures,data structures,abbreviation,0.82,English,Global
23425,Kubernetes,kubernetes,abbreviation,0.82,English,Global
23426,Kubernetes,kubernetes,abbreviation,0.73,English,Global
23427,SQL,sql,abbreviation,0.88,English,Global
23428,React,react,abbreviation,0.79,English,Global
23429,Kubernetes,kubernetes,abbreviation,0.86,English,Global
23430,MongoDB,mongodb,abbreviation,0.8,English,Global
23431,AWS,aws,abbreviation,0.84,English,Global
23432,React,react,abbreviation,0.8,English,Global
23433,SQL,sql,abbreviation,0.71,English,Global
23434,Angular,angular,abbreviation,0.78,English,Global
23435,AWS,aws,abbreviation,0.9,English,Global
23436,React,react,abbreviation,0.8,English,Global
23437,Microservices,microservices,abbreviation,0.82,English,Global
23438,Data Structures,data structures,abbreviation,0.71,English,Global
23439,Microservices,microservices,abbreviation,0.83,English,Global
23440,GCP,gcp,abbreviation,0.92,English,Global
23441,Azure,azure,abbreviation,0.93,English,Global
23442,Communication,communication,abbreviation,0.97,English,Global
23443,Docker,docker,abbreviation,0.8,English,Global
23444,Algorithms,algorithms,abbreviation,0.95,English,Global
23445,Communication,communication,abbreviation,0.83,English,Global
23446,Communication,communication,abbreviation,0.76,English,Global
23447,Azure,azure,abbreviation,0.98,English,Global
23448,SQL,sql,abbreviation,0.73,English,Global
23449,React,react,abbreviation,0.87,English,Global
23450,AWS,aws,abbreviation,0.85,English,Global
23451,REST API,rest api,abbreviation,0.93,English,Global
23452,Java,java,abbreviation,0.79,English,Global
23453,Microservices,microservices,abbreviation,0.83,English,Global
23454,REST API,rest api,abbreviation,0.92,English,Global
