verb_id,verb,impact_level,role_category,synonym_group,effectiveness_score
24094,Optimized,Medium,IT,1976,0.22
24095,Optimized,Medium,IT,61,0.5
24096,Optimized,High,IT,484,0.14
24097,Implemented,High,IT,990,0.82
24098,Architected,High,IT,1034,0.79
24099,Led,High,IT,1811,0.0
24100,Optimized,Medium,IT,1861,0.94
24101,Automated,Low,IT,236,0.22
24102,Automated,High,IT,1554,0.07
24103,Automated,High,IT,1307,0.68
24104,Optimized,Medium,IT,256,0.35
24105,Designed,High,IT,952,0.85
24106,Led,Medium,IT,1353,0.37
24107,Automated,High,IT,681,0.86
24108,Automated,High,IT,931,0.52
24109,Developed,Low,IT,120,0.36
24110,Implemented,Medium,IT,711,0.85
24111,Architected,High,IT,257,0.91
24112,Optimized,High,IT,1855,0.39
24113,Optimized,High,IT,916,0.32
24114,Developed,Low,IT,1296,0.7
24115,Automated,Medium,IT,1922,0.47
24116,Designed,Medium,IT,4,0.48
24117,Implemented,Medium,IT,134,0.37
24118,Optimized,High,IT,1830,0.37
24119,Developed,High,IT,1217,0.88
24120,Implemented,Low,IT,68,0.01
24121,Designed,Medium,IT,700,0.65
24122,Led,Medium,IT,1960,0.37
24123,Designed,Low,IT,605,0.92
24124,Implemented,High,IT,104,0.89
24125,Architected,High,IT,65,0.98
24126,Architected,Medium,IT,765,0.54
24127,Designed,Medium,IT,1819,0.69
24128,Automated,Medium,IT,1350,0.12
24129,Implemented,Low,IT,1443,0.25
24130,Implemented,High,IT,1406,0.99
24131,Implemented,Low,IT,950,0.47
24132,Developed,High,IT,1177,0.89
24133,Automated,High,IT,1902,0.15
24134,Led,Low,IT,1123,0.9
24135,Architected,Low,IT,1492,0.89
24136,Architected,Medium,IT,1743,0.57
24137,Led,Medium,IT,1308,0.06
24138,Designed,Medium,IT,979,0.52
24139,Designed,Low,IT,218,0.56
24140,Architected,Medium,IT,1116,0.31
24141,Designed,High,IT,779,0.68
24142,Implemented,Medium,IT,956,0.75
24143,Optimized,Low,IT,936,0.47
24144,Automated,Medium,IT,1674,0.98
24145,Optimized,High,IT,1334,0.73
24146,Implemented,High,IT,1423,0.78
24147,Developed,Medium,IT,214,0.17
24148,Implemented,High,IT,1271,0.04
24149,Developed,Low,IT,1070,0.32
24150,Automated,Low,IT,1063,0.97
24151,Led,Low,IT,42,0.78
24152,Implemented,Low,IT,1503,0.36
24153,Implemented,Low,IT,1355,0.32
24154,Architected,High,IT,194,0.73
24155,Developed,High,IT,1171,0.63
24156,Architected,Medium,IT,1785,0.84
24157,Designed,Medium,IT,397,0.6
24158,Led,Low,IT,1713,0.75
24159,Automated,Low,IT,1220,0.6
24160,Optimized,Medium,IT,941,0.66
24161,Implemented,Low,IT,1612,0.65
24162,Architected,Medium,IT,1411,0.34
24163,Developed,High,IT,1409,0.29
24164,Implemented,Medium,IT,640,0.51
24165,Automated,High,IT,1476,0.31
24166,Optimized,Medium,IT,1367,0.66
24167,Led,Medium,IT,826,0.82
24168,Optimized,Medium,IT,285,0.5
24169,Automated,High,IT,1478,0.92
24170,Optimized,High,IT,205,0.4
24171,Optimized,High,IT,806,0.4
24172,Automated,Low,IT,1869,0.7
24173,Designed,High,IT,1122,0.79
24174,Implemented,Low,IT,604,0.6
24175,Developed,Medium,IT,616,0.76
24176,Designed,Medium,IT,1809,0.73
24177,Implemented,Medium,IT,1995,0.76
24178,Optimized,Low,IT,1406,0.11
24179,Architected,Low,IT,33,0.15
24180,Designed,High,IT,995,0.71
24181,Automated,Low,IT,157,0.07
24182,Designed,Medium,IT,626,0.58
24183,Optimized,Medium,IT,1628,0.52
24184,Optimized,Medium,IT,1637,0.06
24185,Designed,Medium,IT,261,0.1
24186,Optimized,Medium,IT,1249,0.84
24187,Designed,High,IT,988,0.52
24188,Optimized,Low,IT,1232,0.74
24189,Implemented,Low,IT,1717,0.36
24190,Led,High,IT,1076,0.17
24191,Developed,Low,IT,351,0.88
24192,Led,High,IT,1116,0.28
24193,Developed,Medium,IT,669,0.29
24194,Automated,Medium,IT,215,0.43
24195,Optimized,Low,IT,1509,0.33
24196,Led,Low,IT,1345,0.09
24197,Architected,High,IT,61,0.2
24198,Implemented,Low,IT,1952,0.62
24199,Implemented,Low,IT,704,0.54
24200,Developed,Medium,IT,708,0.77
24201,Led,Low,IT,1585,0.95
24202,Automated,Medium,IT,333,0.17
24203,Developed,Low,IT,549,0.93
24204,Led,High,IT,615,0.19
24205,Optimized,Medium,IT,1147,0.17
24206,Designed,Low,IT,1890,0.63
24207,Designed,Medium,IT,1521,0.27
24208,Developed,High,IT,425,0.6
24209,Developed,High,IT,1895,0.33
24210,Optimized,High,IT,1533,0.36
24211,Developed,Low,IT,674,0.32
24212,Architected,Low,IT,1518,0.64
24213,Developed,High,IT,129,0.26
24214,Developed,High,IT,1356,0.94
24215,Automated,Medium,IT,1619,0.33
24216,Designed,Low,IT,1660,0.79
24217,Developed,High,IT,1552,0.9
24218,Implemented,Medium,IT,1257,0.8
24219,Led,Medium,IT,461,0.83
24220,Implemented,Low,IT,1172,0.8
24221,Developed,Low,IT,1358,0.92
24222,Designed,High,IT,1527,0.12
24223,Developed,High,IT,1332,0.44
24224,Designed,Medium,IT,227,0.15
24225,Optimized,High,IT,1796,0.05
24226,Designed,High,IT,428,0.66
24227,Implemented,Low,IT,818,0.92
24228,Implemented,Low,IT,351,0.1
24229,Optimized,Medium,IT,1071,0.17
24230,Architected,Low,IT,858,0.1
24231,Architected,High,IT,703,0.84
24232,Architected,Medium,IT,1694,0.18
24233,Implemented,Low,IT,604,0.49
24234,Developed,Medium,IT,1294,0.05
24235,Implemented,High,IT,646,0.87
24236,Designed,High,IT,1342,0.76
24237,Automated,Low,IT,1946,0.92
24238,Optimized,High,IT,1059,0.67
24239,Led,Medium,IT,1836,0.12
24240,Led,Low,IT,1850,0.81
24241,Led,High,IT,894,0.47
24242,Led,Low,IT,838,0.88
24243,Automated,High,IT,1953,0.54
24244,Architected,Low,IT,29,0.69
24245,Automated,Low,IT,1040,0.72
24246,Architected,Low,IT,738,0.11
24247,Optimized,High,IT,927,0.17
24248,Implemented,Low,IT,720,0.55
24249,Optimized,Medium,IT,289,0.09
24250,Automated,Low,IT,1875,0.92
24251,Developed,Low,IT,852,0.15
24252,Implemented,Low,IT,147,0.02
24253,Architected,Medium,IT,860,0.37
24254,Designed,Low,IT,51,0.22
24255,Developed,High,IT,1769,0.68
24256,Developed,High,IT,1557,0.24
24257,Optimized,Low,IT,1939,0.32
24258,Implemented,High,IT,1116,0.59
24259,Optimized,High,IT,501,0.22
24260,Optimized,Low,IT,1798,0.82
24261,Architected,Low,IT,1669,0.53
24262,Designed,Medium,IT,25,0.06
24263,Led,Low,IT,61,0.19
24264,Automated,Low,IT,778,0.62
24265,Developed,High,IT,812,0.35
24266,Led,Low,IT,563,0.34
24267,Designed,High,IT,1158,0.6
24268,Led,Medium,IT,1935,0.39
24269,Automated,High,IT,1516,0.38
24270,Automated,Medium,IT,357,0.26
24271,Developed,High,IT,1961,0.88
24272,Implemented,High,IT,407,0.76
24273,Architected,Low,IT,620,0.81
24274,Automated,High,IT,238,0.38
24275,Automated,Low,IT,58,0.27
24276,Led,Medium,IT,1684,0.2
24277,Implemented,Low,IT,294,0.61
24278,Optimized,Low,IT,1600,0.47
24279,Architected,High,IT,753,0.91
24280,Developed,Medium,IT,1122,0.72
24281,Architected,Medium,IT,759,0.75
24282,Designed,Low,IT,615,0.85
24283,Automated,High,IT,771,0.08
24284,Optimized,High,IT,699,0.05
24285,Optimized,Low,IT,1262,0.71
24286,Optimized,High,IT,1472,0.48
24287,Implemented,Low,IT,136,0.47
24288,Led,Low,IT,1056,0.38
24289,Optimized,High,IT,1267,0.54
24290,Implemented,High,IT,591,0.4
24291,Designed,Medium,IT,461,0.55
24292,Automated,High,IT,1682,0.9
24293,Automated,Medium,IT,1743,0.36
24294,Designed,High,IT,1637,0.51
24295,Implemented,Medium,IT,498,0.68
24296,Implemented,Medium,IT,155,0.15
24297,Optimized,High,IT,500,0.67
24298,Led,High,IT,1709,0.29
24299,Implemented,Low,IT,504,0.9
24300,Developed,Low,IT,626,0.96
24301,Architected,Medium,IT,1627,0.24
24302,Automated,Medium,IT,392,0.79
24303,Designed,Low,IT,1223,0.03
24304,Optimized,Low,IT,1306,0.13
24305,Optimized,High,IT,202,0.63
24306,Optimized,Medium,IT,114,0.65
24307,Implemented,Low,IT,1658,0.84
24308,Architected,Low,IT,1494,0.99
24309,Implemented,High,IT,48,0.2
24310,Implemented,Low,IT,308,0.28
24311,Developed,High,IT,1194,0.73
24312,Designed,High,IT,1665,0.75
24313,Led,Medium,IT,628,0.37
24314,Architected,Low,IT,1108,0.8
24315,Led,Medium,IT,1315,0.79
24316,Optimized,Low,IT,1757,0.73
24317,Automated,Medium,IT,1056,0.95
24318,Automated,Low,IT,43,0.64
24319,Designed,High,IT,1975,0.99
24320,Optimized,Low,IT,189,0.2
24321,Architected,Low,IT,1048,0.45
24322,Optimized,Medium,IT,1171,0.93
24323,Led,High,IT,163,0.24
24324,Implemented,High,IT,821,0.38
24325,Designed,Medium,IT,399,0.09
24326,Implemented,Medium,IT,1814,0.91
24327,Architected,Medium,IT,1675,0.68
24328,Optimized,High,IT,930,0.12
24329,Architected,High,IT,349,0.11
24330,Designed,High,IT,941,0.66
24331,Architected,Medium,IT,1949,0.39
24332,Automated,Medium,IT,1935,0.49
24333,Automated,High,IT,517,0.39
24334,Automated,High,IT,321,0.67
24335,Designed,Medium,IT,553,0.39
24336,Architected,High,IT,1201,0.67
24337,Developed,Low,IT,84,0.32
24338,Developed,Low,IT,1827,0.52
24339,Led,Medium,IT,586,0.06
24340,Designed,Medium,IT,1051,0.72
24341,Architected,Low,IT,43,0.99
24342,Designed,Medium,IT,1263,0.52
24343,Led,High,IT,1934,0.97
24344,Implemented,Medium,IT,863,0.48
24345,Developed,Medium,IT,321,0.6
24346,Architected,Medium,IT,1692,0.64
24347,Led,High,IT,677,0.9
24348,Optimized,Medium,IT,1656,0.25
24349,Optimized,Medium,IT,465,0.68
24350,Developed,High,IT,1598,0.71
24351,Optimized,Low,IT,682,0.03
24352,Developed,High,IT,978,0.03
24353,Optimized,High,IT,1628,0.27
24354,Implemented,Medium,IT,61,0.52
24355,Implemented,Medium,IT,841,0.05
24356,Implemented,Low,IT,1827,0.6
24357,Automated,Low,IT,141,0.37
24358,Led,Low,IT,427,0.97
24359,Designed,Medium,IT,1722,0.68
24360,Developed,High,IT,93,0.66
24361,Automated,Low,IT,856,0.52
24362,Led,High,IT,1622,0.06
24363,Optimized,Low,IT,1470,0.08
24364,Architected,Medium,IT,1990,0.3
24365,Led,Low,IT,1184,0.98
24366,Designed,Low,IT,1029,0.53
24367,Implemented,Medium,IT,425,0.19
24368,Led,Low,IT,1232,0.59
24369,Architected,High,IT,727,0.52
24370,Designed,Medium,IT,486,0.28
24371,Optimized,Low,IT,1945,0.92
24372,Automated,Medium,IT,1746,0.74
24373,Optimized,Low,IT,207,0.85
24374,Optimized,Low,IT,616,0.01
24375,Designed,High,IT,1547,0.3
24376,Optimized,Low,IT,549,0.83
24377,Optimized,Medium,IT,585,0.64
24378,Architected,Medium,IT,1820,0.84
24379,Implemented,High,IT,873,0.65
24380,Led,High,IT,1053,0.11
24381,Architected,Low,IT,20,0.42
24382,Architected,High,IT,1428,0.63
24383,Architected,Medium,IT,1841,0.44
24384,Automated,Low,IT,579,0.74
24385,Developed,Low,IT,955,0.46
24386,Led,Low,IT,1313,0.22
24387,Implemented,High,IT,1210,0.03
24388,Optimized,Low,IT,744,0.25
24389,Developed,Low,IT,1247,0.85
24390,Architected,Medium,IT,1651,0.21
24391,Led,Medium,IT,1407,0.56
24392,Led,High,IT,1170,0.37
24393,Developed,High,IT,898,0.7
24394,Designed,Low,IT,1235,0.69
24395,Automated,Medium,IT,1009,0.83
24396,Developed,Low,IT,1011,0.86
24397,Designed,High,IT,6,0.39
24398,Implemented,Low,IT,266,0.89
24399,Architected,Medium,IT,238,0.73
24400,Automated,High,IT,165,0.63
24401,Automated,High,IT,1225,0.21
24402,Implemented,Low,IT,983,0.32
24403,Implemented,Low,IT,579,0.32
24404,Implemented,Medium,IT,467,0.54
24405,Architected,Low,IT,759,0.06
24406,Implemented,Medium,IT,263,0.98
24407,Led,High,IT,105,0.4
24408,Implemented,High,IT,1417,0.72
24409,Optimized,High,IT,1620,0.73
24410,Architected,Low,IT,1229,0.11
24411,Architected,High,IT,448,0.15
24412,Developed,Medium,IT,883,0.8
24413,Led,Low,IT,1255,0.36
24414,Led,Medium,IT,392,0.01
24415,Optimized,High,IT,393,0.12
24416,Automated,High,IT,1664,0.11
24417,Designed,High,IT,338,0.86
24418,Implemented,Low,IT,354,0.24
24419,Implemented,High,IT,925,0.93
24420,Designed,High,IT,1551,0.15
24421,Implemented,High,IT,1987,0.86
24422,Architected,Low,IT,1819,0.08
24423,Led,Low,IT,1813,0.39
24424,Automated,High,IT,1238,0.64
24425,Developed,Medium,IT,543,0.34
24426,Optimized,High,IT,1369,0.53
24427,Led,Medium,IT,982,0.64
24428,Led,Low,IT,1371,0.66
24429,Automated,High,IT,1888,0.2
24430,Designed,Low,IT,298,0.73
24431,Implemented,Low,IT,436,0.72
24432,Automated,High,IT,1149,0.71
24433,Designed,Medium,IT,101,0.33
24434,Implemented,Medium,IT,1173,0.68
24435,Architected,Low,IT,399,0.02
24436,Optimized,Low,IT,1348,0.17
24437,Developed,Low,IT,1291,0.89
24438,Designed,Low,IT,888,0.83
24439,Architected,Medium,IT,1124,0.27
24440,Automated,Low,IT,1478,0.59
24441,Architected,High,IT,505,1.0
24442,Optimized,Medium,IT,435,0.67
24443,Led,High,IT,1313,0.61
24444,Implemented,Low,IT,1119,0.48
24445,Developed,Low,IT,1713,0.46
24446,Developed,Medium,IT,18,0.32
24447,Architected,Medium,IT,753,0.8
24448,Designed,Low,IT,596,0.14
24449,Optimized,Medium,IT,72,0.8
24450,Automated,Medium,IT,150,0.88
24451,Implemented,High,IT,412,0.71
24452,Designed,Low,IT,1119,0.2
24453,Automated,High,IT,347,0.71
24454,Optimized,Medium,IT,328,1.0
24455,Optimized,High,IT,1090,0.55
24456,Architected,High,IT,946,0.04
24457,Optimized,Low,IT,2000,0.87
24458,Led,Medium,IT,284,0.96
24459,Designed,High,IT,1288,0.05
24460,Led,Low,IT,112,0.45
24461,Implemented,Medium,IT,61,0.05
24462,Optimized,Medium,IT,420,0.61
24463,Led,Low,IT,908,0.74
24464,Implemented,Medium,IT,1104,0.93
24465,Developed,Medium,IT,7,0.55
24466,Automated,High,IT,104,0.48
24467,Architected,Medium,IT,800,0.11
24468,Designed,Medium,IT,381,0.03
24469,Developed,Low,IT,1443,0.62
24470,Automated,Medium,IT,1910,0.86
24471,Architected,Low,IT,1066,0.18
24472,Designed,High,IT,1416,0.9
24473,Designed,Medium,IT,66,0.19
24474,Implemented,Low,IT,1437,0.81
24475,Designed,Medium,IT,1169,0.97
24476,Designed,High,IT,595,0.3
24477,Optimized,High,IT,462,0.53
24478,Optimized,High,IT,1463,0.4
24479,Architected,Medium,IT,482,0.55
24480,Implemented,Low,IT,526,0.62
24481,Optimized,Low,IT,606,0.01
24482,Automated,High,IT,131,0.86
24483,Architected,Medium,IT,1787,0.12
24484,Automated,Low,IT,125,0.59
24485,Designed,Low,IT,988,0.86
24486,Architected,Low,IT,1329,0.73
24487,Led,High,IT,1742,0.56
24488,Architected,Medium,IT,1301,0.53
24489,Developed,High,IT,1310,0.6
24490,Led,Low,IT,1858,0.32
24491,Implemented,High,IT,1769,0.16
24492,Designed,High,IT,808,0.16
24493,Implemented,High,IT,1207,0.83
24494,Optimized,Low,IT,237,0.35
24495,Developed,Low,IT,1184,0.9
24496,Architected,High,IT,245,0.67
24497,Implemented,Low,IT,1117,0.69
24498,Developed,Low,IT,580,0.45
24499,Designed,Medium,IT,1354,0.18
24500,Optimized,Low,IT,577,0.22
24501,Implemented,Low,IT,1685,0.03
24502,Designed,High,IT,683,0.47
24503,Architected,Low,IT,912,0.04
24504,Implemented,Medium,IT,904,0.66
24505,Architected,High,IT,2000,0.16
24506,Developed,Low,IT,732,0.67
24507,Optimized,High,IT,385,0.48
24508,Developed,Medium,IT,406,0.19
24509,Developed,High,IT,1841,0.03
24510,Architected,Low,IT,1336,0.92
24511,Designed,Low,IT,982,0.52
24512,Designed,High,IT,861,0.78
24513,Implemented,Low,IT,438,0.56
24514,Automated,Low,IT,943,0.54
24515,Automated,Medium,IT,799,0.16
24516,Developed,Medium,IT,1724,0.34
24517,Automated,Medium,IT,482,0.14
24518,Architected,Low,IT,325,0.28
24519,Designed,Low,IT,454,0.55
24520,Automated,Low,IT,1941,0.98
24521,Led,Medium,IT,1631,0.35
24522,Architected,Medium,IT,516,0.7
24523,Architected,Low,IT,266,0.25
24524,Optimized,Low,IT,1643,0.87
24525,Developed,Medium,IT,850,0.27
24526,Developed,High,IT,531,0.23
24527,Led,Medium,IT,1160,0.15
24528,Developed,Medium,IT,485,0.52
24529,Designed,Medium,IT,1039,0.53
24530,Led,High,IT,1932,0.28
24531,Architected,Low,IT,104,0.31
24532,Optimized,Low,IT,1158,0.7
24533,Implemented,High,IT,1354,0.06
24534,Optimized,High,IT,298,0.91
24535,Optimized,High,IT,1254,0.74
24536,Implemented,High,IT,17,0.79
24537,Implemented,Medium,IT,359,0.17
24538,Implemented,Low,IT,790,0.65
24539,Automated,High,IT,327,0.23
24540,Automated,High,IT,940,0.8
24541,Implemented,High,IT,674,0.94
24542,Architected,High,IT,1148,0.16
24543,Implemented,High,IT,1298,0.1
24544,Designed,Low,IT,1426,0.25
24545,Led,High,IT,1686,0.15
24546,Architected,Medium,IT,1759,0.07
24547,Implemented,Low,IT,736,0.93
24548,Designed,Low,IT,21,0.58
24549,Designed,High,IT,1860,0.75
24550,Implemented,High,IT,59,0.76
24551,Led,Medium,IT,1136,0.81
24552,Developed,Medium,IT,1110,0.62
24553,Architected,High,IT,1632,0.93
24554,Designed,High,IT,286,0.3
24555,Designed,Low,IT,93,0.49
24556,Designed,Medium,IT,1708,0.87
24557,Developed,Low,IT,1709,0.54
24558,Developed,Low,IT,91,0.25
24559,Optimized,Low,IT,261,0.86
24560,Implemented,Low,IT,1153,0.99
24561,Optimized,Medium,IT,924,0.86
24562,Designed,Medium,IT,451,0.33
24563,Automated,Medium,IT,258,0.57
24564,Optimized,Medium,IT,1953,0.78
24565,Implemented,Low,IT,1719,0.34
24566,Led,High,IT,59,0.63
24567,Led,Medium,IT,878,0.15
24568,Designed,High,IT,1040,0.16
24569,Optimized,High,IT,591,0.68
24570,Designed,Medium,IT,1874,0.1
24571,Developed,High,IT,1042,0.08
24572,Optimized,High,IT,1565,0.51
24573,Automated,Low,IT,1613,0.29
24574,Automated,Low,IT,1984,0.66
24575,Designed,High,IT,1919,0.69
24576,Developed,Low,IT,474,0.12
24577,Automated,Low,IT,869,0.13
24578,Led,High,IT,1241,0.29
24579,Automated,Low,IT,536,0.9
24580,Developed,Medium,IT,379,0.71
24581,Automated,High,IT,815,0.76
24582,Automated,Medium,IT,34,0.82
24583,Led,Low,IT,471,0.63
24584,Led,High,IT,56,0.02
24585,Implemented,Low,IT,640,0.66
24586,Automated,Low,IT,1968,0.35
24587,Architected,High,IT,632,0.58
24588,Designed,Medium,IT,1119,0.69
24589,Architected,Low,IT,1292,0.15
24590,Architected,Medium,IT,358,0.15
24591,Developed,Medium,IT,171,0.37
24592,Implemented,Low,IT,1805,0.4
24593,Implemented,Medium,IT,570,0.37
24594,Architected,Low,IT,774,0.76
24595,Developed,Low,IT,1842,0.96
24596,Developed,Medium,IT,334,0.87
24597,Automated,High,IT,1055,0.02
24598,Architected,Low,IT,1401,0.9
24599,Led,Low,IT,813,0.65
24600,Led,High,IT,1028,0.44
24601,Optimized,Low,IT,983,0.15
24602,Optimized,High,IT,1568,0.7
24603,Implemented,High,IT,230,0.88
24604,Architected,Low,IT,179,0.92
24605,Automated,Medium,IT,1478,0.56
24606,Implemented,Medium,IT,1040,0.03
24607,Designed,High,IT,934,0.79
24608,Led,Medium,IT,1048,0.27
24609,Designed,High,IT,720,0.05
24610,Architected,Low,IT,994,0.07
24611,Designed,Low,IT,100,0.36
24612,Architected,Low,IT,1139,0.43
24613,Implemented,High,IT,800,0.47
24614,Developed,Low,IT,449,0.31
24615,Led,Medium,IT,1147,0.33
24616,Automated,Medium,IT,59,0.24
24617,Automated,Low,IT,417,0.55
24618,Automated,Medium,IT,1677,0.97
24619,Led,High,IT,390,0.47
24620,Led,Low,IT,1796,0.86
24621,Developed,Low,IT,334,0.5
24622,Automated,Medium,IT,1278,0.67
24623,Optimized,Medium,IT,451,0.01
24624,Implemented,High,IT,1237,0.3
24625,Architected,Medium,IT,111,0.44
24626,Optimized,Medium,IT,1640,0.69
24627,Developed,High,IT,1158,0.98
24628,Optimized,Medium,IT,685,0.89
24629,Architected,Low,IT,963,0.09
24630,Implemented,High,IT,1378,0.42
24631,Automated,Medium,IT,653,0.31
24632,Architected,High,IT,1138,0.61
24633,Architected,Low,IT,736,0.23
24634,Designed,High,IT,1840,0.19
24635,Architected,High,IT,1338,0.59
24636,Optimized,Medium,IT,319,0.45
24637,Optimized,Low,IT,713,0.76
24638,Implemented,Medium,IT,1936,0.5
24639,Led,High,IT,1933,0.32
24640,Implemented,High,IT,997,0.61
24641,Automated,High,IT,10,0.16
24642,Implemented,Medium,IT,1649,0.72
24643,Optimized,Medium,IT,1246,0.64
24644,Implemented,Low,IT,1003,0.44
24645,Developed,Medium,IT,704,0.97
24646,Developed,High,IT,1984,0.09
24647,Developed,Low,IT,349,0.63
24648,Led,Medium,IT,1968,0.86
24649,Developed,Low,IT,343,0.95
24650,Designed,Medium,IT,1887,0.42
24651,Architected,Low,IT,1384,0.31
24652,Automated,Low,IT,818,0.78
24653,Designed,Medium,IT,1095,0.57
24654,Implemented,Medium,IT,1855,0.17
24655,Architected,Medium,IT,212,0.38
24656,Designed,Low,IT,117,0.12
24657,Led,Medium,IT,1421,0.74
24658,Architected,Low,IT,164,0.11
24659,Designed,Medium,IT,448,0.81
24660,Developed,Low,IT,1325,0.58
24661,Developed,Medium,IT,237,0.3
24662,Automated,Medium,IT,994,0.82
24663,Designed,Low,IT,1697,0.08
24664,Developed,Medium,IT,1129,0.36
24665,Automated,Medium,IT,1803,0.42
24666,Automated,High,IT,991,0.72
24667,Automated,High,IT,264,0.68
24668,Led,High,IT,1916,0.82
24669,Led,High,IT,832,0.28
24670,Automated,High,IT,1081,0.51
24671,Designed,Medium,IT,596,0.56
24672,Architected,High,IT,1051,0.35
24673,Developed,High,IT,800,0.29
24674,Optimized,Medium,IT,1990,0.81
24675,Designed,High,IT,490,0.76
24676,Automated,Low,IT,118,0.25
24677,Optimized,Low,IT,76,0.06
24678,Designed,Low,IT,387,0.5
24679,Automated,Medium,IT,1050,0.9
24680,Optimized,Medium,IT,1676,0.61
24681,Implemented,Medium,IT,619,0.05
24682,Implemented,High,IT,831,0.57
24683,Developed,High,IT,1072,0.7
24684,Automated,Low,IT,327,0.36
24685,Developed,Low,IT,1973,0.5
24686,Designed,Medium,IT,1214,0.16
24687,Optimized,High,IT,1433,0.18
24688,Developed,High,IT,104,0.47
24689,Implemented,High,IT,271,0.37
24690,Implemented,High,IT,1886,0.71
24691,Developed,High,IT,1560,0.41
24692,Architected,Medium,IT,426,0.75
24693,Led,High,IT,2,0.77
24694,Implemented,Medium,IT,557,0.42
24695,Developed,Medium,IT,1365,0.08
24696,Designed,High,IT,70,0.19
24697,Optimized,Medium,IT,1924,0.39
24698,Developed,High,IT,52,0.87
24699,Automated,High,IT,1467,0.51
24700,Led,Medium,IT,1028,0.42
24701,Automated,Low,IT,1966,0.13
24702,Led,Low,IT,1633,0.1
24703,Optimized,Medium,IT,1604,0.64
24704,Implemented,Medium,IT,1245,0.7
24705,Optimized,Low,IT,1676,0.5
24706,Architected,High,IT,523,0.48
24707,Implemented,Medium,IT,468,0.22
24708,Architected,Low,IT,107,0.46
24709,Led,High,IT,394,0.91
24710,Led,High,IT,1777,0.29
24711,Architected,High,IT,1414,0.84
24712,Optimized,High,IT,225,0.53
24713,Optimized,High,IT,1964,0.99
24714,Implemented,High,IT,1318,0.77
24715,Designed,Medium,IT,1627,0.95
24716,Implemented,Medium,IT,1485,0.85
24717,Architected,Low,IT,1207,0.39
24718,Implemented,High,IT,807,0.32
24719,Led,High,IT,1189,0.16
24720,Led,Medium,IT,1910,0.49
24721,Optimized,High,IT,27,0.35
24722,Architected,Medium,IT,1089,0.21
24723,Architected,Low,IT,1848,0.07
24724,Led,High,IT,1759,0.62
24725,Automated,Medium,IT,1995,0.36
24726,Led,High,IT,933,0.11
24727,Designed,Low,IT,904,0.47
24728,Designed,High,IT,1658,0.01
24729,Led,Low,IT,1570,0.33
24730,Designed,High,IT,1507,0.49
24731,Automated,Low,IT,1038,0.95
24732,Optimized,Low,IT,1505,0.67
24733,Architected,Low,IT,1224,0.93
24734,Optimized,High,IT,1953,0.13
